sortBy,ref,title,author,lastRunTime,totalVotes,url
dateRun,eslamelokpy/best-submission-gqa,Best submission gqa,Eslam Elokpy,2026-05-06T10:15:56.177Z,24,https://www.kaggle.com/code/eslamelokpy/best-submission-gqa
dateRun,rauffauzanrambe/arc-agi-2026-hybrid-trained-baseline-with-rule-in,ARC-AGI 2026: Hybrid Trained Baseline with Rule In,Ra'uf Fauzan Rambe,2026-05-05T14:27:27.480Z,1,https://www.kaggle.com/code/rauffauzanrambe/arc-agi-2026-hybrid-trained-baseline-with-rule-in
dateRun,hammadfarooq470/nvarc-2025-new-updates-2-apr-24,NVARC 2025 - New updates 2 Apr-24,Hammad Farooq,2026-05-05T04:58:46.473Z,2,https://www.kaggle.com/code/hammadfarooq470/nvarc-2025-new-updates-2-apr-24
dateRun,hammadfarooq470/neuro-symbolic-arc-agi-solver,neuro-symbolic-arc-agi-solver,Hammad Farooq,2026-05-04T09:38:30.767Z,15,https://www.kaggle.com/code/hammadfarooq470/neuro-symbolic-arc-agi-solver
dateRun,mohit98765/arc-2026-dreamcoder-lite-library-learning-v10,ARC 2026 DreamCoder-Lite Library Learning v10,Mohit,2026-05-04T06:47:12.057Z,1,https://www.kaggle.com/code/mohit98765/arc-2026-dreamcoder-lite-library-learning-v10
dateRun,pranavshinde36/arc-submission,ARC submission,Pranav Shinde,2026-05-03T15:57:26.630Z,1,https://www.kaggle.com/code/pranavshinde36/arc-submission
dateRun,rauffauzanrambe/agi-arc-classification-architecture-data,AGI ARC-Classification Architecture Data ,Ra'uf Fauzan Rambe,2026-05-02T10:11:17.030Z,9,https://www.kaggle.com/code/rauffauzanrambe/agi-arc-classification-architecture-data
dateRun,rauffauzanrambe/arc-agi-solver-with-test-time-fine-tuning,ARC-AGI Solver with Test-Time Fine-Tuning ,Ra'uf Fauzan Rambe,2026-05-02T01:37:06.877Z,2,https://www.kaggle.com/code/rauffauzanrambe/arc-agi-solver-with-test-time-fine-tuning
dateRun,christianrubin/titan9prologue,Titan9prologue,Christian Rubin,2026-05-01T06:39:40.607Z,4,https://www.kaggle.com/code/christianrubin/titan9prologue
dateRun,pranavshinde36/ard-agi-2,ARD-AGI-2,Pranav Shinde,2026-05-01T04:34:19.520Z,1,https://www.kaggle.com/code/pranavshinde36/ard-agi-2
dateRun,christianrubin/titan-infinity,Titan.infinity,Christian Rubin,2026-05-01T03:14:43.020Z,,https://www.kaggle.com/code/christianrubin/titan-infinity
dateRun,christianrubin/titan-v-x,Titan.v.X,Christian Rubin,2026-04-30T02:09:44.643Z,,https://www.kaggle.com/code/christianrubin/titan-v-x
dateRun,nguynvlun/reproduce-nvarc-2025-results,Reproduce NVARC 2025 Results,Nguyễn Vũ Luân,2026-04-29T17:48:49.207Z,2,https://www.kaggle.com/code/nguynvlun/reproduce-nvarc-2025-results
dateRun,ssalibenjamin/eden-core-arc-agi-2-delta-pattern-solver,Eden Core - ARC-AGI-2 Delta Pattern Solver,Ssali Benjamin,2026-04-28T13:47:55.313Z,,https://www.kaggle.com/code/ssalibenjamin/eden-core-arc-agi-2-delta-pattern-solver
dateRun,muhammaddhiyaulatha/arc-baseline-zero-model-ipynb,arc_baseline_zero_model.ipynb,Muhammad Dhiyaul Atha,2026-04-28T11:11:46.353Z,7,https://www.kaggle.com/code/muhammaddhiyaulatha/arc-baseline-zero-model-ipynb
dateRun,christianrubin/titan-arx,Titan.Arx,Christian Rubin,2026-04-28T03:01:57.293Z,,https://www.kaggle.com/code/christianrubin/titan-arx
dateRun,yoyobar/general-classes-visualization,General classes visualization,yoyobar,2026-04-28T02:08:52.157Z,5,https://www.kaggle.com/code/yoyobar/general-classes-visualization
dateRun,mohit98765/arc-2026-mcts-program-synthesis-v9,ARC 2026 MCTS Program Synthesis v9,Mohit,2026-04-27T10:34:01.047Z,2,https://www.kaggle.com/code/mohit98765/arc-2026-mcts-program-synthesis-v9
dateRun,mohit98765/arc-2026-reinforce-policy-gradient-v8,ARC 2026 REINFORCE Policy Gradient v8,Mohit,2026-04-27T10:15:27.800Z,1,https://www.kaggle.com/code/mohit98765/arc-2026-reinforce-policy-gradient-v8
dateRun,mohit98765/arc-2026-rag-program-synthesis-v6,ARC 2026 RAG Program Synthesis v6,Mohit,2026-04-27T09:22:21.493Z,,https://www.kaggle.com/code/mohit98765/arc-2026-rag-program-synthesis-v6
dateRun,mohit98765/arc-2026-llm-guided-program-synthesis-v5,ARC 2026 LLM-Guided Program Synthesis v5,Mohit,2026-04-27T09:07:21.263Z,,https://www.kaggle.com/code/mohit98765/arc-2026-llm-guided-program-synthesis-v5
dateRun,rauffauzanrambe/arc-training-baseline-for-lightboost,ARC Training Baseline For LightBoost ,Ra'uf Fauzan Rambe,2026-04-27T04:57:28.773Z,2,https://www.kaggle.com/code/rauffauzanrambe/arc-training-baseline-for-lightboost
dateRun,suneetsaini/arc-agi-2-object-centric-ords-approach,ARC-AGI-2 - Object-Centric - ORDS Approach,Suneet Saini,2026-04-26T17:06:46.557Z,1,https://www.kaggle.com/code/suneetsaini/arc-agi-2-object-centric-ords-approach
dateRun,christianrubin/compsolvrs-x,CompsolvrS.X,Christian Rubin,2026-04-26T14:37:01.573Z,,https://www.kaggle.com/code/christianrubin/compsolvrs-x
dateRun,karnakbaevarthur/logic-profiler-for-each-task,Logic Profiler for Each Task,Karnakbayev Artur,2026-04-26T09:22:37.650Z,28,https://www.kaggle.com/code/karnakbaevarthur/logic-profiler-for-each-task
dateRun,chaitanyajamble/arc-prize-2026-arc-agi-2,ARC prize 2026 _ARC-AGI 2 ,Chaitanya Jamble,2026-04-26T06:46:41.300Z,2,https://www.kaggle.com/code/chaitanyajamble/arc-prize-2026-arc-agi-2
dateRun,mirzamilanfarabi/nvarc-2025-new-updates-2-apr-24,NVARC 2025 - New updates 2 Apr-24,Mirza Milan Farabi,2026-04-25T18:23:12.227Z,10,https://www.kaggle.com/code/mirzamilanfarabi/nvarc-2025-new-updates-2-apr-24
dateRun,cmirani/nvarc-bf16-four-prepass-working-baseline,NVARC BF16 - four prepass working baseline,Chirag,2026-04-25T11:21:46.627Z,25,https://www.kaggle.com/code/cmirani/nvarc-bf16-four-prepass-working-baseline
dateRun,christianrubin/fork-of-tess5engine,Fork of Tess5Engine,Christian Rubin,2026-04-25T00:50:11.707Z,,https://www.kaggle.com/code/christianrubin/fork-of-tess5engine
dateRun,christianrubin/sentient9,Sentient9,Christian Rubin,2026-04-25T00:28:39.640Z,2,https://www.kaggle.com/code/christianrubin/sentient9
dateRun,christianrubin/compsolvr-s10,Compsolvr.S10,Christian Rubin,2026-04-25T00:24:40.753Z,2,https://www.kaggle.com/code/christianrubin/compsolvr-s10
dateRun,fra150/bas-agi,BAS_AGI,Fra150,2026-04-24T18:02:43.130Z,,https://www.kaggle.com/code/fra150/bas-agi
dateRun,suneetsaini/arc-agi-2-2026-ocrae,ARC AGI-2_2026 OCRAE,Suneet Saini,2026-04-24T12:31:23.137Z,2,https://www.kaggle.com/code/suneetsaini/arc-agi-2-2026-ocrae
dateRun,rohanrk1813/arc-agi2,ARC_AGI2,Rohanrk1813,2026-04-24T03:34:55.017Z,6,https://www.kaggle.com/code/rohanrk1813/arc-agi2
dateRun,cmirani/nvarc-bf16-v34-save-subset-diagnostic-model-fix,NVARC BF16 - V34 save subset diagnostic model fix,Chirag,2026-04-24T01:01:32.123Z,,https://www.kaggle.com/code/cmirani/nvarc-bf16-v34-save-subset-diagnostic-model-fix
dateRun,cmirani/nvarc-bf16-v34-save-subset-diagnostic-10-task,NVARC BF16 - V34 save subset diagnostic 10-task,Chirag,2026-04-24T00:54:32.590Z,,https://www.kaggle.com/code/cmirani/nvarc-bf16-v34-save-subset-diagnostic-10-task
dateCreated,christianrubin/aletheia-1,"""Aletheia-1""",Christian Rubin,2026-05-12T04:59:08.020Z,,https://www.kaggle.com/code/christianrubin/aletheia-1
dateCreated,joel6999/arc26-2025-winning-solution-v1,[ARC26] 2025 Winning Solution v1,Joel,2026-05-11T20:37:00.160Z,,https://www.kaggle.com/code/joel6999/arc26-2025-winning-solution-v1
dateCreated,rauffauzanrambe/arc-agi-neuron-adaptive-cot,ARC AGI Neuron Adaptive CoT,Ra'uf Fauzan Rambe,2026-05-10T23:59:29.933Z,1,https://www.kaggle.com/code/rauffauzanrambe/arc-agi-neuron-adaptive-cot
dateCreated,hammadfarooq470/geometric-logic-baseline,Geometric-Logic-Baseline,Hammad Farooq,2026-05-09T05:14:24.223Z,12,https://www.kaggle.com/code/hammadfarooq470/geometric-logic-baseline
dateCreated,ravikumar1234/arc-agi-2-logic-profiler,ARC-AGI-2 Logic Profiler,LACK.AI,2026-05-08T02:32:47.473Z,,https://www.kaggle.com/code/ravikumar1234/arc-agi-2-logic-profiler
dateCreated,arshikhan810/solution-v1,solution v1,Arshi Khan,2026-05-08T14:39:15.833Z,,https://www.kaggle.com/code/arshikhan810/solution-v1
dateCreated,pascalledesma/arc2holefix,arc2holefix,Pascal,2026-05-07T01:08:13.730Z,1,https://www.kaggle.com/code/pascalledesma/arc2holefix
dateCreated,pascalledesma/arc2fastfix,arc2fastfix,Pascal,2026-05-08T06:48:20.063Z,1,https://www.kaggle.com/code/pascalledesma/arc2fastfix
dateCreated,noob786/text-to-flower-attngan,Text-to-flower-AttnGAN,Noob786,2026-05-12T07:01:50.187Z,2,https://www.kaggle.com/code/noob786/text-to-flower-attngan
dateCreated,hammadfarooq470/nvarc-2025-new-updates-2-apr-24,NVARC 2025 - New updates 2 Apr-24,Hammad Farooq,2026-05-05T04:58:46.473Z,2,https://www.kaggle.com/code/hammadfarooq470/nvarc-2025-new-updates-2-apr-24
dateCreated,hammadfarooq470/neuro-symbolic-arc-agi-solver,neuro-symbolic-arc-agi-solver,Hammad Farooq,2026-05-04T09:38:30.767Z,15,https://www.kaggle.com/code/hammadfarooq470/neuro-symbolic-arc-agi-solver
dateCreated,mohit98765/arc-2026-dreamcoder-lite-library-learning-v10,ARC 2026 DreamCoder-Lite Library Learning v10,Mohit,2026-05-04T06:47:12.057Z,1,https://www.kaggle.com/code/mohit98765/arc-2026-dreamcoder-lite-library-learning-v10
dateCreated,kaziaishikuzzaman/conditional-program-synthesis-arc-2026,Conditional Program Synthesis ARC 2026,Kazi Aishikuzzaman,2026-05-09T19:34:53.920Z,2,https://www.kaggle.com/code/kaziaishikuzzaman/conditional-program-synthesis-arc-2026
dateCreated,rauffauzanrambe/arc-agi-2026-hybrid-trained-baseline-with-rule-in,ARC-AGI 2026: Hybrid Trained Baseline with Rule In,Ra'uf Fauzan Rambe,2026-05-05T14:27:27.480Z,1,https://www.kaggle.com/code/rauffauzanrambe/arc-agi-2026-hybrid-trained-baseline-with-rule-in
dateCreated,thalishumbertdroz/newbie,Newbie,Thalis Humbert-Droz,2026-05-10T18:31:55.827Z,,https://www.kaggle.com/code/thalishumbertdroz/newbie
dateCreated,christianrubin/titan9prologue,Titan9prologue,Christian Rubin,2026-05-01T06:39:40.607Z,4,https://www.kaggle.com/code/christianrubin/titan9prologue
dateCreated,pranavshinde36/arc-submission,ARC submission,Pranav Shinde,2026-05-03T15:57:26.630Z,1,https://www.kaggle.com/code/pranavshinde36/arc-submission
dateCreated,pranavshinde36/ard-agi-2,ARD-AGI-2,Pranav Shinde,2026-05-01T04:34:19.520Z,1,https://www.kaggle.com/code/pranavshinde36/ard-agi-2
dateCreated,christianrubin/titan-infinity,Titan.infinity,Christian Rubin,2026-05-01T03:14:43.020Z,,https://www.kaggle.com/code/christianrubin/titan-infinity
dateCreated,nguynvlun/reproduce-nvarc-2025-results,Reproduce NVARC 2025 Results,Nguyễn Vũ Luân,2026-04-29T17:48:49.207Z,2,https://www.kaggle.com/code/nguynvlun/reproduce-nvarc-2025-results
dateCreated,nabidnur/notebook-work2,notebook-work2,Nabid Nur,2026-05-07T13:33:53.667Z,,https://www.kaggle.com/code/nabidnur/notebook-work2
dateCreated,rauffauzanrambe/agi-arc-classification-architecture-data,AGI ARC-Classification Architecture Data ,Ra'uf Fauzan Rambe,2026-05-02T10:11:17.030Z,9,https://www.kaggle.com/code/rauffauzanrambe/agi-arc-classification-architecture-data
dateCreated,christianrubin/titan-arx,Titan.Arx,Christian Rubin,2026-04-28T03:01:57.293Z,,https://www.kaggle.com/code/christianrubin/titan-arx
dateCreated,ssalibenjamin/eden-core-arc-agi-2-delta-pattern-solver,Eden Core - ARC-AGI-2 Delta Pattern Solver,Ssali Benjamin,2026-04-28T13:47:55.313Z,,https://www.kaggle.com/code/ssalibenjamin/eden-core-arc-agi-2-delta-pattern-solver
dateCreated,christianrubin/titan-v-x,Titan.v.X,Christian Rubin,2026-04-30T02:09:44.643Z,,https://www.kaggle.com/code/christianrubin/titan-v-x
dateCreated,mohit98765/arc-2026-mcts-program-synthesis-v9,ARC 2026 MCTS Program Synthesis v9,Mohit,2026-04-27T10:34:01.047Z,2,https://www.kaggle.com/code/mohit98765/arc-2026-mcts-program-synthesis-v9
dateCreated,yoyobar/general-classes-visualization,General classes visualization,yoyobar,2026-04-28T02:08:52.157Z,5,https://www.kaggle.com/code/yoyobar/general-classes-visualization
dateCreated,mohit98765/arc-2026-reinforce-policy-gradient-v8,ARC 2026 REINFORCE Policy Gradient v8,Mohit,2026-04-27T10:15:27.800Z,1,https://www.kaggle.com/code/mohit98765/arc-2026-reinforce-policy-gradient-v8
dateCreated,mohit98765/arc-2026-rag-program-synthesis-v6,ARC 2026 RAG Program Synthesis v6,Mohit,2026-04-27T09:22:21.493Z,,https://www.kaggle.com/code/mohit98765/arc-2026-rag-program-synthesis-v6
dateCreated,mohit98765/arc-2026-llm-guided-program-synthesis-v5,ARC 2026 LLM-Guided Program Synthesis v5,Mohit,2026-04-27T09:07:21.263Z,,https://www.kaggle.com/code/mohit98765/arc-2026-llm-guided-program-synthesis-v5
dateCreated,rauffauzanrambe/arc-training-baseline-for-lightboost,ARC Training Baseline For LightBoost ,Ra'uf Fauzan Rambe,2026-04-27T04:57:28.773Z,2,https://www.kaggle.com/code/rauffauzanrambe/arc-training-baseline-for-lightboost
dateCreated,chaitanyajamble/arc-prize-2026-arc-agi-2,ARC prize 2026 _ARC-AGI 2 ,Chaitanya Jamble,2026-04-26T06:46:41.300Z,2,https://www.kaggle.com/code/chaitanyajamble/arc-prize-2026-arc-agi-2
dateCreated,christianrubin/compsolvrs-x,CompsolvrS.X,Christian Rubin,2026-04-26T14:37:01.573Z,,https://www.kaggle.com/code/christianrubin/compsolvrs-x
dateCreated,christianrubin/fork-of-tess5engine,Fork of Tess5Engine,Christian Rubin,2026-04-25T00:50:11.707Z,,https://www.kaggle.com/code/christianrubin/fork-of-tess5engine
dateCreated,christianrubin/compsolvr-s10,Compsolvr.S10,Christian Rubin,2026-04-25T00:24:40.753Z,2,https://www.kaggle.com/code/christianrubin/compsolvr-s10
dateCreated,karnakbaevarthur/logic-profiler-for-each-task,Logic Profiler for Each Task,Karnakbayev Artur,2026-04-26T09:22:37.650Z,28,https://www.kaggle.com/code/karnakbaevarthur/logic-profiler-for-each-task
dateCreated,suneetsaini/arc-agi-2-object-centric-ords-approach,ARC-AGI-2 - Object-Centric - ORDS Approach,Suneet Saini,2026-04-26T17:06:46.557Z,1,https://www.kaggle.com/code/suneetsaini/arc-agi-2-object-centric-ords-approach
dateCreated,cmirani/nvarc-bf16-v34-save-subset-diagnostic-model-fix,NVARC BF16 - V34 save subset diagnostic model fix,Chirag,2026-04-24T01:01:32.123Z,,https://www.kaggle.com/code/cmirani/nvarc-bf16-v34-save-subset-diagnostic-model-fix
dateCreated,cmirani/nvarc-bf16-v34-save-subset-diagnostic-10-task,NVARC BF16 - V34 save subset diagnostic 10-task,Chirag,2026-04-24T00:54:32.590Z,,https://www.kaggle.com/code/cmirani/nvarc-bf16-v34-save-subset-diagnostic-10-task
dateCreated,cmirani/nvarc-bf16-v34-save-subset-diagnostic,NVARC BF16 - V34 save subset diagnostic,Chirag,2026-04-24T00:30:15.230Z,,https://www.kaggle.com/code/cmirani/nvarc-bf16-v34-save-subset-diagnostic
dateCreated,cmirani/nvarc-bf16-v34-diagnostic-test,NVARC BF16 - V34 diagnostic test,Chirag,2026-04-23T23:53:58.710Z,,https://www.kaggle.com/code/cmirani/nvarc-bf16-v34-diagnostic-test
dateCreated,fra150/bas-agi,BAS_AGI,Fra150,2026-04-24T18:02:43.130Z,,https://www.kaggle.com/code/fra150/bas-agi
dateCreated,mirzamilanfarabi/nvarc-2025-new-updates-2-apr-24,NVARC 2025 - New updates 2 Apr-24,Mirza Milan Farabi,2026-04-25T18:23:12.227Z,10,https://www.kaggle.com/code/mirzamilanfarabi/nvarc-2025-new-updates-2-apr-24
dateCreated,suneetsaini/arc-agi-2-2026-ocrae,ARC AGI-2_2026 OCRAE,Suneet Saini,2026-04-24T12:31:23.137Z,2,https://www.kaggle.com/code/suneetsaini/arc-agi-2-2026-ocrae
dateCreated,mohit98765/arc-2026-conditional-program-synthesis-v4,ARC 2026 Conditional Program Synthesis v4,Mohit,2026-04-23T12:47:01.867Z,7,https://www.kaggle.com/code/mohit98765/arc-2026-conditional-program-synthesis-v4
dateCreated,mirzayasirabdullah07/arc-prize-2026-best-notebook,ARC Prize 2026 - Best NoteBook,Mirza Yasir Abdullah Baig,2026-05-09T11:31:17.247Z,21,https://www.kaggle.com/code/mirzayasirabdullah07/arc-prize-2026-best-notebook
dateCreated,rauffauzanrambe/arc-prize-2026-hybrid-llm-based-arc-agi-2-solver,ARC Prize 2026 Hybrid LLM-Based ARC-AGI 2 Solver,Ra'uf Fauzan Rambe,2026-04-23T01:19:46.217Z,3,https://www.kaggle.com/code/rauffauzanrambe/arc-prize-2026-hybrid-llm-based-arc-agi-2-solver
dateCreated,francisbanda/arc-agi-2-mdl-program-synthesis-solver,ARC-AGI-2 MDL Program Synthesis Solver,Francis Banda,2026-04-23T00:37:26.403Z,6,https://www.kaggle.com/code/francisbanda/arc-agi-2-mdl-program-synthesis-solver
dateCreated,mirzamilanfarabi/arc-agi-2-test-data-visualization-and-analysis,ARC-AGI-2 Test Data Visualization and Analysis,Mirza Milan Farabi,2026-04-22T21:45:40.043Z,,https://www.kaggle.com/code/mirzamilanfarabi/arc-agi-2-test-data-visualization-and-analysis
dateCreated,cmirani/nvarc-bf16-v11-diagnostic-inline-solvers,NVARC BF16 - V11 diagnostic inline solvers,Chirag,2026-04-23T23:51:06.453Z,,https://www.kaggle.com/code/cmirani/nvarc-bf16-v11-diagnostic-inline-solvers
voteCount,jonathanchan/arc26-2025-winning-solution-v1,[ARC26] 2025 Winning Solution v1,Jonathan Chan,2026-04-08T14:48:29.297Z,224,https://www.kaggle.com/code/jonathanchan/arc26-2025-winning-solution-v1
voteCount,nihilisticneuralnet/baseline-nvarc-arc-25-winning-solution-for-t4x2,[Baseline]NVARC ARC'25 Winning Solution (for T4x2),parthenos,2026-04-03T07:34:30.730Z,154,https://www.kaggle.com/code/nihilisticneuralnet/baseline-nvarc-arc-25-winning-solution-for-t4x2
voteCount,yiheng/reproduce-nvarc-2025-results,Reproduce NVARC 2025 Results,Yiheng Wang,2026-04-08T07:26:02.110Z,114,https://www.kaggle.com/code/yiheng/reproduce-nvarc-2025-results
voteCount,albartrose/nvarc-winning-2025-for-2xt4s-best-score-19-17,NVARC winning 2025 - for 2xT4s (best score 19.17),Richard Emslie,2026-04-07T11:27:38.770Z,80,https://www.kaggle.com/code/albartrose/nvarc-winning-2025-for-2xt4s-best-score-19-17
voteCount,pragnyanramtha/11-25-lb-5,[11.25] LB 5,Pragnyan Ramtha,2026-04-06T07:41:46.060Z,75,https://www.kaggle.com/code/pragnyanramtha/11-25-lb-5
voteCount,junaid512/arc-agi-enhanced-solution,ARC-AGI Enhanced Solution,Muhammad Junaid,2026-04-15T14:51:36.597Z,70,https://www.kaggle.com/code/junaid512/arc-agi-enhanced-solution
voteCount,baidalinadilzhan/prev-year-s-compressarc-method-p100-gpu-lb-1-67,Prev Year's CompressARC Method P100 gpu LB[1.67],Baidalin Adilzhan [Kazakhstan],2026-03-27T13:38:24.300Z,70,https://www.kaggle.com/code/baidalinadilzhan/prev-year-s-compressarc-method-p100-gpu-lb-1-67
voteCount,ashok205/nvarc-2025-public-solution,NVARC 2025 - public solution,NNMax,2026-04-17T06:39:58.173Z,65,https://www.kaggle.com/code/ashok205/nvarc-2025-public-solution
voteCount,mirzamilanfarabi/arc-2-2026-qwen3-unsloth-mar-26,ARC-2 (2026) Qwen3 Unsloth Mar-26,Mirza Milan Farabi,2026-03-27T22:17:33.860Z,64,https://www.kaggle.com/code/mirzamilanfarabi/arc-2-2026-qwen3-unsloth-mar-26
voteCount,sigmaborov/arc-agi-2-baseline-starter,ARC-AGI-2 Baseline Starter,sigmaborov,2026-03-25T21:26:15.033Z,55,https://www.kaggle.com/code/sigmaborov/arc-agi-2-baseline-starter
voteCount,kaiserm/nvarc-winning-solution-2025-4xl4s,NVARC winning solution 2025 -  4xL4s ,Kaiser,2026-04-08T06:53:37.263Z,51,https://www.kaggle.com/code/kaiserm/nvarc-winning-solution-2025-4xl4s
voteCount,mpwolke/raider-of-the-arc-agi,Raider of the ARC AGI,Marília Prata,2026-03-25T21:43:05.683Z,41,https://www.kaggle.com/code/mpwolke/raider-of-the-arc-agi
voteCount,algozee/arc-agi-practical-baseline-notebook,ARC-AGI Practical Baseline Notebook,Muhammad Shahzad,2026-04-20T18:29:46.840Z,40,https://www.kaggle.com/code/algozee/arc-agi-practical-baseline-notebook
voteCount,karnakbaevarthur/logic-profiler-for-each-task,Logic Profiler for Each Task,Karnakbayev Artur,2026-04-26T09:22:37.650Z,28,https://www.kaggle.com/code/karnakbaevarthur/logic-profiler-for-each-task
voteCount,ibrahimqasimi/mcp-arc-prize-agi-2-2026-starter,[MCP] ARC prize AGI 2-2026 | Starter,Muhammad Ibrahim Qasmi,2026-04-01T08:57:03.457Z,26,https://www.kaggle.com/code/ibrahimqasimi/mcp-arc-prize-agi-2-2026-starter
voteCount,cmirani/nvarc-bf16-four-prepass-working-baseline,NVARC BF16 - four prepass working baseline,Chirag,2026-04-25T11:21:46.627Z,25,https://www.kaggle.com/code/cmirani/nvarc-bf16-four-prepass-working-baseline
voteCount,adaluvu/arc-agi-2-eda-training-qwen3-baseline,[ARC-AGI-2] EDA + Training Qwen3 baseline,Adaluvu,2026-03-27T03:38:30.997Z,25,https://www.kaggle.com/code/adaluvu/arc-agi-2-eda-training-qwen3-baseline
voteCount,eslamelokpy/best-submission-gqa,Best submission gqa,Eslam Elokpy,2026-05-06T10:15:56.177Z,24,https://www.kaggle.com/code/eslamelokpy/best-submission-gqa
voteCount,mirzayasirabdullah07/arc-prize-2026-best-notebook,ARC Prize 2026 - Best NoteBook,Mirza Yasir Abdullah Baig,2026-05-09T11:31:17.247Z,21,https://www.kaggle.com/code/mirzayasirabdullah07/arc-prize-2026-best-notebook
voteCount,allegich/arc-agi-2026-visualization-all-1000-120-t,ARC-AGI 2026: Visualization all 1000+120 t,neoleg,2026-03-25T21:30:07.487Z,21,https://www.kaggle.com/code/allegich/arc-agi-2026-visualization-all-1000-120-t
voteCount,gastondana/arc-agi-2-starter,ARC-AGI-2-Starter,GasMan,2026-04-07T01:58:57.783Z,20,https://www.kaggle.com/code/gastondana/arc-agi-2-starter
voteCount,aminmahmoudalifayed/truth-guard,TRUTH GUARD 🥇,Dr/ameen Fayed,2026-03-29T00:08:48.140Z,20,https://www.kaggle.com/code/aminmahmoudalifayed/truth-guard
voteCount,poonszesen/nvarc-solution,NVARC Solution,theredbluepill,2026-04-06T02:42:59.807Z,17,https://www.kaggle.com/code/poonszesen/nvarc-solution
voteCount,yaroslavkholmirzayev/arc-2-2026-qwen3-unsloth-arpl-2,ARC-2 2026 -- Qwen3 Unsloth Arpl-2,Yaroslav kholmirzayev,2026-04-01T23:13:18.890Z,16,https://www.kaggle.com/code/yaroslavkholmirzayev/arc-2-2026-qwen3-unsloth-arpl-2
voteCount,hammadfarooq470/neuro-symbolic-arc-agi-solver,neuro-symbolic-arc-agi-solver,Hammad Farooq,2026-05-04T09:38:30.767Z,15,https://www.kaggle.com/code/hammadfarooq470/neuro-symbolic-arc-agi-solver
voteCount,mirzamilanfarabi/arc2-qwen3-unsloth-flash-lora-batch4-queue-mar-26,arc2_qwen3_unsloth_flash_lora_batch4_queue Mar-26,Mirza Milan Farabi,2026-03-25T18:55:13.763Z,15,https://www.kaggle.com/code/mirzamilanfarabi/arc2-qwen3-unsloth-flash-lora-batch4-queue-mar-26
voteCount,yaroslavkholmirzayev/nvarc-2026-results,NVARC 2026 Results,Yaroslav kholmirzayev,2026-04-12T16:42:48.880Z,13,https://www.kaggle.com/code/yaroslavkholmirzayev/nvarc-2026-results
voteCount,toxirmalik/arc-prize-2026-arc-agi-2,ARC Prize 2026 - ARC-AGI-2,Toxirmalik,2026-04-09T12:56:49.530Z,13,https://www.kaggle.com/code/toxirmalik/arc-prize-2026-arc-agi-2
