sortBy,ref,title,author,lastRunTime,totalVotes,url
dateRun,romantamrazov/arc-agi2-8b-v2-qlora-rs128,ARC AGI2 8B v2 QLoRA rs128,Roman Tamrazov,2026-06-29T07:35:15.503Z,1,https://www.kaggle.com/code/romantamrazov/arc-agi2-8b-v2-qlora-rs128
dateRun,waquarahmed1/nvarc-agi,NVARC AGI ,WAQUAR AHMED,2026-06-29T05:39:23.767Z,2,https://www.kaggle.com/code/waquarahmed1/nvarc-agi
dateRun,gilads/giladsnd-arc2026,GiladSND_ARC2026,Gilad Senderovich,2026-06-27T18:11:29.097Z,,https://www.kaggle.com/code/gilads/giladsnd-arc2026
dateRun,boristown/agi-arc-route-2-qwen3-5-4b-lora-compat,【暗黑AGI】ARC Route 2 Qwen3.5-4B LoRA Compat,暗黑AGI,2026-06-26T18:16:50.513Z,20,https://www.kaggle.com/code/boristown/agi-arc-route-2-qwen3-5-4b-lora-compat
dateRun,boristown/agi-arc-route-1-baseline-decoder-portfolio,【暗黑AGI】ARC Route 1 Baseline Decoder Portfolio,暗黑AGI,2026-06-26T18:15:49.677Z,6,https://www.kaggle.com/code/boristown/agi-arc-route-1-baseline-decoder-portfolio
dateRun,abdulrahmangamil/submission-json,submission.json,ABDULRAHMAN GAMIL ABDULLAH AHMED,2026-06-26T17:32:19.293Z,,https://www.kaggle.com/code/abdulrahmangamil/submission-json
dateRun,stellaris003/arc-agi-2-2026,arc-agi-2-2026,stellaris003,2026-06-26T11:37:32.367Z,,https://www.kaggle.com/code/stellaris003/arc-agi-2-2026
dateCreated,souravrajakxcd/test-notebook,test_notebook,XCD,2026-07-13T07:06:27.783Z,1,https://www.kaggle.com/code/souravrajakxcd/test-notebook
dateCreated,konstantinboyko/unsloth-2026-7-2-torch-2-10-0-cu128-patched,unsloth-2026.7.2-torch-2.10.0+cu128-patched,AI-Cat,2026-07-12T12:12:01.900Z,3,https://www.kaggle.com/code/konstantinboyko/unsloth-2026-7-2-torch-2-10-0-cu128-patched
dateCreated,commencethescourge/arc-agi-2-baseline-submission,ARC AGI 2 Baseline Submission,commencethescourge,2026-07-11T18:50:24.067Z,2,https://www.kaggle.com/code/commencethescourge/arc-agi-2-baseline-submission
dateCreated,shams1/jsonfile,jsonfile,Shams Sultan,2026-07-11T13:35:20.940Z,1,https://www.kaggle.com/code/shams1/jsonfile
dateCreated,balamuruganaiml/arc-version-2,ARC-Version 2,Bala Murugan AIML,2026-07-13T15:17:21.277Z,,https://www.kaggle.com/code/balamuruganaiml/arc-version-2
dateCreated,ianwulalala/arc-prize-2026-two-rung-verified-transform-ladder,ARC Prize 2026: Two-Rung Verified Transform Ladder,ianwulalala,2026-07-11T12:26:41.610Z,1,https://www.kaggle.com/code/ianwulalala/arc-prize-2026-two-rung-verified-transform-ladder
dateCreated,hamzamehyeddeen/arc-agi-2-professional-hybrid-solver-v2,ARC-AGI-2 Professional Hybrid Solver v2,Hamza Mehyeddeen,2026-07-13T12:16:07.300Z,,https://www.kaggle.com/code/hamzamehyeddeen/arc-agi-2-professional-hybrid-solver-v2
dateCreated,thedivineaurora/nvarc-baseline-v1,NVARC Baseline v1,TheDivine Aurora,2026-07-11T21:09:11.033Z,,https://www.kaggle.com/code/thedivineaurora/nvarc-baseline-v1
dateCreated,chiakazirim/learned-from-aimo,Learned from AIMO,Akagha Chimgozirim,2026-07-11T01:27:43.843Z,18,https://www.kaggle.com/code/chiakazirim/learned-from-aimo
dateCreated,kevinrussell83/busyaprime-cpu-live-selector-p1,Busyaprime CPU Live Selector P1,Kevin Russell,2026-07-08T20:51:21.333Z,,https://www.kaggle.com/code/kevinrussell83/busyaprime-cpu-live-selector-p1
dateCreated,konstantinboyko/unsloth-2026-7-2-torch-2-10-0-cu128,unsloth-2026.7.2-torch-2.10.0+cu128,AI-Cat,2026-07-08T17:53:59.853Z,3,https://www.kaggle.com/code/konstantinboyko/unsloth-2026-7-2-torch-2-10-0-cu128
dateCreated,yjsh2003/t5-3b-2,T5_3B_2,JiashengYun,2026-07-08T05:52:06.300Z,1,https://www.kaggle.com/code/yjsh2003/t5-3b-2
dateCreated,zeroday19/arc-nvarc-base,arc-nvarc-base,Abhi,2026-07-07T17:20:14.067Z,5,https://www.kaggle.com/code/zeroday19/arc-nvarc-base
dateCreated,amanatar/arc-agi2-top-public-submission,arc-agi2-top-public-submission,Aman Atar,2026-07-07T12:54:19.767Z,5,https://www.kaggle.com/code/amanatar/arc-agi2-top-public-submission
dateCreated,lucifer19/blackcat-stable-anchor-nvarc-guard,🐈‍⬛🛡️ BlackCat Stable Anchor — NVARC Guard,Krizsó Gergely,2026-07-12T17:53:48.340Z,27,https://www.kaggle.com/code/lucifer19/blackcat-stable-anchor-nvarc-guard
dateCreated,kevinrussell83/stitch-library-cpu-p1,Stitch library CPU P1,Kevin Russell,2026-07-07T01:43:10.420Z,3,https://www.kaggle.com/code/kevinrussell83/stitch-library-cpu-p1
dateCreated,kevinrussell83/hermesarc-v12-cpu-p1,HermesARC v12 CPU P1,Kevin Russell,2026-07-07T01:38:34.387Z,1,https://www.kaggle.com/code/kevinrussell83/hermesarc-v12-cpu-p1
dateCreated,kevinrussell83/mohit-conditional-program-synthesis-v4-cpu-p1,Mohit conditional program synthesis v4 CPU P1,Kevin Russell,2026-07-07T01:36:25.717Z,1,https://www.kaggle.com/code/kevinrussell83/mohit-conditional-program-synthesis-v4-cpu-p1
dateCreated,kevinrussell83/busyaprime-program-synthesis-cpu-p1,Busyaprime program synthesis CPU P1,Kevin Russell,2026-07-07T01:35:07.443Z,,https://www.kaggle.com/code/kevinrussell83/busyaprime-program-synthesis-cpu-p1
dateCreated,kevinrussell83/beacon-v12-cpu-p1,BEACON v12 CPU P1,Kevin Russell,2026-07-07T01:34:19.317Z,,https://www.kaggle.com/code/kevinrussell83/beacon-v12-cpu-p1
dateCreated,kevinrussell83/chien-rule-first-cpu-p1,Chien rule-first CPU P1,Kevin Russell,2026-07-07T01:34:18.393Z,,https://www.kaggle.com/code/kevinrussell83/chien-rule-first-cpu-p1
dateCreated,teisnestech/notebookde474c096d,notebookde474c096d,Teisnes Tech,2026-07-05T21:14:51.120Z,1,https://www.kaggle.com/code/teisnestech/notebookde474c096d
dateCreated,boristown/agi-arc-agi2-lb33-minimal-perfpatch,【暗黑AGI】arc_agi2_LB33_minimal_perfpatch,暗黑AGI,2026-07-06T09:17:51.880Z,17,https://www.kaggle.com/code/boristown/agi-arc-agi2-lb33-minimal-perfpatch
dateCreated,teisnestech/notebook128c76283c,notebook128c76283c,Teisnes Tech,2026-07-13T23:38:44.063Z,1,https://www.kaggle.com/code/teisnestech/notebook128c76283c
dateCreated,taopy2/ag2-007-nvarc-qwen3-4b,ag2-007-nvarc-qwen3-4b,taopy2,2026-07-04T04:39:41.203Z,5,https://www.kaggle.com/code/taopy2/ag2-007-nvarc-qwen3-4b
dateCreated,editorjugnuai/arc-agi-2-zero-baseline-paper-track-the-zero-pe,ARC-AGI-2 Zero Baseline - Paper Track: The Zero Pe,Editor Jugnu AI,2026-07-03T03:12:26.943Z,,https://www.kaggle.com/code/editorjugnuai/arc-agi-2-zero-baseline-paper-track-the-zero-pe
dateCreated,pzcuong/airace2026-task3,[AIRace2026]Task3,Cường Phạm Quốc,2026-07-14T06:23:37.627Z,,https://www.kaggle.com/code/pzcuong/airace2026-task3
dateCreated,koushikrudra/arc-agi2-aegis-triad-v1,ARC AGI2 Aegis Triad v1,Koushik Rudra,2026-07-02T09:46:43.893Z,4,https://www.kaggle.com/code/koushikrudra/arc-agi2-aegis-triad-v1
dateCreated,farmountain/harness-test-arc-agi-2-sub01,Harness Test Arc Agi 2 Sub01,Liew Keong Han,2026-07-01T00:23:32.180Z,1,https://www.kaggle.com/code/farmountain/harness-test-arc-agi-2-sub01
dateCreated,suncrest/arc-agi-gpu-enabled,ARC AGI GPU Enabled,Suncrest,2026-06-30T15:17:49.120Z,1,https://www.kaggle.com/code/suncrest/arc-agi-gpu-enabled
dateCreated,suncrest/arc-agi-single-gpu-v2,ARC AGI Single GPU V2,Suncrest,2026-06-30T15:13:35.777Z,,https://www.kaggle.com/code/suncrest/arc-agi-single-gpu-v2
dateCreated,suncrest/arc-agi-single-gpu-test,ARC-AGI Single GPU Test,Suncrest,2026-06-30T15:11:36.450Z,,https://www.kaggle.com/code/suncrest/arc-agi-single-gpu-test
dateCreated,busyaprime/arc-agi-2-program-synthesis-starter,ARC-AGI-2 Program Synthesis Starter,Busya PRIME,2026-06-30T11:30:13.610Z,2,https://www.kaggle.com/code/busyaprime/arc-agi-2-program-synthesis-starter
dateCreated,busyaprime/arc-agi-2-a-visual-deep-dive,ARC-AGI-2: A Visual Deep-Dive,Busya PRIME,2026-06-30T10:13:40.533Z,8,https://www.kaggle.com/code/busyaprime/arc-agi-2-a-visual-deep-dive
dateCreated,aurascoper/arc2-clean-submission,ARC2 Clean Submission,aurascoper,2026-07-01T04:28:03.723Z,1,https://www.kaggle.com/code/aurascoper/arc2-clean-submission
dateCreated,romantamrazov/arc-agi2-8b-v2-qlora-rs128,ARC AGI2 8B v2 QLoRA rs128,Roman Tamrazov,2026-06-29T07:35:15.503Z,1,https://www.kaggle.com/code/romantamrazov/arc-agi2-8b-v2-qlora-rs128
dateCreated,thtennant/arc-agi2-3389-ttt,arc-agi2-3389-ttt,Teddy Tennant,2026-06-30T23:17:48.363Z,8,https://www.kaggle.com/code/thtennant/arc-agi2-3389-ttt
dateCreated,abdulrahmangamil/submission-json,submission.json,ABDULRAHMAN GAMIL ABDULLAH AHMED,2026-06-26T17:32:19.293Z,,https://www.kaggle.com/code/abdulrahmangamil/submission-json
dateCreated,stellaris003/arc-agi-2-2026,arc-agi-2-2026,stellaris003,2026-06-26T11:37:32.367Z,,https://www.kaggle.com/code/stellaris003/arc-agi-2-2026
dateCreated,stellaris003/arc-prize-2026-arc-agi-2,ARC Prize 2026 - ARC-AGI-2,stellaris003,2026-06-26T11:29:47.457Z,,https://www.kaggle.com/code/stellaris003/arc-prize-2026-arc-agi-2
dateCreated,ravi123a321at/arc-agi-2,Arc Agi 2,Ravindra,2026-07-02T06:04:27.653Z,12,https://www.kaggle.com/code/ravi123a321at/arc-agi-2
dateCreated,boristown/agi-arc-route-1-baseline-decoder-portfolio,【暗黑AGI】ARC Route 1 Baseline Decoder Portfolio,暗黑AGI,2026-06-26T18:15:49.677Z,6,https://www.kaggle.com/code/boristown/agi-arc-route-1-baseline-decoder-portfolio
dateCreated,boristown/agi-arc-route-3-direct-large-model-no-lora,【暗黑AGI】ARC Route 3 Direct Large-Model No-LoRA,暗黑AGI,2026-06-29T12:23:25.820Z,10,https://www.kaggle.com/code/boristown/agi-arc-route-3-direct-large-model-no-lora
dateCreated,boristown/agi-arc-route-2-qwen3-5-4b-lora-compat,【暗黑AGI】ARC Route 2 Qwen3.5-4B LoRA Compat,暗黑AGI,2026-06-26T18:16:50.513Z,20,https://www.kaggle.com/code/boristown/agi-arc-route-2-qwen3-5-4b-lora-compat
dateCreated,manderson240/arc-agi-2-baseline-20260625-1536,arc-agi-2-baseline-20260625-1536,Mike Anderson,2026-06-25T15:36:49.080Z,1,https://www.kaggle.com/code/manderson240/arc-agi-2-baseline-20260625-1536
dateCreated,manderson240/arc-agi-2-baseline-20260625-1532,arc-agi-2-baseline-20260625-1532,Mike Anderson,2026-06-25T15:32:39.053Z,,https://www.kaggle.com/code/manderson240/arc-agi-2-baseline-20260625-1532
dateCreated,manderson240/arc-agi-2-baseline-20260624-1455,ARC-AGI-2 Baseline 20260624-1455,Mike Anderson,2026-06-24T14:55:44.113Z,2,https://www.kaggle.com/code/manderson240/arc-agi-2-baseline-20260624-1455
dateCreated,quanganh27th/failed-in-aimo,Failed in AIMO,Quang Anh Đặng,2026-06-24T07:13:35.910Z,1,https://www.kaggle.com/code/quanganh27th/failed-in-aimo
dateCreated,clawdyhuang/hermesarc-v12,hermesarc-v12,Clawdy Huang (Andy's AI),2026-06-24T05:23:35.280Z,,https://www.kaggle.com/code/clawdyhuang/hermesarc-v12
dateCreated,waquarahmed1/nvarc-agi,NVARC AGI ,WAQUAR AHMED,2026-06-29T05:39:23.767Z,2,https://www.kaggle.com/code/waquarahmed1/nvarc-agi
voteCount,koushikrudra/failed-in-aimo,Failed in AIMO,Koushik Rudra,2026-04-16T12:53:33.837Z,251,https://www.kaggle.com/code/koushikrudra/failed-in-aimo
voteCount,nihilisticneuralnet/baseline-nvarc-arc-25-winning-solution-for-t4x2,[Baseline]NVARC ARC'25 Winning Solution (for T4x2),parthenos,2026-04-03T07:34:30.730Z,185,https://www.kaggle.com/code/nihilisticneuralnet/baseline-nvarc-arc-25-winning-solution-for-t4x2
voteCount,yiheng/reproduce-nvarc-2025-results,Reproduce NVARC 2025 Results,Yiheng Wang,2026-04-08T07:26:02.110Z,153,https://www.kaggle.com/code/yiheng/reproduce-nvarc-2025-results
voteCount,junaid512/arc-agi-enhanced-solution,ARC-AGI Enhanced Solution,Muhammad Junaid,2026-04-15T14:51:36.597Z,127,https://www.kaggle.com/code/junaid512/arc-agi-enhanced-solution
voteCount,albartrose/nvarc-winning-2025-for-2xt4s-best-score-19-17,NVARC winning 2025 - for 2xT4s (best score 19.17),Richard Emslie,2026-04-07T11:27:38.770Z,83,https://www.kaggle.com/code/albartrose/nvarc-winning-2025-for-2xt4s-best-score-19-17
voteCount,mirzayasirabdullah07/arc-prize-2026-best-notebook,ARC Prize 2026 - Best NoteBook,Mirza Yasir Abdullah Baig,2026-06-07T11:57:32.280Z,78,https://www.kaggle.com/code/mirzayasirabdullah07/arc-prize-2026-best-notebook
voteCount,pragnyanramtha/11-25-lb-5,[11.25] LB 5,Pragnyan Ramtha,2026-04-06T07:41:46.060Z,76,https://www.kaggle.com/code/pragnyanramtha/11-25-lb-5
voteCount,koushikrudra/arc-agi2-original-kg,ARC AGI2 Original KG,Koushik Rudra,2026-06-18T14:47:16.273Z,72,https://www.kaggle.com/code/koushikrudra/arc-agi2-original-kg
voteCount,baidalinadilzhan/prev-year-s-compressarc-method-p100-gpu-lb-1-67,Prev Year's CompressARC Method P100 gpu LB[1.67],Baidalin Adilzhan [dsml.kz],2026-03-27T13:38:24.300Z,72,https://www.kaggle.com/code/baidalinadilzhan/prev-year-s-compressarc-method-p100-gpu-lb-1-67
voteCount,mirzamilanfarabi/arc-2-2026-qwen3-unsloth-mar-26,ARC-2 (2026) Qwen3 Unsloth Mar-26,Mirza Milan Farabi,2026-03-27T22:17:33.860Z,67,https://www.kaggle.com/code/mirzamilanfarabi/arc-2-2026-qwen3-unsloth-mar-26
voteCount,sigmaborov/arc-agi-2-baseline-starter,ARC-AGI-2 Baseline Starter,sigmaborov,2026-03-25T21:26:15.033Z,58,https://www.kaggle.com/code/sigmaborov/arc-agi-2-baseline-starter
voteCount,kaiserm/nvarc-winning-solution-2025-4xl4s,NVARC winning solution 2025 -  4xL4s ,Kaiser,2026-04-08T06:53:37.263Z,54,https://www.kaggle.com/code/kaiserm/nvarc-winning-solution-2025-4xl4s
voteCount,foysalemonshanto/arc-2026d,ARC_2026D,FOYSAL,2026-04-26T09:47:28.887Z,48,https://www.kaggle.com/code/foysalemonshanto/arc-2026d
voteCount,karnakbaevarthur/logic-profiler-for-each-task,Logic Profiler for Each Task,Karnakbayev Artur,2026-04-26T09:22:37.650Z,45,https://www.kaggle.com/code/karnakbaevarthur/logic-profiler-for-each-task
voteCount,algozee/arc-agi-practical-baseline-notebook,ARC-AGI Practical Baseline Notebook,Muhammad Shahzad,2026-04-20T18:29:46.840Z,44,https://www.kaggle.com/code/algozee/arc-agi-practical-baseline-notebook
voteCount,mpwolke/raider-of-the-arc-agi,Raider of the ARC AGI,Marília Prata,2026-03-25T21:43:05.683Z,40,https://www.kaggle.com/code/mpwolke/raider-of-the-arc-agi
voteCount,foysalemonshanto/2025-winning-solution-updated-for-2026,2025 Winning Solution Updated for 2026,FOYSAL,2026-06-01T01:58:40.880Z,30,https://www.kaggle.com/code/foysalemonshanto/2025-winning-solution-updated-for-2026
voteCount,cmirani/nvarc-bf16-four-prepass-working-baseline,NVARC BF16 - four prepass working baseline,Chirag,2026-04-25T11:21:46.627Z,30,https://www.kaggle.com/code/cmirani/nvarc-bf16-four-prepass-working-baseline
voteCount,lucifer19/blackcat-stable-anchor-nvarc-guard,🐈‍⬛🛡️ BlackCat Stable Anchor — NVARC Guard,Krizsó Gergely,2026-07-12T17:53:48.340Z,27,https://www.kaggle.com/code/lucifer19/blackcat-stable-anchor-nvarc-guard
voteCount,eslamelokpy/best-submission-gqa,Best submission gqa,Eslam Elokpy,2026-05-06T10:15:56.177Z,27,https://www.kaggle.com/code/eslamelokpy/best-submission-gqa
voteCount,adaluvu/arc-agi-2-eda-training-qwen3-baseline,[ARC-AGI-2] EDA + Training Qwen3 baseline,Adaluvu,2026-03-27T03:38:30.997Z,26,https://www.kaggle.com/code/adaluvu/arc-agi-2-eda-training-qwen3-baseline
voteCount,yaroslavkholmirzayev/nvarc-2026-results,NVARC 2026 Results,Yaroslav kholmirzayev,2026-04-12T16:42:48.880Z,24,https://www.kaggle.com/code/yaroslavkholmirzayev/nvarc-2026-results
voteCount,allegich/arc-agi-2026-visualization-all-1000-120-t,ARC-AGI 2026: Visualization all 1000+120 t,neoleg,2026-03-25T21:30:07.487Z,24,https://www.kaggle.com/code/allegich/arc-agi-2026-visualization-all-1000-120-t
voteCount,gastondana/arc-agi-2-starter,ARC-AGI-2-Starter,GasMan,2026-04-07T01:58:57.783Z,21,https://www.kaggle.com/code/gastondana/arc-agi-2-starter
voteCount,boristown/agi-arc-route-2-qwen3-5-4b-lora-compat,【暗黑AGI】ARC Route 2 Qwen3.5-4B LoRA Compat,暗黑AGI,2026-06-26T18:16:50.513Z,20,https://www.kaggle.com/code/boristown/agi-arc-route-2-qwen3-5-4b-lora-compat
voteCount,aminmahmoudalifayed/truth-guard,TRUTH GUARD 🥇,Dr/ameen Fayed,2026-03-29T00:08:48.140Z,20,https://www.kaggle.com/code/aminmahmoudalifayed/truth-guard
voteCount,caoyupeng/aimo3-v1,AIMO3-v1,SpeedSci,2026-06-12T11:48:53.263Z,19,https://www.kaggle.com/code/caoyupeng/aimo3-v1
voteCount,hammadfarooq470/nvarc-bf16-four-prepass-working-baseline,NVARC BF16 - four prepass working baseline,Hammad Farooq,2026-05-17T08:28:03.030Z,19,https://www.kaggle.com/code/hammadfarooq470/nvarc-bf16-four-prepass-working-baseline
voteCount,chiakazirim/learned-from-aimo,Learned from AIMO,Akagha Chimgozirim,2026-07-11T01:27:43.843Z,18,https://www.kaggle.com/code/chiakazirim/learned-from-aimo
