sortBy,ref,title,author,lastRunTime,totalVotes,url
dateRun,karenletir/notebookbac51a7a69,notebookbac51a7a69,Karen Letir,2026-08-01T08:54:31.717Z,,https://www.kaggle.com/code/karenletir/notebookbac51a7a69
dateRun,moeenasim/machine-learning-algorithms-paractice,Machine Learning Algorithms paractice,Moeen Asim,2026-08-01T08:17:42.687Z,1,https://www.kaggle.com/code/moeenasim/machine-learning-algorithms-paractice
dateRun,mohit98765/arc-2026-std-cct-symbolic-task-decomposition-v22,ARC 2026 STD-CCT Symbolic Task Decomposition v22,Mohit,2026-08-01T06:08:44.093Z,,https://www.kaggle.com/code/mohit98765/arc-2026-std-cct-symbolic-task-decomposition-v22
dateRun,sorenravn/arc2-champion-e48,ARC2 champion E48,Søren Ravn Andersen,2026-08-01T04:24:07.180Z,3,https://www.kaggle.com/code/sorenravn/arc2-champion-e48
dateRun,mohit98765/arc-2026-eps-osv-evolutionary-program-search-v21,ARC 2026 EPS-OSV Evolutionary Program Search v21,Mohit,2026-08-01T00:30:05.913Z,,https://www.kaggle.com/code/mohit98765/arc-2026-eps-osv-evolutionary-program-search-v21
dateRun,aristotelesborges84/notebook591cea879e,notebook591cea879e,Aristoteles Borges Oliveira,2026-07-31T21:11:09.250Z,,https://www.kaggle.com/code/aristotelesborges84/notebook591cea879e
dateRun,mohit98765/arc-2026-osv-dps-output-space-voting-v20,ARC 2026 OSV-DPS Output Space Voting v20,Mohit,2026-07-31T20:08:15.570Z,,https://www.kaggle.com/code/mohit98765/arc-2026-osv-dps-output-space-voting-v20
dateRun,mohit98765/arc-2026-pms-moe-program-synthesis-v19,ARC 2026 PMS MoE Program Synthesis v19,Mohit,2026-07-31T14:09:22.973Z,1,https://www.kaggle.com/code/mohit98765/arc-2026-pms-moe-program-synthesis-v19
dateRun,mohit98765/arc-2026-moe-aplm-program-synthesis-v18,ARC 2026 MoE APLM Program Synthesis v18,Mohit,2026-07-31T13:58:20.900Z,1,https://www.kaggle.com/code/mohit98765/arc-2026-moe-aplm-program-synthesis-v18
dateRun,mohit98765/arc-2026-maml-aplm-program-synthesis-v17,ARC 2026 MAML APLM Program Synthesis v17,Mohit,2026-07-31T13:38:16.487Z,1,https://www.kaggle.com/code/mohit98765/arc-2026-maml-aplm-program-synthesis-v17
dateRun,mohit98765/arc-2026-tta-storm-test-time-adaptation-v16,ARC 2026 TTA-STORM Test-Time Adaptation v16,Mohit,2026-07-31T13:27:39.867Z,1,https://www.kaggle.com/code/mohit98765/arc-2026-tta-storm-test-time-adaptation-v16
dateRun,mohit98765/arc-2026-storm-adaptive-compute-routing-v15,ARC 2026 STORM Adaptive Compute Routing v15,Mohit,2026-07-31T13:20:30.210Z,1,https://www.kaggle.com/code/mohit98765/arc-2026-storm-adaptive-compute-routing-v15
dateRun,mohit98765/arc-2026-aplm-beam-program-synthesis-v14,ARC 2026 APLM Beam Program Synthesis v14,Mohit,2026-07-30T21:49:12.480Z,,https://www.kaggle.com/code/mohit98765/arc-2026-aplm-beam-program-synthesis-v14
dateRun,mohit98765/arc-2026-cal-bibs-program-synthesis-v13,ARC 2026 CAL BiBS Program Synthesis v13,Mohit,2026-07-30T21:43:44.123Z,,https://www.kaggle.com/code/mohit98765/arc-2026-cal-bibs-program-synthesis-v13
dateRun,mohit98765/arc-2026-nas-mtlc-neuro-symbolic-synthesis-v12,ARC 2026 NAS+MTLC Neuro-Symbolic Synthesis v12,Mohit,2026-07-30T16:47:40.890Z,1,https://www.kaggle.com/code/mohit98765/arc-2026-nas-mtlc-neuro-symbolic-synthesis-v12
dateRun,sorenravn/arc2-sftv2-ttt80,ARC2 SFTv2 TTT80,Søren Ravn Andersen,2026-07-30T14:37:26.737Z,2,https://www.kaggle.com/code/sorenravn/arc2-sftv2-ttt80
dateRun,abisheksrivastav/arc-prize-2026-notebook-01-data-explorer,ARC Prize 2026 — Notebook 01: Data Explorer,Ak,2026-07-30T11:37:02.693Z,3,https://www.kaggle.com/code/abisheksrivastav/arc-prize-2026-notebook-01-data-explorer
dateRun,abdalrahmanmohamed3/arc-agi-2-symbolic-ceiling-paper-companion,ARC AGI 2 Symbolic Ceiling Paper Companion,Abdalrahman mohamed,2026-07-28T18:16:20.003Z,,https://www.kaggle.com/code/abdalrahmanmohamed3/arc-agi-2-symbolic-ceiling-paper-companion
dateRun,mikelou1/arc-agi2-minimal-augmentation-specialist,ARC AGI2 Minimal Augmentation Specialist,mikelou1,2026-07-28T10:12:18.020Z,3,https://www.kaggle.com/code/mikelou1/arc-agi2-minimal-augmentation-specialist
dateRun,madarshbb/reproduce-nvarc-2025-results,Reproduce NVARC 2025 Results,Adarsh,2026-07-27T19:43:24.693Z,13,https://www.kaggle.com/code/madarshbb/reproduce-nvarc-2025-results
dateRun,bobrg123/test-competition-mount-v2,test-competition-mount-v2,Bob Jeff,2026-07-26T23:13:47.400Z,,https://www.kaggle.com/code/bobrg123/test-competition-mount-v2
dateRun,realgonesong/arc-silver-nvarc-trm-evidence,ARC Silver NVARC TRM Evidence,Tianyang Song,2026-07-26T16:26:08.173Z,2,https://www.kaggle.com/code/realgonesong/arc-silver-nvarc-trm-evidence
dateRun,sushanthtiruvaipati/arc-agi2-transform-search-baseline,arc-agi2-transform-search-baseline,Sushanth Tiruvaipati,2026-07-26T02:48:44.130Z,1,https://www.kaggle.com/code/sushanthtiruvaipati/arc-agi2-transform-search-baseline
dateRun,sorenravn/arc2-vanilla-exact,ARC2 vanilla exact,Søren Ravn Andersen,2026-07-25T08:34:12.800Z,3,https://www.kaggle.com/code/sorenravn/arc2-vanilla-exact
dateRun,sorenravn/arc2-vanilla-ttt80,ARC2 vanilla TTT80,Søren Ravn Andersen,2026-07-25T08:28:28.500Z,,https://www.kaggle.com/code/sorenravn/arc2-vanilla-ttt80
dateRun,christopherdaleman/arc-2026-nvarc-trm-evidence-cost-v1,ARC 2026 NVARC TRM Evidence Cost V1,ChristopherDAleman,2026-07-24T12:44:25.827Z,19,https://www.kaggle.com/code/christopherdaleman/arc-2026-nvarc-trm-evidence-cost-v1
dateRun,artnaweb/notebookb04d53b6a4,notebookb04d53b6a4,Art na Web,2026-07-24T02:04:19.570Z,,https://www.kaggle.com/code/artnaweb/notebookb04d53b6a4
dateRun,christopherdaleman/arc-2026-nvarc-trm-evidence-cost-stable-seed-v1,ARC 2026 NVARC TRM Evidence Cost Stable Seed V1,ChristopherDAleman,2026-07-23T20:25:32.807Z,,https://www.kaggle.com/code/christopherdaleman/arc-2026-nvarc-trm-evidence-cost-stable-seed-v1
dateRun,christopherdaleman/arc-2026-nvarc-trm-aggressive-cost-stable-seed-v1,ARC 2026 NVARC TRM Aggressive Cost Stable Seed V1,ChristopherDAleman,2026-07-23T20:07:30.993Z,,https://www.kaggle.com/code/christopherdaleman/arc-2026-nvarc-trm-aggressive-cost-stable-seed-v1
dateRun,christopherdaleman/arc-2026-nvarc-trm-evidence-selector-v1,ARC 2026 NVARC TRM Evidence Selector V1,ChristopherDAleman,2026-07-23T19:21:21.307Z,,https://www.kaggle.com/code/christopherdaleman/arc-2026-nvarc-trm-evidence-selector-v1
dateRun,christopherdaleman/arc-2026-nvarc-trm-aggressive-cost-order,ARC 2026 NVARC TRM Aggressive Cost Order,ChristopherDAleman,2026-07-23T18:51:09.393Z,11,https://www.kaggle.com/code/christopherdaleman/arc-2026-nvarc-trm-aggressive-cost-order
dateRun,christopherdaleman/arc-2026-nvarc-trm-aggressive,ARC 2026 NVARC TRM Aggressive,ChristopherDAleman,2026-07-23T17:57:45.110Z,,https://www.kaggle.com/code/christopherdaleman/arc-2026-nvarc-trm-aggressive
dateRun,christopherdaleman/arc-2026-public-anchor-blackcat-a2,ARC 2026 Public Anchor BlackCat A2,ChristopherDAleman,2026-07-23T17:12:30.670Z,,https://www.kaggle.com/code/christopherdaleman/arc-2026-public-anchor-blackcat-a2
dateRun,christopherdaleman/arc-2026-public-anchor-blackcat-a1,ARC 2026 Public Anchor BlackCat A1,ChristopherDAleman,2026-07-23T17:12:29.697Z,,https://www.kaggle.com/code/christopherdaleman/arc-2026-public-anchor-blackcat-a1
dateCreated,mohit98765/arc-2026-tpr-trigram-primitive-relations-v34,ARC 2026 TPR Trigram Primitive Relations v34,Mohit,2026-08-03T22:17:50.353Z,,https://www.kaggle.com/code/mohit98765/arc-2026-tpr-trigram-primitive-relations-v34
dateCreated,mohit98765/arc-2026-hoars-hierarchical-object-aware-v33,ARC 2026 HOARS Hierarchical Object Aware v33,Mohit,2026-08-03T22:06:22.780Z,,https://www.kaggle.com/code/mohit98765/arc-2026-hoars-hierarchical-object-aware-v33
dateCreated,mohit98765/arc-2026-cpr-chained-primitive-relations-v32,ARC 2026 CPR Chained Primitive Relations v32,Mohit,2026-08-03T17:57:39.830Z,,https://www.kaggle.com/code/mohit98765/arc-2026-cpr-chained-primitive-relations-v32
dateCreated,mohit98765/arc-2026-spr-sequential-primitive-relations-v31,ARC 2026 SPR Sequential Primitive Relations v31,Mohit,2026-08-03T17:57:33.363Z,,https://www.kaggle.com/code/mohit98765/arc-2026-spr-sequential-primitive-relations-v31
dateCreated,sigint/agi2-nvarc-symbolic-hybrid,agi2 nvarc symbolic hybrid,John Park,2026-08-03T11:29:27.217Z,2,https://www.kaggle.com/code/sigint/agi2-nvarc-symbolic-hybrid
dateCreated,alissaking/arc-2026-hybrid-nvarc-trm-safe-11h,ARC 2026 Hybrid NVARC TRM Safe 11h,Alissa King,2026-08-02T19:48:09.020Z,,https://www.kaggle.com/code/alissaking/arc-2026-hybrid-nvarc-trm-safe-11h
dateCreated,sankalpsthakur/arc-agi2-nvarc-perfpatch-baseline-v1,arc-agi2-nvarc-perfpatch-baseline-v1,Sankalp Thakur,2026-08-01T19:46:16.247Z,4,https://www.kaggle.com/code/sankalpsthakur/arc-agi2-nvarc-perfpatch-baseline-v1
dateCreated,sorenravn/arc2-champion-e48v2-deadline-aware,ARC2 champion E48v2 deadline-aware,Søren Ravn Andersen,2026-08-01T13:45:24.430Z,,https://www.kaggle.com/code/sorenravn/arc2-champion-e48v2-deadline-aware
dateCreated,mohit98765/arc-2026-std-cct-symbolic-task-decomposition-v22,ARC 2026 STD-CCT Symbolic Task Decomposition v22,Mohit,2026-08-01T06:08:44.093Z,,https://www.kaggle.com/code/mohit98765/arc-2026-std-cct-symbolic-task-decomposition-v22
dateCreated,moeenasim/machine-learning-algorithms-paractice,Machine Learning Algorithms paractice,Moeen Asim,2026-08-01T08:17:42.687Z,1,https://www.kaggle.com/code/moeenasim/machine-learning-algorithms-paractice
dateCreated,sorenravn/arc2-champion-e48,ARC2 champion E48,Søren Ravn Andersen,2026-08-01T04:24:07.180Z,3,https://www.kaggle.com/code/sorenravn/arc2-champion-e48
dateCreated,mohit98765/arc-2026-eps-osv-evolutionary-program-search-v21,ARC 2026 EPS-OSV Evolutionary Program Search v21,Mohit,2026-08-01T00:30:05.913Z,,https://www.kaggle.com/code/mohit98765/arc-2026-eps-osv-evolutionary-program-search-v21
dateCreated,aristotelesborges84/notebook591cea879e,notebook591cea879e,Aristoteles Borges Oliveira,2026-07-31T21:11:09.250Z,,https://www.kaggle.com/code/aristotelesborges84/notebook591cea879e
dateCreated,mohit98765/arc-2026-osv-dps-output-space-voting-v20,ARC 2026 OSV-DPS Output Space Voting v20,Mohit,2026-07-31T20:08:15.570Z,,https://www.kaggle.com/code/mohit98765/arc-2026-osv-dps-output-space-voting-v20
dateCreated,mohit98765/arc-2026-pms-moe-program-synthesis-v19,ARC 2026 PMS MoE Program Synthesis v19,Mohit,2026-07-31T14:09:22.973Z,1,https://www.kaggle.com/code/mohit98765/arc-2026-pms-moe-program-synthesis-v19
dateCreated,mohit98765/arc-2026-moe-aplm-program-synthesis-v18,ARC 2026 MoE APLM Program Synthesis v18,Mohit,2026-07-31T13:58:20.900Z,1,https://www.kaggle.com/code/mohit98765/arc-2026-moe-aplm-program-synthesis-v18
dateCreated,mohit98765/arc-2026-maml-aplm-program-synthesis-v17,ARC 2026 MAML APLM Program Synthesis v17,Mohit,2026-07-31T13:38:16.487Z,1,https://www.kaggle.com/code/mohit98765/arc-2026-maml-aplm-program-synthesis-v17
dateCreated,mohit98765/arc-2026-tta-storm-test-time-adaptation-v16,ARC 2026 TTA-STORM Test-Time Adaptation v16,Mohit,2026-07-31T13:27:39.867Z,1,https://www.kaggle.com/code/mohit98765/arc-2026-tta-storm-test-time-adaptation-v16
dateCreated,mohit98765/arc-2026-storm-adaptive-compute-routing-v15,ARC 2026 STORM Adaptive Compute Routing v15,Mohit,2026-07-31T13:20:30.210Z,1,https://www.kaggle.com/code/mohit98765/arc-2026-storm-adaptive-compute-routing-v15
dateCreated,karenletir/notebookbac51a7a69,notebookbac51a7a69,Karen Letir,2026-08-01T08:54:31.717Z,,https://www.kaggle.com/code/karenletir/notebookbac51a7a69
dateCreated,mohit98765/arc-2026-aplm-beam-program-synthesis-v14,ARC 2026 APLM Beam Program Synthesis v14,Mohit,2026-07-30T21:49:12.480Z,,https://www.kaggle.com/code/mohit98765/arc-2026-aplm-beam-program-synthesis-v14
dateCreated,mohit98765/arc-2026-cal-bibs-program-synthesis-v13,ARC 2026 CAL BiBS Program Synthesis v13,Mohit,2026-07-30T21:43:44.123Z,,https://www.kaggle.com/code/mohit98765/arc-2026-cal-bibs-program-synthesis-v13
dateCreated,justinkimlim/arc-agi-2-ttt-fleet,ARC-AGI-2 TTT (fleet),Justin Kimlim,2026-08-02T00:11:06.597Z,,https://www.kaggle.com/code/justinkimlim/arc-agi-2-ttt-fleet
dateCreated,mohit98765/arc-2026-nas-mtlc-neuro-symbolic-synthesis-v12,ARC 2026 NAS+MTLC Neuro-Symbolic Synthesis v12,Mohit,2026-07-30T16:47:40.890Z,1,https://www.kaggle.com/code/mohit98765/arc-2026-nas-mtlc-neuro-symbolic-synthesis-v12
dateCreated,sorenravn/arc2-sftv2-ttt80,ARC2 SFTv2 TTT80,Søren Ravn Andersen,2026-07-30T14:37:26.737Z,2,https://www.kaggle.com/code/sorenravn/arc2-sftv2-ttt80
dateCreated,abisheksrivastav/arc-prize-2026-notebook-01-data-explorer,ARC Prize 2026 — Notebook 01: Data Explorer,Ak,2026-07-30T11:37:02.693Z,3,https://www.kaggle.com/code/abisheksrivastav/arc-prize-2026-notebook-01-data-explorer
dateCreated,justinkimlim/arc-agi-2-compressarc-fleet,ARC-AGI-2 CompressARC (fleet),Justin Kimlim,2026-08-02T00:11:12.677Z,,https://www.kaggle.com/code/justinkimlim/arc-agi-2-compressarc-fleet
dateCreated,mikelou1/arc-agi2-minimal-augmentation-specialist,ARC AGI2 Minimal Augmentation Specialist,mikelou1,2026-07-28T10:12:18.020Z,3,https://www.kaggle.com/code/mikelou1/arc-agi2-minimal-augmentation-specialist
dateCreated,abdalrahmanmohamed3/arc-agi-2-symbolic-ceiling-paper-companion,ARC AGI 2 Symbolic Ceiling Paper Companion,Abdalrahman mohamed,2026-07-28T18:16:20.003Z,,https://www.kaggle.com/code/abdalrahmanmohamed3/arc-agi-2-symbolic-ceiling-paper-companion
dateCreated,bobrg123/test-competition-mount-v2,test-competition-mount-v2,Bob Jeff,2026-07-26T23:13:47.400Z,,https://www.kaggle.com/code/bobrg123/test-competition-mount-v2
dateCreated,realgonesong/arc-silver-nvarc-trm-evidence,ARC Silver NVARC TRM Evidence,Tianyang Song,2026-07-26T16:26:08.173Z,2,https://www.kaggle.com/code/realgonesong/arc-silver-nvarc-trm-evidence
dateCreated,prvsiyan/arc-agi-2-public-frontier-perfpatch-evidence-lab,ARC-AGI-2 Public Frontier Perfpatch Evidence Lab,prvsiyan,2026-08-02T06:39:10.553Z,11,https://www.kaggle.com/code/prvsiyan/arc-agi-2-public-frontier-perfpatch-evidence-lab
dateCreated,prvsiyan/arc-agi-2-evidence-gated-portfolio,ARC-AGI-2 Evidence-Gated Portfolio,prvsiyan,2026-08-02T05:13:45.710Z,1,https://www.kaggle.com/code/prvsiyan/arc-agi-2-evidence-gated-portfolio
dateCreated,sorenravn/arc2-vanilla-exact,ARC2 vanilla exact,Søren Ravn Andersen,2026-07-25T08:34:12.800Z,3,https://www.kaggle.com/code/sorenravn/arc2-vanilla-exact
dateCreated,sorenravn/arc2-vanilla-ttt80,ARC2 vanilla TTT80,Søren Ravn Andersen,2026-07-25T08:28:28.500Z,,https://www.kaggle.com/code/sorenravn/arc2-vanilla-ttt80
dateCreated,artnaweb/notebookb04d53b6a4,notebookb04d53b6a4,Art na Web,2026-07-24T02:04:19.570Z,,https://www.kaggle.com/code/artnaweb/notebookb04d53b6a4
dateCreated,christopherdaleman/arc-2026-nvarc-trm-evidence-cost-v1,ARC 2026 NVARC TRM Evidence Cost V1,ChristopherDAleman,2026-07-24T12:44:25.827Z,19,https://www.kaggle.com/code/christopherdaleman/arc-2026-nvarc-trm-evidence-cost-v1
dateCreated,christopherdaleman/arc-2026-nvarc-trm-evidence-cost-stable-seed-v1,ARC 2026 NVARC TRM Evidence Cost Stable Seed V1,ChristopherDAleman,2026-07-23T20:25:32.807Z,,https://www.kaggle.com/code/christopherdaleman/arc-2026-nvarc-trm-evidence-cost-stable-seed-v1
dateCreated,christopherdaleman/arc-2026-nvarc-trm-aggressive-cost-stable-seed-v1,ARC 2026 NVARC TRM Aggressive Cost Stable Seed V1,ChristopherDAleman,2026-07-23T20:07:30.993Z,,https://www.kaggle.com/code/christopherdaleman/arc-2026-nvarc-trm-aggressive-cost-stable-seed-v1
dateCreated,christopherdaleman/arc-2026-nvarc-trm-evidence-selector-v1,ARC 2026 NVARC TRM Evidence Selector V1,ChristopherDAleman,2026-07-23T19:21:21.307Z,,https://www.kaggle.com/code/christopherdaleman/arc-2026-nvarc-trm-evidence-selector-v1
dateCreated,christopherdaleman/arc-2026-nvarc-trm-aggressive-cost-order,ARC 2026 NVARC TRM Aggressive Cost Order,ChristopherDAleman,2026-07-23T18:51:09.393Z,11,https://www.kaggle.com/code/christopherdaleman/arc-2026-nvarc-trm-aggressive-cost-order
dateCreated,christopherdaleman/arc-2026-nvarc-trm-aggressive,ARC 2026 NVARC TRM Aggressive,ChristopherDAleman,2026-07-23T17:57:45.110Z,,https://www.kaggle.com/code/christopherdaleman/arc-2026-nvarc-trm-aggressive
dateCreated,christopherdaleman/arc-2026-public-anchor-blackcat-a2,ARC 2026 Public Anchor BlackCat A2,ChristopherDAleman,2026-07-23T17:12:30.670Z,,https://www.kaggle.com/code/christopherdaleman/arc-2026-public-anchor-blackcat-a2
dateCreated,christopherdaleman/arc-2026-public-anchor-blackcat-a1,ARC 2026 Public Anchor BlackCat A1,ChristopherDAleman,2026-07-23T17:12:29.697Z,,https://www.kaggle.com/code/christopherdaleman/arc-2026-public-anchor-blackcat-a1
dateCreated,ljs2546/arc-agi-2-l4x4-qwen4b-safe-submission,ARC-AGI-2 L4x4 Qwen4B Safe Submission,RuleCraft,2026-07-23T10:14:20.303Z,,https://www.kaggle.com/code/ljs2546/arc-agi-2-l4x4-qwen4b-safe-submission
dateCreated,christopherdaleman/arc-proof-search-trm-2026,ARC Proof Search + TRM 2026,ChristopherDAleman,2026-07-22T02:35:40.523Z,1,https://www.kaggle.com/code/christopherdaleman/arc-proof-search-trm-2026
dateCreated,sushanthtiruvaipati/arc-agi2-transform-search-baseline,arc-agi2-transform-search-baseline,Sushanth Tiruvaipati,2026-07-26T02:48:44.130Z,1,https://www.kaggle.com/code/sushanthtiruvaipati/arc-agi2-transform-search-baseline
dateCreated,jcchavez/arc-agi2-kg-quantile-symbolic-v1-44b9d8,ARC AGI2 KG Quantile Symbolic V1 44b9d8,Jonathan Calderon Chavez,2026-07-20T19:27:01.513Z,3,https://www.kaggle.com/code/jcchavez/arc-agi2-kg-quantile-symbolic-v1-44b9d8
dateCreated,jcchavez/notebook56c79d4b79,notebook56c79d4b79,Jonathan Calderon Chavez,2026-07-20T19:10:47.273Z,2,https://www.kaggle.com/code/jcchavez/notebook56c79d4b79
dateCreated,andreasholberg/arc-agi-3,ARC-AGI-3,Andreas Holberg,2026-07-19T07:03:07.907Z,1,https://www.kaggle.com/code/andreasholberg/arc-agi-3
voteCount,koushikrudra/failed-in-aimo,Failed in AIMO,Koushik Rudra,2026-08-03T07:27:34.347Z,342,https://www.kaggle.com/code/koushikrudra/failed-in-aimo
voteCount,nihilisticneuralnet/baseline-nvarc-arc-25-winning-solution-for-t4x2,[Baseline]NVARC ARC'25 Winning Solution (for T4x2),parthenos,2026-04-03T07:34:30.730Z,190,https://www.kaggle.com/code/nihilisticneuralnet/baseline-nvarc-arc-25-winning-solution-for-t4x2
voteCount,yiheng/reproduce-nvarc-2025-results,Reproduce NVARC 2025 Results,Yiheng Wang,2026-04-08T07:26:02.110Z,165,https://www.kaggle.com/code/yiheng/reproduce-nvarc-2025-results
voteCount,junaid512/arc-agi-enhanced-solution,ARC-AGI Enhanced Solution,Muhammad Junaid,2026-04-15T14:51:36.597Z,134,https://www.kaggle.com/code/junaid512/arc-agi-enhanced-solution
voteCount,chiakazirim/learned-from-aimo,Learned from AIMO,Akagha Chimgozirim,2026-07-11T01:27:43.843Z,98,https://www.kaggle.com/code/chiakazirim/learned-from-aimo
voteCount,koushikrudra/arc-agi2-original-kg,ARC AGI2 Original KG,Koushik Rudra,2026-06-18T14:47:16.273Z,87,https://www.kaggle.com/code/koushikrudra/arc-agi2-original-kg
voteCount,albartrose/nvarc-winning-2025-for-2xt4s-best-score-19-17,NVARC winning 2025 - for 2xT4s (best score 19.17),Richard Emslie,2026-04-07T11:27:38.770Z,83,https://www.kaggle.com/code/albartrose/nvarc-winning-2025-for-2xt4s-best-score-19-17
voteCount,pragnyanramtha/11-25-lb-5,[11.25] LB 5,Pragnyan Ramtha,2026-04-06T07:41:46.060Z,76,https://www.kaggle.com/code/pragnyanramtha/11-25-lb-5
voteCount,baidalinadilzhan/prev-year-s-compressarc-method-p100-gpu-lb-1-67,Prev Year's CompressARC Method P100 gpu LB[1.67],Baidalin Adilzhan [dsmlkz],2026-03-27T13:38:24.300Z,72,https://www.kaggle.com/code/baidalinadilzhan/prev-year-s-compressarc-method-p100-gpu-lb-1-67
voteCount,mirzamilanfarabi/arc-2-2026-qwen3-unsloth-mar-26,ARC-2 (2026) Qwen3 Unsloth Mar-26,Mirza Milan Farabi,2026-03-27T22:17:33.860Z,67,https://www.kaggle.com/code/mirzamilanfarabi/arc-2-2026-qwen3-unsloth-mar-26
voteCount,sigmaborov/arc-agi-2-baseline-starter,ARC-AGI-2 Baseline Starter,sigmaborov,2026-03-25T21:26:15.033Z,61,https://www.kaggle.com/code/sigmaborov/arc-agi-2-baseline-starter
voteCount,kaiserm/nvarc-winning-solution-2025-4xl4s,NVARC winning solution 2025 -  4xL4s ,Kaiser,2026-04-08T06:53:37.263Z,54,https://www.kaggle.com/code/kaiserm/nvarc-winning-solution-2025-4xl4s
voteCount,foysalemonshanto/arc-2026d,ARC_2026D,FOYSAL,2026-04-26T09:47:28.887Z,53,https://www.kaggle.com/code/foysalemonshanto/arc-2026d
voteCount,karnakbaevarthur/logic-profiler-for-each-task,Logic Profiler for Each Task,Karnakbayev Artur,2026-04-26T09:22:37.650Z,47,https://www.kaggle.com/code/karnakbaevarthur/logic-profiler-for-each-task
voteCount,mikelou1/arc-agi2-lb33-89-minimal-perfpatch,ARC AGI2 LB33.89 Minimal Perfpatch,mikelou1,2026-07-14T19:33:41.207Z,45,https://www.kaggle.com/code/mikelou1/arc-agi2-lb33-89-minimal-perfpatch
voteCount,mpwolke/raider-of-the-arc-agi,Raider of the ARC AGI,Marília Prata,2026-03-25T21:43:05.683Z,40,https://www.kaggle.com/code/mpwolke/raider-of-the-arc-agi
voteCount,lucifer19/blackcat-stable-anchor-nvarc-guard,🐈‍⬛🛡️ BlackCat Stable Anchor — NVARC Guard,Krizsó Gergely,2026-07-12T17:53:48.340Z,31,https://www.kaggle.com/code/lucifer19/blackcat-stable-anchor-nvarc-guard
