sortBy,ref,title,author,lastRunTime,totalVotes,url
dateCreated,teisnestech/notebookde474c096d,notebookde474c096d,Teisnes Tech,2026-07-05T21:14:51.120Z,1,https://www.kaggle.com/code/teisnestech/notebookde474c096d
dateCreated,boristown/agi-arc-agi2-lb33-minimal-perfpatch,【暗黑AGI】arc_agi2_LB33_minimal_perfpatch,暗黑AGI,2026-07-06T09:17:51.880Z,3,https://www.kaggle.com/code/boristown/agi-arc-agi2-lb33-minimal-perfpatch
dateCreated,teisnestech/notebook128c76283c,notebook128c76283c,Teisnes Tech,2026-07-06T23:53:10.020Z,1,https://www.kaggle.com/code/teisnestech/notebook128c76283c
dateCreated,taopy2/ag2-007-nvarc-qwen3-4b,ag2-007-nvarc-qwen3-4b,taopy2,2026-07-04T04:39:41.203Z,4,https://www.kaggle.com/code/taopy2/ag2-007-nvarc-qwen3-4b
dateCreated,editorjugnuai/arc-agi-2-zero-baseline-paper-track-the-zero-pe,ARC-AGI-2 Zero Baseline - Paper Track: The Zero Pe,Editor Jugnu AI,2026-07-03T03:12:26.943Z,,https://www.kaggle.com/code/editorjugnuai/arc-agi-2-zero-baseline-paper-track-the-zero-pe
dateCreated,chiennguyendev/arc-agi-2-rule-first-inference-submission-notebo,ARC-AGI-2 Rule-First Inference + Submission Notebo,Chien Nguyen Dev,2026-07-03T09:53:20.763Z,,https://www.kaggle.com/code/chiennguyendev/arc-agi-2-rule-first-inference-submission-notebo
dateCreated,farmountain/harness-test-arc-agi-2-sub01,Harness Test Arc Agi 2 Sub01,Liew Keong Han,2026-07-01T00:23:32.180Z,,https://www.kaggle.com/code/farmountain/harness-test-arc-agi-2-sub01
dateCreated,suncrest/arc-agi-gpu-enabled,ARC AGI GPU Enabled,Suncrest,2026-06-30T15:17:49.120Z,1,https://www.kaggle.com/code/suncrest/arc-agi-gpu-enabled
dateCreated,suncrest/arc-agi-single-gpu-v2,ARC AGI Single GPU V2,Suncrest,2026-06-30T15:13:35.777Z,,https://www.kaggle.com/code/suncrest/arc-agi-single-gpu-v2
dateCreated,suncrest/arc-agi-single-gpu-test,ARC-AGI Single GPU Test,Suncrest,2026-06-30T15:11:36.450Z,,https://www.kaggle.com/code/suncrest/arc-agi-single-gpu-test
dateCreated,busyaprime/arc-agi-2-program-synthesis-starter,ARC-AGI-2 Program Synthesis Starter,Busya PRIME,2026-06-30T11:30:13.610Z,1,https://www.kaggle.com/code/busyaprime/arc-agi-2-program-synthesis-starter
dateCreated,busyaprime/arc-agi-2-a-visual-deep-dive,ARC-AGI-2: A Visual Deep-Dive,Busya PRIME,2026-06-30T10:13:40.533Z,8,https://www.kaggle.com/code/busyaprime/arc-agi-2-a-visual-deep-dive
dateCreated,aurascoper/arc2-clean-submission,ARC2 Clean Submission,aurascoper,2026-07-01T04:28:03.723Z,1,https://www.kaggle.com/code/aurascoper/arc2-clean-submission
dateCreated,romantamrazov/arc-agi2-8b-v2-qlora-rs128,ARC AGI2 8B v2 QLoRA rs128,Roman Tamrazov,2026-06-29T07:35:15.503Z,1,https://www.kaggle.com/code/romantamrazov/arc-agi2-8b-v2-qlora-rs128
dateCreated,thtennant/arc-agi2-3389-ttt,arc-agi2-3389-ttt,Teddy Tennant,2026-06-30T23:17:48.363Z,3,https://www.kaggle.com/code/thtennant/arc-agi2-3389-ttt
dateCreated,abdulrahmangamil/submission-json,submission.json,ABDULRAHMAN GAMIL ABDULLAH AHMED,2026-06-26T17:32:19.293Z,,https://www.kaggle.com/code/abdulrahmangamil/submission-json
dateCreated,stellaris003/arc-agi-2-2026,arc-agi-2-2026,stellaris003,2026-06-30T13:17:02.407Z,,https://www.kaggle.com/code/stellaris003/arc-agi-2-2026
dateCreated,stellaris003/arc-prize-2026-arc-agi-2,ARC Prize 2026 - ARC-AGI-2,stellaris003,2026-06-26T11:29:47.457Z,,https://www.kaggle.com/code/stellaris003/arc-prize-2026-arc-agi-2
dateCreated,ravi123a321at/arc-agi-2,Arc Agi 2,Ravindra,2026-07-02T06:04:27.653Z,7,https://www.kaggle.com/code/ravi123a321at/arc-agi-2
dateCreated,boristown/agi-arc-route-1-baseline-decoder-portfolio,【暗黑AGI】ARC Route 1 Baseline Decoder Portfolio,暗黑AGI,2026-06-26T18:15:49.677Z,5,https://www.kaggle.com/code/boristown/agi-arc-route-1-baseline-decoder-portfolio
dateCreated,boristown/agi-arc-route-3-direct-large-model-no-lora,【暗黑AGI】ARC Route 3 Direct Large-Model No-LoRA,暗黑AGI,2026-06-29T12:23:25.820Z,9,https://www.kaggle.com/code/boristown/agi-arc-route-3-direct-large-model-no-lora
dateCreated,boristown/agi-arc-route-2-qwen3-5-4b-lora-compat,【暗黑AGI】ARC Route 2 Qwen3.5-4B LoRA Compat,暗黑AGI,2026-06-26T18:16:50.513Z,17,https://www.kaggle.com/code/boristown/agi-arc-route-2-qwen3-5-4b-lora-compat
dateCreated,manderson240/arc-agi-2-baseline-20260625-1536,arc-agi-2-baseline-20260625-1536,Mike Anderson,2026-06-25T15:36:49.080Z,1,https://www.kaggle.com/code/manderson240/arc-agi-2-baseline-20260625-1536
dateCreated,manderson240/arc-agi-2-baseline-20260625-1532,arc-agi-2-baseline-20260625-1532,Mike Anderson,2026-06-25T15:32:39.053Z,,https://www.kaggle.com/code/manderson240/arc-agi-2-baseline-20260625-1532
dateCreated,manderson240/arc-agi-2-baseline-20260624-1455,ARC-AGI-2 Baseline 20260624-1455,Mike Anderson,2026-06-24T14:55:44.113Z,2,https://www.kaggle.com/code/manderson240/arc-agi-2-baseline-20260624-1455
dateCreated,quanganh27th/failed-in-aimo,Failed in AIMO,Quang Anh Đặng,2026-06-24T07:13:35.910Z,1,https://www.kaggle.com/code/quanganh27th/failed-in-aimo
dateCreated,clawdyhuang/hermesarc-v12,hermesarc-v12,Clawdy Huang (Andy's AI),2026-06-24T05:23:35.280Z,,https://www.kaggle.com/code/clawdyhuang/hermesarc-v12
dateCreated,waquarahmed1/nvarc-agi,NVARC AGI ,WAQUAR AHMED,2026-06-29T05:39:23.767Z,2,https://www.kaggle.com/code/waquarahmed1/nvarc-agi
dateCreated,anasriaz/arc-2026,ARC 2026,Anas Riaz,2026-06-22T19:50:02.977Z,2,https://www.kaggle.com/code/anasriaz/arc-2026
dateCreated,asterdan712/arc-agi-2-program-search-baseline-fork-extend,ARC-AGI-2: Program-Search Baseline (fork & extend),ABHIJOY SARKAR,2026-06-22T04:59:26.273Z,4,https://www.kaggle.com/code/asterdan712/arc-agi-2-program-search-baseline-fork-extend
dateCreated,lucifer19/arc-hydra-solver,ARC Hydra Solver 🧩🏆,Krizsó Gergely,2026-06-22T05:46:32.370Z,,https://www.kaggle.com/code/lucifer19/arc-hydra-solver
dateCreated,kokinnwakashuu/arc-agi-2-symbolic-search-public-guide,arc-agi-2-symbolic-search-public-guide,kokinnwakashuu,2026-06-21T02:52:06.217Z,5,https://www.kaggle.com/code/kokinnwakashuu/arc-agi-2-symbolic-search-public-guide
dateCreated,kokinnwakashuu/arc-agi-2-transparent-symbolic-search-guide,ARC-AGI-2 Transparent Symbolic Search Guide,kokinnwakashuu,2026-06-22T13:51:52.403Z,6,https://www.kaggle.com/code/kokinnwakashuu/arc-agi-2-transparent-symbolic-search-guide
dateCreated,iamjasonfeng/regressive-plasticity-schedule,Regressive Plasticity Schedule,Jason Feng,2026-06-20T13:43:50.427Z,1,https://www.kaggle.com/code/iamjasonfeng/regressive-plasticity-schedule
dateCreated,aevionlabs/aevion-arc-agi2-qwen-baseline-v2,Aevion ARC AGI2 Qwen Baseline v2,Aevion-Labs,2026-06-19T04:43:25.140Z,5,https://www.kaggle.com/code/aevionlabs/aevion-arc-agi2-qwen-baseline-v2
dateCreated,koushikrudra/arc-agi2-original-kg,ARC AGI2 Original KG,Koushik Rudra,2026-06-18T14:47:16.273Z,67,https://www.kaggle.com/code/koushikrudra/arc-agi2-original-kg
dateCreated,koushikrudra/arc-agi2-golden-dsl-v1,ARC AGI2 Golden DSL v1,Koushik Rudra,2026-06-17T15:59:31.267Z,13,https://www.kaggle.com/code/koushikrudra/arc-agi2-golden-dsl-v1
dateCreated,atommccree/property-bound-rule-contracts-arc-agi-2,Property-Bound Rule Contracts ARC AGI 2,Atom McCree,2026-06-17T06:03:42.763Z,2,https://www.kaggle.com/code/atommccree/property-bound-rule-contracts-arc-agi-2
dateCreated,stupidxie/arc2026-hermesarc-v11-sanitized,ARC2026 HermesARC v11 sanitized,StupidXie,2026-06-16T17:24:42.750Z,,https://www.kaggle.com/code/stupidxie/arc2026-hermesarc-v11-sanitized
dateCreated,stupidxie/arc2026-failed-in-aimo-run,arc2026-failed-in-aimo-run,StupidXie,2026-06-16T11:26:32.123Z,,https://www.kaggle.com/code/stupidxie/arc2026-failed-in-aimo-run
dateCreated,stupidxie/arc2026-foysal-2026d-run,arc2026-foysal-2026d-run,StupidXie,2026-06-16T11:37:08.420Z,,https://www.kaggle.com/code/stupidxie/arc2026-foysal-2026d-run
dateCreated,jguevarag/arcitets-v1,ARCitets V1,JEFERSON GUEVARA GARCIA,2026-06-15T23:28:24.957Z,,https://www.kaggle.com/code/jguevarag/arcitets-v1
dateCreated,juanpp11/arcitects,ARCitects,JUAN PABLO BLANDON URREGO,2026-06-18T03:04:36.167Z,,https://www.kaggle.com/code/juanpp11/arcitects
dateCreated,evanpieser/arc-prize-2026-arc-agi-2-transcendplexity,ARC Prize 2026 - ARC-AGI-2 TranscendPlexity,Evan Pieser,2026-06-14T03:29:19.657Z,1,https://www.kaggle.com/code/evanpieser/arc-prize-2026-arc-agi-2-transcendplexity
dateCreated,asterdan712/arc-agi-2-a-field-guide-for-2026,ARC-AGI-2: A Field Guide for 2026,ABHIJOY SARKAR,2026-06-13T15:25:57.363Z,,https://www.kaggle.com/code/asterdan712/arc-agi-2-a-field-guide-for-2026
dateCreated,markbistreanchirodea/arc-dia,Arc dia,Mark Bistrean-Chirodea,2026-06-14T15:40:08.757Z,1,https://www.kaggle.com/code/markbistreanchirodea/arc-dia
dateCreated,caoyupeng/aimo3-v1,AIMO3-v1,SpeedSci,2026-06-12T11:48:53.263Z,19,https://www.kaggle.com/code/caoyupeng/aimo3-v1
dateCreated,boristown/agi-arc-agi-2-2026,【暗黑AGI】ARC-AGI-2-2026,暗黑AGI,2026-06-26T01:00:30.953Z,9,https://www.kaggle.com/code/boristown/agi-arc-agi-2-2026
dateCreated,clawdyhuang/hermesarc-v11,HermesARC v11,Clawdy Huang (Andy's AI),2026-06-12T01:31:50.757Z,,https://www.kaggle.com/code/clawdyhuang/hermesarc-v11
voteCount,koushikrudra/failed-in-aimo,Failed in AIMO,Koushik Rudra,2026-04-16T12:53:33.837Z,220,https://www.kaggle.com/code/koushikrudra/failed-in-aimo
voteCount,nihilisticneuralnet/baseline-nvarc-arc-25-winning-solution-for-t4x2,[Baseline]NVARC ARC'25 Winning Solution (for T4x2),parthenos,2026-04-03T07:34:30.730Z,183,https://www.kaggle.com/code/nihilisticneuralnet/baseline-nvarc-arc-25-winning-solution-for-t4x2
voteCount,yiheng/reproduce-nvarc-2025-results,Reproduce NVARC 2025 Results,Yiheng Wang,2026-04-08T07:26:02.110Z,146,https://www.kaggle.com/code/yiheng/reproduce-nvarc-2025-results
voteCount,junaid512/arc-agi-enhanced-solution,ARC-AGI Enhanced Solution,Muhammad Junaid,2026-04-15T14:51:36.597Z,113,https://www.kaggle.com/code/junaid512/arc-agi-enhanced-solution
voteCount,albartrose/nvarc-winning-2025-for-2xt4s-best-score-19-17,NVARC winning 2025 - for 2xT4s (best score 19.17),Richard Emslie,2026-04-07T11:27:38.770Z,83,https://www.kaggle.com/code/albartrose/nvarc-winning-2025-for-2xt4s-best-score-19-17
voteCount,mirzayasirabdullah07/arc-prize-2026-best-notebook,ARC Prize 2026 - Best NoteBook,Mirza Yasir Abdullah Baig,2026-06-07T11:57:32.280Z,78,https://www.kaggle.com/code/mirzayasirabdullah07/arc-prize-2026-best-notebook
voteCount,pragnyanramtha/11-25-lb-5,[11.25] LB 5,Pragnyan Ramtha,2026-04-06T07:41:46.060Z,76,https://www.kaggle.com/code/pragnyanramtha/11-25-lb-5
voteCount,baidalinadilzhan/prev-year-s-compressarc-method-p100-gpu-lb-1-67,Prev Year's CompressARC Method P100 gpu LB[1.67],Baidalin Adilzhan [dsml.kz],2026-03-27T13:38:24.300Z,71,https://www.kaggle.com/code/baidalinadilzhan/prev-year-s-compressarc-method-p100-gpu-lb-1-67
voteCount,koushikrudra/arc-agi2-original-kg,ARC AGI2 Original KG,Koushik Rudra,2026-06-18T14:47:16.273Z,67,https://www.kaggle.com/code/koushikrudra/arc-agi2-original-kg
voteCount,mirzamilanfarabi/arc-2-2026-qwen3-unsloth-mar-26,ARC-2 (2026) Qwen3 Unsloth Mar-26,Mirza Milan Farabi,2026-03-27T22:17:33.860Z,67,https://www.kaggle.com/code/mirzamilanfarabi/arc-2-2026-qwen3-unsloth-mar-26
voteCount,sigmaborov/arc-agi-2-baseline-starter,ARC-AGI-2 Baseline Starter,sigmaborov,2026-03-25T21:26:15.033Z,58,https://www.kaggle.com/code/sigmaborov/arc-agi-2-baseline-starter
voteCount,kaiserm/nvarc-winning-solution-2025-4xl4s,NVARC winning solution 2025 -  4xL4s ,Kaiser,2026-04-08T06:53:37.263Z,54,https://www.kaggle.com/code/kaiserm/nvarc-winning-solution-2025-4xl4s
voteCount,foysalemonshanto/arc-2026d,ARC_2026D,FOYSAL,2026-04-26T09:47:28.887Z,47,https://www.kaggle.com/code/foysalemonshanto/arc-2026d
voteCount,karnakbaevarthur/logic-profiler-for-each-task,Logic Profiler for Each Task,Karnakbayev Artur,2026-04-26T09:22:37.650Z,43,https://www.kaggle.com/code/karnakbaevarthur/logic-profiler-for-each-task
voteCount,algozee/arc-agi-practical-baseline-notebook,ARC-AGI Practical Baseline Notebook,Muhammad Shahzad,2026-04-20T18:29:46.840Z,43,https://www.kaggle.com/code/algozee/arc-agi-practical-baseline-notebook
voteCount,mpwolke/raider-of-the-arc-agi,Raider of the ARC AGI,Marília Prata,2026-03-25T21:43:05.683Z,40,https://www.kaggle.com/code/mpwolke/raider-of-the-arc-agi
voteCount,cmirani/nvarc-bf16-four-prepass-working-baseline,NVARC BF16 - four prepass working baseline,Chirag,2026-04-25T11:21:46.627Z,30,https://www.kaggle.com/code/cmirani/nvarc-bf16-four-prepass-working-baseline
voteCount,foysalemonshanto/2025-winning-solution-updated-for-2026,2025 Winning Solution Updated for 2026,FOYSAL,2026-06-01T01:58:40.880Z,28,https://www.kaggle.com/code/foysalemonshanto/2025-winning-solution-updated-for-2026
voteCount,eslamelokpy/best-submission-gqa,Best submission gqa,Eslam Elokpy,2026-05-06T10:15:56.177Z,27,https://www.kaggle.com/code/eslamelokpy/best-submission-gqa
voteCount,adaluvu/arc-agi-2-eda-training-qwen3-baseline,[ARC-AGI-2] EDA + Training Qwen3 baseline,Adaluvu,2026-03-27T03:38:30.997Z,26,https://www.kaggle.com/code/adaluvu/arc-agi-2-eda-training-qwen3-baseline
voteCount,allegich/arc-agi-2026-visualization-all-1000-120-t,ARC-AGI 2026: Visualization all 1000+120 t,neoleg,2026-03-25T21:30:07.487Z,23,https://www.kaggle.com/code/allegich/arc-agi-2026-visualization-all-1000-120-t
voteCount,yaroslavkholmirzayev/nvarc-2026-results,NVARC 2026 Results,Yaroslav kholmirzayev,2026-04-12T16:42:48.880Z,21,https://www.kaggle.com/code/yaroslavkholmirzayev/nvarc-2026-results
voteCount,gastondana/arc-agi-2-starter,ARC-AGI-2-Starter,GasMan,2026-04-07T01:58:57.783Z,21,https://www.kaggle.com/code/gastondana/arc-agi-2-starter
voteCount,aminmahmoudalifayed/truth-guard,TRUTH GUARD 🥇,Dr/ameen Fayed,2026-03-29T00:08:48.140Z,20,https://www.kaggle.com/code/aminmahmoudalifayed/truth-guard
voteCount,caoyupeng/aimo3-v1,AIMO3-v1,SpeedSci,2026-06-12T11:48:53.263Z,19,https://www.kaggle.com/code/caoyupeng/aimo3-v1
voteCount,boristown/agi-arc-route-2-qwen3-5-4b-lora-compat,【暗黑AGI】ARC Route 2 Qwen3.5-4B LoRA Compat,暗黑AGI,2026-06-26T18:16:50.513Z,17,https://www.kaggle.com/code/boristown/agi-arc-route-2-qwen3-5-4b-lora-compat
voteCount,hammadfarooq470/nvarc-bf16-four-prepass-working-baseline,NVARC BF16 - four prepass working baseline,Hammad Farooq,2026-05-17T08:28:03.030Z,17,https://www.kaggle.com/code/hammadfarooq470/nvarc-bf16-four-prepass-working-baseline
voteCount,hammadfarooq470/neuro-symbolic-arc-agi-solver,neuro-symbolic-arc-agi-solver,Hammad Farooq,2026-05-04T09:38:30.767Z,17,https://www.kaggle.com/code/hammadfarooq470/neuro-symbolic-arc-agi-solver
voteCount,poonszesen/nvarc-solution,NVARC Solution,theredbluepill,2026-04-06T02:42:59.807Z,17,https://www.kaggle.com/code/poonszesen/nvarc-solution
voteCount,andreshzapke/starter-notebook-qwen-lora-stop-loss,Starter Notebook: Qwen+LoRa. Stop Loss,Andres H. Zapke,2026-07-05T08:32:57.297Z,16,https://www.kaggle.com/code/andreshzapke/starter-notebook-qwen-lora-stop-loss
