sortBy,ref,title,author,lastRunTime,totalVotes,url
dateRun,aevionlabs/arc-agi-2-v5-solver,ARC-AGI-2 v5 Solver,Aevion-Labs,2026-08-07T02:43:50.743Z,,https://www.kaggle.com/code/aevionlabs/arc-agi-2-v5-solver
dateRun,aevionlabs/arc-agi-2-v4-solver,ARC-AGI-2 v4 Solver,Aevion-Labs,2026-08-07T02:41:41.027Z,,https://www.kaggle.com/code/aevionlabs/arc-agi-2-v4-solver
dateRun,sushanthtiruvaipati/arc-agi-rule-based-v4,arc-agi-rule-based-v4,Sushanth Tiruvaipati,2026-08-06T19:52:07.497Z,,https://www.kaggle.com/code/sushanthtiruvaipati/arc-agi-rule-based-v4
dateRun,manziosee/arc-agi-2-rule-based-baseline,arc-agi-2-rule-based-baseline ,Manzi Osee,2026-08-06T19:30:24.333Z,,https://www.kaggle.com/code/manziosee/arc-agi-2-rule-based-baseline
dateRun,sushanthtiruvaipati/arc-agi-comprehensive-rule-based-solver-v5,ARC-AGI Comprehensive Rule-Based Solver v5,Sushanth Tiruvaipati,2026-08-06T18:11:31.520Z,,https://www.kaggle.com/code/sushanthtiruvaipati/arc-agi-comprehensive-rule-based-solver-v5
dateRun,aevionlabs/arc-agi-2-baseline,ARC-AGI-2 Baseline,Aevion-Labs,2026-08-06T16:33:29.623Z,,https://www.kaggle.com/code/aevionlabs/arc-agi-2-baseline
dateRun,immu4989/arc26-adaptation-integrity-paper,arc26 adaptation integrity paper,Imran Ahamed,2026-08-06T15:36:46.080Z,,https://www.kaggle.com/code/immu4989/arc26-adaptation-integrity-paper
dateRun,nekkon/the-test-file-is-a-decoy-and-eval-is-harder,The test file is a decoy and eval is harder,Luka Duvanov,2026-08-06T11:14:07.887Z,1,https://www.kaggle.com/code/nekkon/the-test-file-is-a-decoy-and-eval-is-harder
dateRun,salvapiol/fork-of-arc-2026,Fork of ARC 2026 ,Salvapiol,2026-08-06T10:26:21.170Z,2,https://www.kaggle.com/code/salvapiol/fork-of-arc-2026
dateRun,salvapiol/arc-2026,ARC 2026 ,Salvapiol,2026-08-05T15:14:16.887Z,3,https://www.kaggle.com/code/salvapiol/arc-2026
dateRun,dominic789654/arc-probe-nex-n2-mini-w4a16,ARC probe (Nex-N2-mini W4A16),Dominic,2026-08-04T05:54:02.773Z,1,https://www.kaggle.com/code/dominic789654/arc-probe-nex-n2-mini-w4a16
dateRun,chaudhryhanzalah/notebookea517f90da,notebookea517f90da,Muhammad Tayyab,2026-08-04T02:42:40.533Z,,https://www.kaggle.com/code/chaudhryhanzalah/notebookea517f90da
dateRun,mohit98765/arc-2026-tpr-trigram-primitive-relations-v34,ARC 2026 TPR Trigram Primitive Relations v34,Mohit,2026-08-03T22:17:50.353Z,1,https://www.kaggle.com/code/mohit98765/arc-2026-tpr-trigram-primitive-relations-v34
dateRun,mohit98765/arc-2026-hoars-hierarchical-object-aware-v33,ARC 2026 HOARS Hierarchical Object Aware v33,Mohit,2026-08-03T22:06:22.780Z,,https://www.kaggle.com/code/mohit98765/arc-2026-hoars-hierarchical-object-aware-v33
dateRun,mohit98765/arc-2026-cpr-chained-primitive-relations-v32,ARC 2026 CPR Chained Primitive Relations v32,Mohit,2026-08-03T17:57:39.830Z,,https://www.kaggle.com/code/mohit98765/arc-2026-cpr-chained-primitive-relations-v32
dateRun,mohit98765/arc-2026-spr-sequential-primitive-relations-v31,ARC 2026 SPR Sequential Primitive Relations v31,Mohit,2026-08-03T17:57:33.363Z,,https://www.kaggle.com/code/mohit98765/arc-2026-spr-sequential-primitive-relations-v31
dateRun,sigint/agi2-nvarc-symbolic-hybrid,agi2 nvarc symbolic hybrid,John Park,2026-08-03T11:29:27.217Z,4,https://www.kaggle.com/code/sigint/agi2-nvarc-symbolic-hybrid
dateRun,koushikrudra/failed-in-aimo,Failed in AIMO,Koushik Rudra,2026-08-03T07:27:34.347Z,372,https://www.kaggle.com/code/koushikrudra/failed-in-aimo
dateRun,alissaking/arc-2026-hybrid-nvarc-trm-safe-11h,ARC 2026 Hybrid NVARC TRM Safe 11h,Alissa King,2026-08-02T19:48:09.020Z,,https://www.kaggle.com/code/alissaking/arc-2026-hybrid-nvarc-trm-safe-11h
dateRun,prvsiyan/arc-agi-2-public-frontier-perfpatch-evidence-lab,ARC-AGI-2 Public Frontier Perfpatch Evidence Lab,prvsiyan,2026-08-02T06:39:10.553Z,15,https://www.kaggle.com/code/prvsiyan/arc-agi-2-public-frontier-perfpatch-evidence-lab
dateRun,prvsiyan/arc-agi-2-evidence-gated-portfolio,ARC-AGI-2 Evidence-Gated Portfolio,prvsiyan,2026-08-02T05:13:45.710Z,1,https://www.kaggle.com/code/prvsiyan/arc-agi-2-evidence-gated-portfolio
dateRun,justinkimlim/arc-agi-2-compressarc-fleet,ARC-AGI-2 CompressARC (fleet),Justin Kimlim,2026-08-02T00:11:12.677Z,,https://www.kaggle.com/code/justinkimlim/arc-agi-2-compressarc-fleet
dateRun,justinkimlim/arc-agi-2-ttt-fleet,ARC-AGI-2 TTT (fleet),Justin Kimlim,2026-08-02T00:11:06.597Z,,https://www.kaggle.com/code/justinkimlim/arc-agi-2-ttt-fleet
dateRun,sankalpsthakur/arc-agi2-nvarc-perfpatch-baseline-v1,arc-agi2-nvarc-perfpatch-baseline-v1,Sankalp Thakur,2026-08-01T19:46:16.247Z,11,https://www.kaggle.com/code/sankalpsthakur/arc-agi2-nvarc-perfpatch-baseline-v1
dateRun,sorenravn/arc2-champion-e48v2-deadline-aware,ARC2 champion E48v2 deadline-aware,Søren Ravn Andersen,2026-08-01T13:45:24.430Z,,https://www.kaggle.com/code/sorenravn/arc2-champion-e48v2-deadline-aware
dateRun,karenletir/notebookbac51a7a69,notebookbac51a7a69,Karen Letir,2026-08-01T08:54:31.717Z,,https://www.kaggle.com/code/karenletir/notebookbac51a7a69
dateRun,moeenasim/machine-learning-algorithms-paractice,Machine Learning Algorithms paractice,Moeen Asim,2026-08-01T08:17:42.687Z,1,https://www.kaggle.com/code/moeenasim/machine-learning-algorithms-paractice
dateCreated,busyaprime/arc-agi-2-what-actually-makes-a-task-hard,ARC-AGI-2 what actually makes a task hard,Busya PRIME,2026-08-10T14:05:25.850Z,1,https://www.kaggle.com/code/busyaprime/arc-agi-2-what-actually-makes-a-task-hard
dateCreated,lucifer19/arc-agi-2-blackcat-raw-signal-challenger,ARC-AGI-2 BlackCat Raw-Signal Challenger,Krizsó Gergely,2026-08-10T10:31:04.627Z,,https://www.kaggle.com/code/lucifer19/arc-agi-2-blackcat-raw-signal-challenger
dateCreated,denizeryilmaz/arc2-nvarc-ensemble-v1,ARC2 NVARC Ensemble v1,Deniz,2026-08-10T06:43:07.157Z,,https://www.kaggle.com/code/denizeryilmaz/arc2-nvarc-ensemble-v1
dateCreated,karenletir/arc-agi2-v5,arc-agi2 v5,Karen Letir,2026-08-10T06:14:59.307Z,,https://www.kaggle.com/code/karenletir/arc-agi2-v5
dateCreated,abdillahsagif/arc-agi2-what-a-zero-measures,arc agi2 what a zero measures,Abdillah Sagif,2026-08-09T16:14:44.053Z,,https://www.kaggle.com/code/abdillahsagif/arc-agi2-what-a-zero-measures
dateCreated,maximolorenzoylosada/arc-agi-2-a-submission-starter-and-a-trap,ARC-AGI-2: A Submission Starter and a Trap,maximo lorenzo y losada,2026-08-09T15:30:37.477Z,3,https://www.kaggle.com/code/maximolorenzoylosada/arc-agi-2-a-submission-starter-and-a-trap
dateCreated,maximolorenzoylosada/arc-agi-2-a-structural-atlas-of-the-corpus,ARC-AGI-2: A Structural Atlas of the Corpus,maximo lorenzo y losada,2026-08-09T14:48:29.127Z,3,https://www.kaggle.com/code/maximolorenzoylosada/arc-agi-2-a-structural-atlas-of-the-corpus
dateCreated,dv29pro/arc-prize-2026-robust-diverse-baseline,ARC Prize 2026 Robust Diverse Baseline,dv29_pro,2026-08-09T11:54:55.193Z,,https://www.kaggle.com/code/dv29pro/arc-prize-2026-robust-diverse-baseline
dateCreated,abdillahsagif/arc-agi2-baseline-submission,arc agi2 baseline submission,Abdillah Sagif,2026-08-09T16:14:48.117Z,,https://www.kaggle.com/code/abdillahsagif/arc-agi2-baseline-submission
dateCreated,kizhowl/notebooke6c8a4c77c,notebooke6c8a4c77c,Kiz Howl,2026-08-09T05:01:28.757Z,,https://www.kaggle.com/code/kizhowl/notebooke6c8a4c77c
dateCreated,nekkon/arc-agi-2-the-free-tail-is-empty,ARC-AGI-2: the free tail is empty,Luka Duvanov,2026-08-08T00:44:34.123Z,1,https://www.kaggle.com/code/nekkon/arc-agi-2-the-free-tail-is-empty
dateCreated,aevionlabs/arc-agi-2-scraped-patterns,ARC-AGI-2 Scraped Patterns,Aevion-Labs,2026-08-07T04:53:52.543Z,1,https://www.kaggle.com/code/aevionlabs/arc-agi-2-scraped-patterns
dateCreated,aevionlabs/arc-agi-2-hybrid-solver,ARC-AGI-2 Hybrid Solver,Aevion-Labs,2026-08-07T02:58:56.433Z,,https://www.kaggle.com/code/aevionlabs/arc-agi-2-hybrid-solver
dateCreated,aevionlabs/arc-agi-2-icecuber-based-solver-v2,ARC-AGI-2 Icecuber-based Solver v2,Aevion-Labs,2026-08-07T02:55:42.603Z,,https://www.kaggle.com/code/aevionlabs/arc-agi-2-icecuber-based-solver-v2
dateCreated,aevionlabs/arc-agi-2-v6-solver,ARC-AGI-2 v6 Solver,Aevion-Labs,2026-08-07T02:46:37.530Z,,https://www.kaggle.com/code/aevionlabs/arc-agi-2-v6-solver
dateCreated,aevionlabs/arc-agi-2-v5-solver,ARC-AGI-2 v5 Solver,Aevion-Labs,2026-08-07T02:43:50.743Z,,https://www.kaggle.com/code/aevionlabs/arc-agi-2-v5-solver
dateCreated,aevionlabs/arc-agi-2-v4-solver,ARC-AGI-2 v4 Solver,Aevion-Labs,2026-08-07T02:41:41.027Z,,https://www.kaggle.com/code/aevionlabs/arc-agi-2-v4-solver
dateCreated,manziosee/arc-agi-2-rule-based-baseline,arc-agi-2-rule-based-baseline ,Manzi Osee,2026-08-06T19:30:24.333Z,,https://www.kaggle.com/code/manziosee/arc-agi-2-rule-based-baseline
dateCreated,sushanthtiruvaipati/arc-agi-rule-based-v4,arc-agi-rule-based-v4,Sushanth Tiruvaipati,2026-08-06T19:52:07.497Z,,https://www.kaggle.com/code/sushanthtiruvaipati/arc-agi-rule-based-v4
dateCreated,sushanthtiruvaipati/arc-agi-comprehensive-rule-based-solver-v5,ARC-AGI Comprehensive Rule-Based Solver v5,Sushanth Tiruvaipati,2026-08-06T18:11:31.520Z,,https://www.kaggle.com/code/sushanthtiruvaipati/arc-agi-comprehensive-rule-based-solver-v5
dateCreated,immu4989/arc26-adaptation-integrity-paper,arc26 adaptation integrity paper,Imran Ahamed,2026-08-06T15:36:46.080Z,,https://www.kaggle.com/code/immu4989/arc26-adaptation-integrity-paper
dateCreated,aevionlabs/arc-agi-2-baseline,ARC-AGI-2 Baseline,Aevion-Labs,2026-08-06T16:33:29.623Z,,https://www.kaggle.com/code/aevionlabs/arc-agi-2-baseline
dateCreated,nekkon/the-test-file-is-a-decoy-and-eval-is-harder,The test file is a decoy and eval is harder,Luka Duvanov,2026-08-06T11:14:07.887Z,1,https://www.kaggle.com/code/nekkon/the-test-file-is-a-decoy-and-eval-is-harder
dateCreated,dynamo14324/arc-agi-2-symbolic-baseline,ARC-AGI-2 Symbolic Baseline,Yogesh Jadhav,2026-08-07T05:50:41.363Z,2,https://www.kaggle.com/code/dynamo14324/arc-agi-2-symbolic-baseline
dateCreated,salvapiol/fork-of-arc-2026,Fork of ARC 2026 ,Salvapiol,2026-08-06T10:26:21.170Z,2,https://www.kaggle.com/code/salvapiol/fork-of-arc-2026
dateCreated,salvapiol/arc-2026,ARC 2026 ,Salvapiol,2026-08-05T15:14:16.887Z,3,https://www.kaggle.com/code/salvapiol/arc-2026
dateCreated,dominic789654/nvarc-l4-bf16-v1,NVARC L4 bf16 v1,Dominic,2026-08-07T06:17:58.770Z,,https://www.kaggle.com/code/dominic789654/nvarc-l4-bf16-v1
dateCreated,chaudhryhanzalah/notebookea517f90da,notebookea517f90da,Muhammad Tayyab,2026-08-04T02:42:40.533Z,,https://www.kaggle.com/code/chaudhryhanzalah/notebookea517f90da
dateCreated,mohit98765/arc-2026-tpr-trigram-primitive-relations-v34,ARC 2026 TPR Trigram Primitive Relations v34,Mohit,2026-08-03T22:17:50.353Z,1,https://www.kaggle.com/code/mohit98765/arc-2026-tpr-trigram-primitive-relations-v34
dateCreated,mohit98765/arc-2026-hoars-hierarchical-object-aware-v33,ARC 2026 HOARS Hierarchical Object Aware v33,Mohit,2026-08-03T22:06:22.780Z,,https://www.kaggle.com/code/mohit98765/arc-2026-hoars-hierarchical-object-aware-v33
dateCreated,mohit98765/arc-2026-cpr-chained-primitive-relations-v32,ARC 2026 CPR Chained Primitive Relations v32,Mohit,2026-08-03T17:57:39.830Z,,https://www.kaggle.com/code/mohit98765/arc-2026-cpr-chained-primitive-relations-v32
dateCreated,mohit98765/arc-2026-spr-sequential-primitive-relations-v31,ARC 2026 SPR Sequential Primitive Relations v31,Mohit,2026-08-03T17:57:33.363Z,,https://www.kaggle.com/code/mohit98765/arc-2026-spr-sequential-primitive-relations-v31
dateCreated,sigint/agi2-nvarc-symbolic-hybrid,agi2 nvarc symbolic hybrid,John Park,2026-08-03T11:29:27.217Z,4,https://www.kaggle.com/code/sigint/agi2-nvarc-symbolic-hybrid
dateCreated,dominic789654/arc-probe-nex-n2-mini-w4a16,ARC probe (Nex-N2-mini W4A16),Dominic,2026-08-04T05:54:02.773Z,1,https://www.kaggle.com/code/dominic789654/arc-probe-nex-n2-mini-w4a16
dateCreated,alissaking/arc-2026-hybrid-nvarc-trm-safe-11h,ARC 2026 Hybrid NVARC TRM Safe 11h,Alissa King,2026-08-02T19:48:09.020Z,,https://www.kaggle.com/code/alissaking/arc-2026-hybrid-nvarc-trm-safe-11h
dateCreated,sankalpsthakur/arc-agi2-nvarc-perfpatch-baseline-v1,arc-agi2-nvarc-perfpatch-baseline-v1,Sankalp Thakur,2026-08-01T19:46:16.247Z,11,https://www.kaggle.com/code/sankalpsthakur/arc-agi2-nvarc-perfpatch-baseline-v1
dateCreated,sorenravn/arc2-champion-e48v2-deadline-aware,ARC2 champion E48v2 deadline-aware,Søren Ravn Andersen,2026-08-01T13:45:24.430Z,,https://www.kaggle.com/code/sorenravn/arc2-champion-e48v2-deadline-aware
dateCreated,mohit98765/arc-2026-std-cct-symbolic-task-decomposition-v22,ARC 2026 STD-CCT Symbolic Task Decomposition v22,Mohit,2026-08-01T06:08:44.093Z,,https://www.kaggle.com/code/mohit98765/arc-2026-std-cct-symbolic-task-decomposition-v22
dateCreated,moeenasim/machine-learning-algorithms-paractice,Machine Learning Algorithms paractice,Moeen Asim,2026-08-01T08:17:42.687Z,1,https://www.kaggle.com/code/moeenasim/machine-learning-algorithms-paractice
dateCreated,sorenravn/arc2-champion-e48,ARC2 champion E48,Søren Ravn Andersen,2026-08-01T04:24:07.180Z,3,https://www.kaggle.com/code/sorenravn/arc2-champion-e48
dateCreated,mohit98765/arc-2026-eps-osv-evolutionary-program-search-v21,ARC 2026 EPS-OSV Evolutionary Program Search v21,Mohit,2026-08-01T00:30:05.913Z,,https://www.kaggle.com/code/mohit98765/arc-2026-eps-osv-evolutionary-program-search-v21
dateCreated,aristotelesborges84/notebook591cea879e,notebook591cea879e,Aristoteles Borges Oliveira,2026-07-31T21:11:09.250Z,,https://www.kaggle.com/code/aristotelesborges84/notebook591cea879e
dateCreated,mohit98765/arc-2026-osv-dps-output-space-voting-v20,ARC 2026 OSV-DPS Output Space Voting v20,Mohit,2026-07-31T20:08:15.570Z,,https://www.kaggle.com/code/mohit98765/arc-2026-osv-dps-output-space-voting-v20
dateCreated,mohit98765/arc-2026-pms-moe-program-synthesis-v19,ARC 2026 PMS MoE Program Synthesis v19,Mohit,2026-07-31T14:09:22.973Z,1,https://www.kaggle.com/code/mohit98765/arc-2026-pms-moe-program-synthesis-v19
dateCreated,rokaiyasomapti/reproduce-nvarc-2025-results,Reproduce NVARC 2025 Results,Rokaiya Somapti,2026-07-31T14:35:15.667Z,13,https://www.kaggle.com/code/rokaiyasomapti/reproduce-nvarc-2025-results
dateCreated,mohit98765/arc-2026-moe-aplm-program-synthesis-v18,ARC 2026 MoE APLM Program Synthesis v18,Mohit,2026-07-31T13:58:20.900Z,1,https://www.kaggle.com/code/mohit98765/arc-2026-moe-aplm-program-synthesis-v18
dateCreated,mohit98765/arc-2026-maml-aplm-program-synthesis-v17,ARC 2026 MAML APLM Program Synthesis v17,Mohit,2026-07-31T13:38:16.487Z,1,https://www.kaggle.com/code/mohit98765/arc-2026-maml-aplm-program-synthesis-v17
dateCreated,mohit98765/arc-2026-tta-storm-test-time-adaptation-v16,ARC 2026 TTA-STORM Test-Time Adaptation v16,Mohit,2026-07-31T13:27:39.867Z,1,https://www.kaggle.com/code/mohit98765/arc-2026-tta-storm-test-time-adaptation-v16
dateCreated,mohit98765/arc-2026-storm-adaptive-compute-routing-v15,ARC 2026 STORM Adaptive Compute Routing v15,Mohit,2026-07-31T13:20:30.210Z,1,https://www.kaggle.com/code/mohit98765/arc-2026-storm-adaptive-compute-routing-v15
dateCreated,karenletir/notebookbac51a7a69,notebookbac51a7a69,Karen Letir,2026-08-01T08:54:31.717Z,,https://www.kaggle.com/code/karenletir/notebookbac51a7a69
voteCount,koushikrudra/failed-in-aimo,Failed in AIMO,Koushik Rudra,2026-08-03T07:27:34.347Z,372,https://www.kaggle.com/code/koushikrudra/failed-in-aimo
voteCount,nihilisticneuralnet/baseline-nvarc-arc-25-winning-solution-for-t4x2,[Baseline]NVARC ARC'25 Winning Solution (for T4x2),parthenos,2026-04-03T07:34:30.730Z,192,https://www.kaggle.com/code/nihilisticneuralnet/baseline-nvarc-arc-25-winning-solution-for-t4x2
voteCount,yiheng/reproduce-nvarc-2025-results,Reproduce NVARC 2025 Results,Yiheng Wang,2026-04-08T07:26:02.110Z,166,https://www.kaggle.com/code/yiheng/reproduce-nvarc-2025-results
voteCount,junaid512/arc-agi-enhanced-solution,ARC-AGI Enhanced Solution,Muhammad Junaid,2026-04-15T14:51:36.597Z,133,https://www.kaggle.com/code/junaid512/arc-agi-enhanced-solution
voteCount,chiakazirim/learned-from-aimo,Learned from AIMO,Akagha Chimgozirim,2026-07-11T01:27:43.843Z,103,https://www.kaggle.com/code/chiakazirim/learned-from-aimo
voteCount,koushikrudra/arc-agi2-original-kg,ARC AGI2 Original KG,Koushik Rudra,2026-06-18T14:47:16.273Z,87,https://www.kaggle.com/code/koushikrudra/arc-agi2-original-kg
voteCount,albartrose/nvarc-winning-2025-for-2xt4s-best-score-19-17,NVARC winning 2025 - for 2xT4s (best score 19.17),Richard Emslie,2026-04-07T11:27:38.770Z,83,https://www.kaggle.com/code/albartrose/nvarc-winning-2025-for-2xt4s-best-score-19-17
voteCount,pragnyanramtha/11-25-lb-5,[11.25] LB 5,Pragnyan Ramtha,2026-04-06T07:41:46.060Z,76,https://www.kaggle.com/code/pragnyanramtha/11-25-lb-5
voteCount,baidalinadilzhan/prev-year-s-compressarc-method-p100-gpu-lb-1-67,Prev Year's CompressARC Method P100 gpu LB[1.67],Baidalin Adilzhan [dsmlkz],2026-03-27T13:38:24.300Z,72,https://www.kaggle.com/code/baidalinadilzhan/prev-year-s-compressarc-method-p100-gpu-lb-1-67
voteCount,mirzamilanfarabi/arc-2-2026-qwen3-unsloth-mar-26,ARC-2 (2026) Qwen3 Unsloth Mar-26,Mirza Milan Farabi,2026-03-27T22:17:33.860Z,67,https://www.kaggle.com/code/mirzamilanfarabi/arc-2-2026-qwen3-unsloth-mar-26
voteCount,sigmaborov/arc-agi-2-baseline-starter,ARC-AGI-2 Baseline Starter,sigmaborov,2026-03-25T21:26:15.033Z,61,https://www.kaggle.com/code/sigmaborov/arc-agi-2-baseline-starter
voteCount,mikelou1/arc-agi2-lb33-89-minimal-perfpatch,ARC AGI2 LB33.89 Minimal Perfpatch,mikelou1,2026-07-14T19:33:41.207Z,55,https://www.kaggle.com/code/mikelou1/arc-agi2-lb33-89-minimal-perfpatch
voteCount,kaiserm/nvarc-winning-solution-2025-4xl4s,NVARC winning solution 2025 -  4xL4s ,Kaiser,2026-04-08T06:53:37.263Z,54,https://www.kaggle.com/code/kaiserm/nvarc-winning-solution-2025-4xl4s
voteCount,foysalemonshanto/arc-2026d,ARC_2026D,FOYSAL,2026-04-26T09:47:28.887Z,53,https://www.kaggle.com/code/foysalemonshanto/arc-2026d
voteCount,karnakbaevarthur/logic-profiler-for-each-task,Logic Profiler for Each Task,Karnakbayev Artur,2026-04-26T09:22:37.650Z,47,https://www.kaggle.com/code/karnakbaevarthur/logic-profiler-for-each-task
voteCount,mpwolke/raider-of-the-arc-agi,Raider of the ARC AGI,Marília Prata,2026-03-25T21:43:05.683Z,40,https://www.kaggle.com/code/mpwolke/raider-of-the-arc-agi
voteCount,lucifer19/blackcat-stable-anchor-nvarc-guard,🐈‍⬛🛡️ BlackCat Stable Anchor — NVARC Guard,Krizsó Gergely,2026-07-12T17:53:48.340Z,31,https://www.kaggle.com/code/lucifer19/blackcat-stable-anchor-nvarc-guard
voteCount,christopherdaleman/arc-2026-nvarc-trm-evidence-cost-v1,ARC 2026 NVARC TRM Evidence Cost V1,ChristopherDAleman,2026-07-24T12:44:25.827Z,30,https://www.kaggle.com/code/christopherdaleman/arc-2026-nvarc-trm-evidence-cost-v1
voteCount,foysalemonshanto/2025-winning-solution-updated-for-2026,2025 Winning Solution Updated for 2026,FOYSAL,2026-06-01T01:58:40.880Z,30,https://www.kaggle.com/code/foysalemonshanto/2025-winning-solution-updated-for-2026
voteCount,cmirani/nvarc-bf16-four-prepass-working-baseline,NVARC BF16 - four prepass working baseline,Chirag,2026-04-25T11:21:46.627Z,30,https://www.kaggle.com/code/cmirani/nvarc-bf16-four-prepass-working-baseline
voteCount,yaroslavkholmirzayev/nvarc-2026-results,NVARC 2026 Results,Yaroslav kholmirzayev,2026-04-12T16:42:48.880Z,30,https://www.kaggle.com/code/yaroslavkholmirzayev/nvarc-2026-results
voteCount,eslamelokpy/best-submission-gqa,Best submission gqa,Eslam Elokpy,2026-05-06T10:15:56.177Z,28,https://www.kaggle.com/code/eslamelokpy/best-submission-gqa
voteCount,adaluvu/arc-agi-2-eda-training-qwen3-baseline,[ARC-AGI-2] EDA + Training Qwen3 baseline,Adaluvu,2026-03-27T03:38:30.997Z,28,https://www.kaggle.com/code/adaluvu/arc-agi-2-eda-training-qwen3-baseline
