Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
56,15486893,"THUNDER THUNDER","2026-04-08 10:52:57",31.39,2,thunderthunder
57,15527643,"Roasted Duck","2026-04-14 18:33:21",31.39,5,trongmp04
58,15491104,KaggleARC,"2026-06-06 19:19:49",31.39,10,"aryabhattadey,madarshbb,vaibhav486"
59,15563011,kcy4,"2026-04-12 22:34:11",31.39,3,cy4ego
60,15590761,"Seok, Jeongeum","2026-06-02 11:25:19",31.39,37,seokjeongeum
61,15500647,"Yasser Othman","2026-06-06 12:20:54",31.39,42,yasserothman
62,15520031,"Dhanashree Chavan","2026-04-17 04:09:06",31.39,19,dhanashreechavan2000
63,15578667,hongan,"2026-04-12 16:10:12",31.39,5,honganzhu
64,15736695,"Muhammad Atif","2026-04-26 04:59:13",31.39,10,"atifkhan12,hweowe"
65,15499730,"Nikita Makarov","2026-04-26 18:50:16",31.39,2,nikimakarov
66,15498576,TuMinhDang,"2026-05-11 08:10:51",31.39,4,darkswordmg
67,15495048,"Surya milenial","2026-05-24 01:13:22",31.39,35,suryamilenial
68,15633621,"Guanshuo Xu","2026-04-22 02:41:56",31.39,1,wowfattie
69,15491167,Kh0a,"2026-04-22 04:30:55",31.39,2,llkh0a
70,15486751,"Recovering ARC-aholic","2026-06-06 13:26:01",31.39,55,nihilisticneuralnet
71,15623254,"Mudit Chaturvedi","2026-05-08 16:58:03",31.39,14,muchat007
72,15499408,JRSSKumarD,"2026-04-29 01:10:51",31.39,2,jrsskumard
73,15495280,Yusuraume,"2026-06-06 02:45:19",31.39,57,sugitatomohiko
74,15511497,Dr_F,"2026-06-07 03:07:19",31.39,17,algebraictopology
75,15496197,"Bradley Shervheim","2026-05-29 20:36:37",31.39,50,bradleyshervheim
76,15582920,colt,"2026-05-04 10:56:39",31.39,3,xiaomaguo
77,15584484,"Aman Atar","2026-06-03 15:43:59",31.39,21,amanatar
78,15537955,"HARRABI Raouf","2026-06-06 07:46:26",31.39,44,harrabiraouf
79,15903566,"Nischay Dhankhar","2026-06-06 17:40:03",31.39,7,nischaydnk
80,15571791,"omar zoloev","2026-06-06 13:25:08",31.39,51,tsebaka
81,15914329,"Paulo Pinto","2026-05-20 19:27:19",31.39,6,paulorzp
82,15523080,"Grigoryan Sergey","2026-06-05 09:15:29",31.39,12,hertryggr
83,15487232,w,"2026-05-30 03:07:48",31.39,10,wwwwzz
84,15962641,Arunodhayan,"2026-06-06 09:30:08",31.39,18,arunodhayan
85,16146116,PavelLiashkov,"2026-06-03 04:12:12",31.39,2,bigbag1983
86,15592005,Blu3s,"2026-04-28 22:43:35",31.25,15,atteincueo
87,15520047,"Winner Winner, BBQ Dinner","2026-04-17 05:43:12",31.11,19,manavsingla2005
88,15523524,"Muhammad Junaid","2026-04-15 14:51:38",31.11,3,junaid512
89,15508009,CuteClaw,"2026-05-16 12:09:46",31.11,27,bloodmoonwq
90,15640821,"Ayman Hamed","2026-05-05 09:09:43",31.11,15,ayman3000
91,15724474,LogicLab,"2026-05-29 01:03:23",31.11,12,logiclab
92,15661145,Bitterbot,"2026-06-06 01:18:12",31.11,29,"douglasfinlay,victormgil"
93,15495422,tf,"2026-06-06 15:02:33",31.11,31,tfukuhara
94,15938245,NguyenThanhNhan,"2026-06-06 10:40:34",31.11,12,andy2709
95,15635051,wuliao_0,"2026-06-04 14:56:35",31.11,2,wuliao0
96,15494594,kglctf,"2026-06-03 15:21:18",30.97,35,kglctf
97,15491319,"Jeki Wan Taufik","2026-05-27 06:28:52",30.97,11,jek1wantaufik
98,15500245,"Aleksandr Lutskiy","2026-05-26 06:33:19",30.97,15,aleksandrlutskiy
99,15575329,"Yiheng Wang","2026-04-15 09:47:59",30.97,5,yiheng
100,15491864,"Aleksandr  Larko","2026-04-15 00:00:16",30.97,13,alexxanderlarko
101,15486932,"Mirza Milan Farabi","2026-04-25 18:23:13",30.97,14,mirzamilanfarabi
102,15491001,G-P-U,"2026-05-22 17:00:01",30.97,22,baidalinadilzhan
103,15576578,cm391,"2026-04-12 08:08:15",30.97,4,mccocoful
104,15533507,ARE-ARC,"2026-04-22 16:41:25",30.97,11,rockdevs
105,15524601,"Rushank Choksi","2026-04-14 10:17:04",30.97,4,rushankchoksi
106,15523577,"Koushik Rudra","2026-05-10 13:01:45",30.97,11,koushikrudra
107,15546991,"Maxime Carriere","2026-05-29 05:04:36",30.97,16,maximecarriere
108,15608920,wqlun06,"2026-06-03 02:19:47",30.97,16,wqlun06
109,15550542,"Nabid Nur","2026-04-23 18:59:35",30.97,9,nabidnur
110,15513679,"Pragnyan Ramtha","2026-04-19 07:34:46",30.97,7,pragnyanramtha
111,15520490,"Yaroslav kholmirzayev","2026-06-01 15:48:19",30.97,6,yaroslavkholmirzayev
112,15504737,AidenSong123,"2026-04-15 09:50:19",30.97,5,aidensong123
113,15569795,Jules,"2026-04-22 09:40:02",30.97,4,julesvanligtenberg
114,15501171,"Yi-Chia Chen","2026-04-16 16:06:08",30.97,1,threerabbits
115,15578249,Maxim,"2026-06-06 04:18:23",30.97,6,ektarr
116,15505316,"Hu Xingyu","2026-06-02 11:26:06",30.97,32,huxingyu
117,15523103,Shashikumar@9461,"2026-04-22 05:51:45",30.97,4,shashikumar9461
118,15621537,"Pedro Marques","2026-04-21 09:39:58",30.97,5,pedromarques02
119,15494942,没落者,"2026-05-10 15:01:09",30.97,26,needless090
120,15486749,Ali,"2026-04-29 19:24:29",30.97,32,asalhi
121,15506880,Forrest,"2026-04-26 12:46:51",30.97,17,yinxiaogang
122,15724950,"Nuno Ferreira","2026-05-31 05:58:20",30.97,3,ngcferreira
123,15561067,alfaraco,"2026-06-04 19:00:42",30.97,55,alfaraco12
124,15630529,"dongdong zhang","2026-05-04 12:57:24",30.97,11,mcdongdongzhang
125,15605360,"Dmitry Kozlov","2026-05-06 00:11:47",30.97,16,dkozlov
126,15673464,rxvikumar,"2026-05-06 18:07:39",30.97,6,rxvikumar
127,15488128,Kirderf,"2026-05-29 15:20:52",30.97,15,kirderf
128,15496426,Shin1001,"2026-04-29 14:35:46",30.97,1,shin1001
129,15626632,ulankaggle,"2026-05-29 07:36:19",30.97,18,ulankaggle
130,15516160,Boiled-Sweet-Potato,"2026-05-24 12:53:07",30.97,12,boiledsweetpotato
131,15720997,Pudding,"2026-05-11 17:07:23",30.97,12,christie
132,15909608,Matianyuu,"2026-05-14 11:40:51",30.97,2,matianyuu
133,15819889,"Arc Waiters","2026-05-12 21:02:08",30.97,7,"karliek,kwongtommy"
134,15774555,"Matthew Sanders","2026-06-03 13:39:39",30.97,11,matthewtsanders
135,15526407,BhargavaAbhi,"2026-06-05 13:20:05",30.97,9,bhargavaabhi
136,15943934,"Di zitai","2026-06-02 00:00:43",30.97,10,dizitai
137,15627252,Mandel,"2026-05-30 03:02:55",30.97,2,mandelxu
138,16100206,Jadiel,"2026-05-28 12:37:24",30.97,1,jadielam
139,16029705,AAElter,"2026-06-01 21:47:11",30.97,6,aaelter
140,16128619,"Le Truong Thinh","2026-06-04 15:06:12",30.97,3,letruongthinh
141,16081721,"lin xiang sun1145","2026-06-03 04:56:33",30.97,8,linxiangsun1145
142,15921637,Mathemortician,"2026-06-05 22:02:23",30.83,6,mathemortician
143,15488658,Lonnie,"2026-06-06 07:42:51",30.69,41,lonnieqin
144,15487246,Giba,"2026-06-05 23:32:26",30.69,27,titericz
145,15569558,Kaiser,"2026-04-15 02:43:04",30.56,6,kaiserm
146,15580691,Ueddy,"2026-04-16 03:05:34",30.56,5,ku0807
147,15573926,"Akira Hirohashi","2026-04-09 03:13:39",30.56,2,akirahirohashi
148,15568396,"neeraj b","2026-04-17 04:08:48",30.56,11,neerajb2000
149,15581809,lakshmig82,"2026-04-11 01:52:48",30.56,3,lakshmig82
150,15553609,"Andy Penrose","2026-04-09 20:07:10",30.56,2,andypenrose
151,15588576,"Njabulo Bright","2026-06-06 15:33:22",30.56,7,njabulobright
152,15579969,Jack,"2026-04-13 20:42:26",30.56,6,jackvd
153,15498076,Berkay,"2026-05-12 06:23:39",30.56,11,stormchaser
154,15610453,"Aishik Rakshit","2026-04-14 18:42:42",30.56,2,aishikai
155,15538083,"Abdulmuiz Abdullateef","2026-05-11 07:32:46",30.56,17,capthwi
156,15631842,JerrySun,"2026-04-25 01:29:12",30.56,5,jerrysy
157,15631317,gmobaz,"2026-05-01 17:21:46",30.56,4,gmobaz
158,15518358,"Eslam Elokpy","2026-05-06 10:48:22",30.56,13,eslamelokpy
159,15628831,Pz,"2026-05-14 13:58:23",30.56,7,phillipvz
160,15491548,AMD,"2026-06-04 13:11:05",30.56,9,amadesouki
161,15642439,xiaobenla,"2026-05-20 03:21:55",30.56,3,xiaobenla
162,15659616,IAI,"2026-04-30 16:11:38",30.56,3,fuyu1304
163,15492686,"[Nam Ne DANO БЧБ]","2026-05-31 09:11:15",30.56,27,"johnjanson,romantamrazov"
164,15533168,P3069,"2026-04-29 20:40:56",30.56,3,pietrocol
165,15490517,khalwaniev,"2026-05-08 02:51:20",30.56,8,khalwaniev
166,15596748,hiranorm,"2026-05-03 15:08:14",30.56,10,hiranorm
167,15767001,"Svanik Kolli","2026-05-10 23:35:46",30.56,7,svanikkolli
168,15924632,"Minh Ky","2026-05-25 17:19:18",30.56,4,phamminhky
169,15489453,DMR-250248,"2026-06-06 07:03:10",30.56,30,rakbidb
170,15526621,"Octavi Grau","2026-05-19 13:34:48",30.56,5,octaviograu
171,15949457,luckyappley,"2026-05-13 14:34:42",30.56,1,luckyappley
172,16131917,"Generalization Research Group","2026-05-19 10:06:27",30.56,10,"hammadfarooq470,shaistashahid"
173,15887533,MakiMakiAi,"2026-05-25 00:15:31",30.56,8,makimakiai
174,15731274,Genki,"2026-06-02 00:09:52",30.56,24,genkiwatanabe
175,16003614,"i'm real milk loong","2026-05-24 04:36:21",30.56,3,ysyyds
176,15660051,arodmor,"2026-06-02 17:25:46",30.56,13,arodmor
177,15489092,"Pascal Ledesma","2026-05-30 00:04:29",30.56,23,pascalledesma
178,16103744,"Elington Machoka","2026-05-30 11:58:21",30.56,1,elingtonmachoka
179,15520584,"Sweety Seelam","2026-06-06 03:24:54",30.56,11,sweetyseelam
180,15487392,"Bright O.H.","2026-06-06 09:55:23",30.56,9,brightoh
181,15508322,"The Silverhead Engineer","2026-05-05 23:18:07",30.42,3,khoinguyennguyen
182,15523768,"Jared Chang","2026-05-01 11:57:45",30.28,16,jaredchang
183,15790757,"Jack Su","2026-05-11 07:11:22",30.28,7,jacksu0
184,16071079,"Ji Yuan","2026-06-05 07:54:23",30.28,7,yuanji1239
185,15626722,"Manav Trivedi","2026-06-04 06:38:15",30.28,7,manavtrivedi
186,15487145,"Ishraq Tanvir","2026-05-17 07:49:25",30.14,3,ishraqtanvir
187,15577902,"Alek Lacoustete","2026-04-09 14:51:50",30.14,2,aleklacoustete
188,15487265,bianfu,"2026-04-18 14:31:09",30.14,2,bianfu
189,15504531,kishizaki-sci,"2026-04-19 09:52:09",30.14,17,superstringdev
190,15624080,"Sudenaz Çağlar","2026-04-19 20:02:13",30.14,3,scaglar
191,15510929,"Ravi Ramakrishnan","2026-04-18 05:16:50",30.14,2,ravi20076
192,15650757,"Joseph Rynkiewicz","2026-04-19 09:29:33",30.14,1,josephrynkiewicz
193,15496055,aigood,"2026-04-26 10:27:46",30.14,12,aigood
194,15629194,"shu yu","2026-04-23 11:41:38",30.14,3,shidun66
195,15491144,Aneesh,"2026-04-22 15:49:17",30.14,7,aneeshmukkamala
196,15729121,"Karnakbayev Artur","2026-04-28 06:35:53",30.14,5,karnakbaevarthur
197,15538651,"Henry Javier","2026-04-29 11:38:04",30.14,3,henryjavier
198,15650935,MadrARC,"2026-05-25 16:46:45",30.14,5,rahulvimalkanth
199,15625831,ccjjllt,"2026-05-06 07:44:23",30.14,7,ccjjllt
200,15492311,"yash bhaskar","2026-05-02 03:25:47",30.14,3,yash9439
201,15498948,kusui26,"2026-05-12 04:45:46",30.14,4,kusui26
202,15605185,"Son Pham","2026-04-30 13:50:42",30.14,3,sonphamorg
203,15878781,Lyra22,"2026-05-08 12:27:55",30.14,3,lyra22
204,15894490,Yihao,"2026-05-26 07:42:13",30.14,17,yihao1
205,15839831,"Benedicte HELFER","2026-05-23 20:32:36",30.14,11,benedictehelfer
206,15940427,GMMMMM,"2026-05-13 00:04:54",30.14,1,"kalypheus,wkcwkc"
207,15499091,"Shivam Shinde","2026-05-15 05:47:03",30.14,3,shindeshivam
208,15653869,Xavier,"2026-05-23 14:35:25",30.14,2,xavierp
209,15825504,xsong2020,"2026-05-24 02:23:08",30.14,1,xstargate
210,15515369,yukanglimofficial,"2026-06-01 17:43:24",30.14,19,yukanglimofficial
211,15939033,Roy_Wang925,"2026-05-27 15:10:09",30.14,10,roywang925
212,16018080,"Adrian Dubois","2026-05-28 02:21:50",30.14,2,adriandubois
213,16082520,JIAWEILI0001,"2026-06-06 16:15:45",30.14,9,jiaweili0001
214,16124721,"Mehran Kazeminia","2026-06-02 16:45:23",30.14,4,mehrankazeminia
215,16068132,datnt114,"2026-06-04 15:07:43",30.14,5,kingkong153
216,16140097,杉澤良助,"2026-06-01 07:17:43",30.14,1,ryosukesugisawa
217,15489630,"aha_Yann Zhenxuan","2026-06-05 05:20:07",30.00,15,yannzhenxuan
218,15610824,"Anidipta Pal","2026-04-18 14:41:47",29.86,5,anidiptapal
219,15487039,"PRASHANT SHUKLA91","2026-04-20 19:05:46",29.86,4,prashantshukla91
220,15607618,"Daniel Franzen","2026-04-22 15:00:10",29.86,4,dfranzen
221,15644595,"Yusaku Muroya","2026-06-03 03:40:27",29.86,11,ymuroya47
222,15703760,"Kawchar Husain","2026-05-01 14:28:34",29.86,8,kawchar85
223,15563141,"Manoj Kumar Reddyuytd","2026-05-13 03:11:02",29.86,9,manojkumarreddyuytd
224,15513173,"Akagha Chimgozirim","2026-06-02 15:48:44",29.86,3,chiakazirim
225,16158035,"Rokaiya Somapti","2026-06-06 00:24:03",29.86,3,rokaiyasomapti
226,16250145,Neeraj,"2026-06-06 10:29:41",29.86,1,nee404
227,15488195,sanyul,"2026-04-09 00:00:11",29.72,3,sanyul
228,15516380,"Scenery SunFireInk","2026-04-16 01:12:27",29.72,12,scenerysunfireink
229,15494296,NWP,"2026-05-13 12:06:14",29.72,4,ai4funnwp
230,15553354,everythingisnew,"2026-04-09 20:22:07",29.72,5,everythingisnew
231,15509226,"Kunal Aarse","2026-05-21 15:47:11",29.72,2,kunalinfinite
232,15489813,"ありま こうせい","2026-04-14 15:03:51",29.72,12,"handudu,theunforgiven7"
233,15487221,"Richard Emslie","2026-04-11 03:10:23",29.72,15,albartrose
234,15487001,"Kamal Das","2026-04-14 06:54:33",29.72,3,kmldas
235,15504591,"Hibachi Fried Rice","2026-04-16 21:24:24",29.72,8,samvalladares
236,15602689,"Rubik’s Reasoners","2026-04-12 13:39:16",29.72,1,fadmadahouz
237,15527394,Chirag,"2026-04-25 11:21:46",29.72,11,cmirani
238,15488845,codelion,"2026-04-14 03:40:16",29.72,8,codelion
239,15519947,"Sangram Patil","2026-05-10 09:18:00",29.72,8,sangrampatil5150
240,15624579,Ant,"2026-04-15 21:52:49",29.72,1,anthonytrevino
241,15527661,JinchengZhang1,"2026-04-16 07:01:46",29.72,2,jinchengzhang1
242,15494290,"Marco Ledda","2026-04-16 14:45:46",29.72,6,marcoledda29
243,15568216,amosokello451,"2026-05-12 21:47:35",29.72,3,amosokello451
244,15632364,"youssef abukhalifa","2026-04-17 11:40:13",29.72,2,youssefmo942009
245,15488770,"Jing Hua","2026-04-22 09:13:57",29.72,8,linyeping
246,15523648,"Peter Findley","2026-06-06 16:30:59",29.72,11,raist321
247,15692031,Pai,"2026-05-25 06:31:20",29.72,3,rajathrpai
248,15668598,"Longkun Shi (Candyman)","2026-05-10 13:35:33",29.72,11,longkunshicandyman
249,15575649,TARUN8808,"2026-04-28 10:45:51",29.72,7,tarun8808
250,15508100,"Nicolò Raganato","2026-06-04 13:26:09",29.72,8,nicolraganato
251,15636695,ColmOBrien1234,"2026-05-07 11:15:18",29.72,3,colmobrien1234
252,15531136,HongyuChen123321,"2026-06-03 07:37:07",29.72,12,hongyuchen123321
253,15581473,float_dream,"2026-05-15 11:56:07",29.72,8,floatdream
254,15940888,StephenNedumpally,"2026-06-06 07:23:28",29.72,4,stephennedumpally
255,15567104,"Yash Rathod","2026-05-20 14:13:32",29.72,4,yash02102
256,15532502,"Tien N.","2026-06-05 17:13:36",29.72,13,tientrum
257,15491232,"Smart Manoj","2026-05-27 00:13:38",29.72,2,smartmanoj
258,15736060,ssyogurp,"2026-06-06 12:28:44",29.72,4,imppie
259,15849859,blue0620,"2026-06-03 14:26:47",29.72,3,blue0620
260,16083441,NotWhatYouThink,"2026-06-02 09:51:32",29.72,1,notwhatyouthink
261,15558530,"Fernando F.","2026-06-04 04:50:06",29.72,2,shrekcrente
262,16047798,"Ramana Prabhu Sana","2026-06-06 06:28:28",29.72,4,ramanaprabhusana
263,15492923,zera,"2026-05-19 09:38:14",29.44,6,zera12
264,15598045,"Marek Wyborski","2026-05-01 15:16:51",29.44,5,marekwyborski
265,15736765,junicus,"2026-05-05 12:22:43",29.44,1,junicus
266,16047392,"YiPeng Ding","2026-06-06 16:14:33",29.44,11,yipengding
267,15496549,"Shivam Singh","2026-04-17 05:19:05",29.31,6,shivamsingh17072001
268,15507195,"Chenyu Wang","2026-04-10 12:06:59",29.31,6,ataraxyyeah
269,15489269,"Kha Vo","2026-04-11 15:38:36",29.31,3,khahuras
270,15493731,"Notting Duck","2026-04-11 14:21:47",29.31,7,zejunfool
271,15487225,OverfitOracle,"2026-06-06 08:03:17",29.31,11,alisalmanrana
272,15491314,@🤞@,"2026-06-06 12:59:46",29.31,14,anglolodorf
273,15670940,V-ARC,"2026-04-29 02:10:21",29.31,7,victorogobi
274,15670703,Rohanrk1813,"2026-05-06 08:41:09",29.31,5,rohanrk1813
275,15708284,HaogeBob,"2026-04-27 07:29:34",29.31,2,haogebob
276,15631331,wwwwwwrjoin,"2026-05-02 16:02:18",29.31,7,wwwwwwrjoin
277,15749676,ShelterW,"2026-04-27 10:02:17",29.31,1,shelterw
278,15748370,"Yash Marathe","2026-04-28 03:57:26",29.31,1,maratheyash
279,15901370,yellowleaf,"2026-05-14 13:58:15",29.31,4,wcqyfly
280,15855362,"Yen Wee Lim","2026-05-20 13:00:22",29.31,7,limyenwee
281,15487614,"Santiago Maniches","2026-05-31 23:58:49",29.31,25,santmani
282,16048696,"Shubham Sahu2003","2026-06-05 07:11:17",29.31,5,shubhamsahu2003
283,15837624,RyanX-Atlas-AI,"2026-06-01 00:44:48",29.31,7,ryanxatlasai
284,15750505,CaptainFlemme,"2026-05-28 12:17:38",29.31,7,captainflemme
285,15696940,"SOLOMON SHALOM LIJO","2026-04-23 11:24:09",29.17,2,solomonshalomlijo
286,15486697,"Sergen Karaoglan","2026-04-12 14:09:45",29.03,1,sergenkaraoglan
287,15496267,"haseeb ahmad","2026-04-18 05:27:55",29.03,1,hasib007
288,15582900,ShadowCoder,"2026-04-22 01:09:06",29.03,3,fondrose
289,15589453,"Guohao Li","2026-04-26 04:56:23",29.03,3,guohaoli4
290,15789734,oQoXOdK6,"2026-05-01 04:12:28",29.03,2,oqoxodk6
291,16237601,humble_some1,"2026-06-06 18:08:23",29.03,1,some123e23
292,15578773,AnpAn_Men,"2026-05-26 15:22:27",28.89,2,anpanmen
293,15597840,"Ariya rithvik P","2026-04-15 14:16:22",28.89,3,ariyarithvikp
294,15493954,lingyu07,"2026-06-04 10:01:55",28.89,11,lingyu07
295,15514812,Kujaomega,"2026-04-15 16:24:50",28.89,1,kujaomega
296,15645011,"Bogdan Kovenko","2026-04-18 11:56:48",28.89,1,bogdan355
297,15492296,"Pavel Pavlov","2026-05-03 13:28:21",28.89,11,akakii
298,15491890,"Uday Bhatia","2026-04-21 06:18:17",28.89,1,udaybhatia
299,15723539,"Toan Doan","2026-04-24 01:11:59",28.89,1,tononnh
300,15578204,dia,"2026-04-26 09:25:33",28.89,1,adkasd
301,15672657,"Nguyễn Vũ Luân","2026-04-29 17:48:50",28.89,1,nguynvlun
302,15496434,"Rustam Bazarbayev","2026-05-01 06:21:46",28.89,2,rustambazarbayev
303,15910490,haodou092,"2026-05-14 05:42:34",28.89,4,haodou092
304,16246272,phuongncn,"2026-06-06 15:39:01",28.89,1,phuongncn
305,15845083,"MA RAN","2026-05-04 10:16:47",28.75,1,ranmadi120
306,15504655,arcness,"2026-05-21 21:56:29",28.61,28,lucyellu
307,15492279,"Nabil Alagi","2026-05-02 14:06:53",28.61,2,nabilalagi
308,15629685,ARCAG,"2026-05-11 14:11:52",28.61,1,manojmandal
309,15587249,"Konstantin P.","2026-04-14 21:03:12",28.47,2,mangocoder
310,15512499,Gena,"2026-04-18 20:22:55",28.47,4,gdonchyts
311,15796569,CH,"2026-04-30 12:47:11",28.47,1,cassinicraft
312,15495800,"Yang Wei Hao","2026-05-03 08:05:42",28.47,3,aichangeworld
313,15838563,"Marc Poirier","2026-05-07 18:36:57",28.47,4,"hjrbridal,marcpoirier"
314,15486665,thechint,"2026-05-11 06:34:00",28.47,4,thechint
315,15837680,"Ray Yen216","2026-05-16 17:13:12",28.47,3,rayyen216
316,16094464,"Ashad Alam","2026-06-05 08:25:42",28.47,2,ashad8949
317,15605268,"Anvith Pothula","2026-06-06 15:34:11",28.47,2,anvithpothula
318,15490581,Nf4d1l,"2026-06-06 04:33:42",28.47,1,nf4d1l
319,15501428,"Suneet Saini","2026-05-23 15:29:48",28.33,11,suneetsaini
320,15762967,"Richard Freinschlag","2026-05-01 18:53:31",28.19,4,richardfreinschlag
321,15509315,zorojuro,"2026-05-03 13:15:32",28.19,3,vyankteshdwivedi
322,15614991,Ravindra,"2026-05-10 03:46:14",28.19,2,ravi123a321at
323,15543498,"Kevin Russell","2026-05-25 03:57:56",28.19,7,kevinrussell83
324,15526818,StupidXie,"2026-06-05 00:10:44",28.19,4,stupidxie
325,15528712,"nathanael rk","2026-04-09 17:02:41",28.06,3,nathanaelrk
326,15590932,k.mas,"2026-04-10 14:29:21",28.06,1,kgethimas
327,15618659,"Nguyễn Tuấn Khôi","2026-04-16 07:50:37",28.06,2,khoingt
328,15634274,"Nguyễn Hữu Công","2026-04-16 23:27:21",28.06,1,nguynhucng
329,15749618,M0nst1r,"2026-05-07 05:58:56",28.06,1,m0nst1r
330,16005460,Malespero,"2026-05-20 01:08:41",28.06,1,malespero
331,15491225,Heisnotanimposter,"2026-05-26 01:27:56",28.06,2,test013
332,15869885,MECHINE,"2026-05-28 06:04:53",28.06,3,nainglinwai
333,15870247,"Apurva s","2026-05-31 10:53:54",28.06,3,apurva7117
334,15948695,"Rares Barbantan","2026-06-06 08:36:38",28.06,10,raresbarbantan
335,16059925,Xander,"2026-06-02 12:27:56",28.06,6,canqiang
336,16027500,TheLightIs,"2026-06-06 17:29:14",28.06,3,thelightis
337,15653875,"asma smeirat","2026-04-19 21:10:36",27.78,1,asmasmeirat
338,15488460,grifth,"2026-04-09 08:23:06",27.64,1,grifth
