Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
134,15580691,Ueddy,"2026-04-16 03:05:34",30.56,5,ku0807
135,15573926,"Akira Hirohashi","2026-04-09 03:13:39",30.56,2,akirahirohashi
136,15568396,"neeraj b","2026-04-17 04:08:48",30.56,11,neerajb2000
137,15581809,lakshmig82,"2026-04-11 01:52:48",30.56,3,lakshmig82
138,15553609,"Andy Penrose","2026-04-09 20:07:10",30.56,2,andypenrose
139,15588576,"Njabulo Bright","2026-04-15 05:01:58",30.56,6,njabulobright
140,15579969,Jack,"2026-04-13 20:42:26",30.56,6,jackvd
141,15498076,Berkay,"2026-05-12 06:23:39",30.56,11,stormchaser
142,15610453,"Aishik Rakshit","2026-04-14 18:42:42",30.56,2,aishikai
143,15538083,"Abdulmuiz Abdullateef","2026-05-11 07:32:46",30.56,17,capthwi
144,15631842,JerrySun,"2026-04-25 01:29:12",30.56,5,jerrysy
145,15631317,gmobaz,"2026-05-01 17:21:46",30.56,4,gmobaz
146,15518358,"Eslam Elokpy","2026-05-06 10:48:22",30.56,13,eslamelokpy
147,15628831,Pz,"2026-05-14 13:58:23",30.56,7,phillipvz
148,15491548,AMD,"2026-05-10 18:21:14",30.56,8,amadesouki
149,15642439,xiaobenla,"2026-05-20 03:21:55",30.56,3,xiaobenla
150,15659616,IAI,"2026-04-30 16:11:38",30.56,3,fuyu1304
151,15492686,"[Nam Ne DANO БЧБ]","2026-05-31 09:11:15",30.56,27,"johnjanson,romantamrazov"
152,15533168,P3069,"2026-04-29 20:40:56",30.56,3,pietrocol
153,15490517,khalwaniev,"2026-05-08 02:51:20",30.56,8,khalwaniev
154,15596748,hiranorm,"2026-05-03 15:08:14",30.56,10,hiranorm
155,15767001,"Svanik Kolli","2026-05-10 23:35:46",30.56,7,svanikkolli
156,15924632,"Minh Ky","2026-05-25 17:19:18",30.56,4,phamminhky
157,15489453,DMR-250248,"2026-05-24 16:49:50",30.56,29,rakbidb
158,15526621,"Octavi Grau","2026-05-19 13:34:48",30.56,5,octaviograu
159,15949457,luckyappley,"2026-05-13 14:34:42",30.56,1,luckyappley
160,16131917,"Generalization Research Group","2026-05-19 10:06:27",30.56,10,"hammadfarooq470,shaistashahid"
161,15887533,MakiMakiAi,"2026-05-25 00:15:31",30.56,8,makimakiai
162,15731274,Genki,"2026-05-26 00:42:06",30.56,22,genkiwatanabe
163,16003614,"i'm real milk loong","2026-05-24 04:36:21",30.56,3,ysyyds
164,16072728,"Emre Cirak","2026-05-30 16:48:32",30.56,6,biohack44
165,15500583,"Osman Bayram","2026-05-29 08:07:45",30.56,11,osman0
166,15660051,arodmor,"2026-05-31 14:22:50",30.56,11,arodmor
167,15883525,"adhithyan u","2026-05-30 05:39:06",30.56,18,adhithyanu03
168,15489092,"Pascal Ledesma","2026-05-30 00:04:29",30.56,23,pascalledesma
169,16103744,"Elington Machoka","2026-05-30 11:58:21",30.56,1,elingtonmachoka
170,15508322,"The Silverhead Engineer","2026-05-05 23:18:07",30.42,3,khoinguyennguyen
171,15523768,"Jared Chang","2026-05-01 11:57:45",30.28,16,jaredchang
172,15790757,"Jack Su","2026-05-11 07:11:22",30.28,7,jacksu0
173,16071079,"Ji Yuan","2026-05-28 05:37:00",30.28,2,yuanji1239
174,15487145,"Ishraq Tanvir","2026-05-17 07:49:25",30.14,3,ishraqtanvir
175,15577902,"Alek Lacoustete","2026-04-09 14:51:50",30.14,2,aleklacoustete
176,15487265,bianfu,"2026-04-18 14:31:09",30.14,2,bianfu
177,15487392,"Bright O.H.","2026-04-13 01:31:41",30.14,8,brightoh
178,15504531,kishizaki-sci,"2026-04-19 09:52:09",30.14,17,superstringdev
179,15624080,"Sudenaz Çağlar","2026-04-19 20:02:13",30.14,3,scaglar
180,15510929,"Ravi Ramakrishnan","2026-04-18 05:16:50",30.14,2,ravi20076
181,15650757,"Joseph Rynkiewicz","2026-04-19 09:29:33",30.14,1,josephrynkiewicz
182,15496055,aigood,"2026-04-26 10:27:46",30.14,12,aigood
183,15629194,"shu yu","2026-04-23 11:41:38",30.14,3,shidun66
184,15491144,Aneesh,"2026-04-22 15:49:17",30.14,7,aneeshmukkamala
185,15729121,"Karnakbayev Artur","2026-04-28 06:35:53",30.14,5,karnakbaevarthur
186,15538651,"Henry Javier","2026-04-29 11:38:04",30.14,3,henryjavier
187,15650935,MadrARC,"2026-05-25 16:46:45",30.14,5,rahulvimalkanth
188,15625831,ccjjllt,"2026-05-06 07:44:23",30.14,7,ccjjllt
189,15492311,"yash bhaskar","2026-05-02 03:25:47",30.14,3,yash9439
190,15498948,kusui26,"2026-05-12 04:45:46",30.14,4,kusui26
191,15605185,"Son Pham","2026-04-30 13:50:42",30.14,3,sonphamorg
192,15878781,Lyra22,"2026-05-08 12:27:55",30.14,3,lyra22
193,15894490,Yihao,"2026-05-26 07:42:13",30.14,17,yihao1
194,15839831,"Benedicte HELFER","2026-05-23 20:32:36",30.14,11,benedictehelfer
195,15940427,GMMMMM,"2026-05-13 00:04:54",30.14,1,"kalypheus,wkcwkc"
196,15499091,"Shivam Shinde","2026-05-15 05:47:03",30.14,3,shindeshivam
197,15516636,john,"2026-05-29 08:31:49",30.14,5,jaejohn
198,15504852,FOYSAL,"2026-05-29 06:49:50",30.14,18,foysalemonshanto
199,15653869,Xavier,"2026-05-23 14:35:25",30.14,2,xavierp
200,15825504,xsong2020,"2026-05-24 02:23:08",30.14,1,xstargate
201,15515369,yukanglimofficial,"2026-05-28 03:47:15",30.14,17,yukanglimofficial
202,15939033,Roy_Wang925,"2026-05-27 15:10:09",30.14,10,roywang925
203,16018080,"Adrian Dubois","2026-05-28 02:21:50",30.14,2,adriandubois
204,16082520,JIAWEILI0001,"2026-05-31 08:29:00",30.14,5,jiaweili0001
205,16124721,"Mehran Kazeminia","2026-05-31 13:56:29",30.14,2,mehrankazeminia
206,15489630,"aha_Yann Zhenxuan","2026-05-28 06:05:23",30.00,12,yannzhenxuan
207,15610824,"Anidipta Pal","2026-04-18 14:41:47",29.86,5,anidiptapal
208,15487039,"PRASHANT SHUKLA91","2026-04-20 19:05:46",29.86,4,prashantshukla91
209,15607618,"Daniel Franzen","2026-04-22 15:00:10",29.86,4,dfranzen
210,15644595,"Yusaku Muroya","2026-05-12 01:33:16",29.86,10,ymuroya47
211,15703760,"Kawchar Husain","2026-05-01 14:28:34",29.86,8,kawchar85
212,15563141,"Manoj Kumar Reddyuytd","2026-05-13 03:11:02",29.86,9,manojkumarreddyuytd
213,15488195,sanyul,"2026-04-09 00:00:11",29.72,3,sanyul
214,15516380,"Scenery SunFireInk","2026-04-16 01:12:27",29.72,12,scenerysunfireink
215,15494296,NWP,"2026-05-13 12:06:14",29.72,4,ai4funnwp
216,15553354,everythingisnew,"2026-04-09 20:22:07",29.72,5,everythingisnew
217,15509226,"Kunal Aarse","2026-05-21 15:47:11",29.72,2,kunalinfinite
218,15489813,"ありま こうせい","2026-04-14 15:03:51",29.72,12,"handudu,theunforgiven7"
219,15487221,"Richard Emslie","2026-04-11 03:10:23",29.72,15,albartrose
220,15487001,"Kamal Das","2026-04-14 06:54:33",29.72,3,kmldas
221,15504591,"Hibachi Fried Rice","2026-04-16 21:24:24",29.72,8,samvalladares
222,15602689,"Rubik’s Reasoners","2026-04-12 13:39:16",29.72,1,fadmadahouz
223,15527394,Chirag,"2026-04-25 11:21:46",29.72,11,cmirani
224,15488845,codelion,"2026-04-14 03:40:16",29.72,8,codelion
225,15519947,"Sangram Patil","2026-05-10 09:18:00",29.72,8,sangrampatil5150
226,15624579,Ant,"2026-04-15 21:52:49",29.72,1,anthonytrevino
227,15527661,JinchengZhang1,"2026-04-16 07:01:46",29.72,2,jinchengzhang1
228,15494290,"Marco Ledda","2026-04-16 14:45:46",29.72,6,marcoledda29
229,15568216,amosokello451,"2026-05-12 21:47:35",29.72,3,amosokello451
230,15632364,"youssef abukhalifa","2026-04-17 11:40:13",29.72,2,youssefmo942009
231,15488770,"Jing Hua","2026-04-22 09:13:57",29.72,8,linyeping
232,15523648,"Peter Findley","2026-04-23 16:26:39",29.72,9,raist321
233,15692031,Pai,"2026-05-25 06:31:20",29.72,3,rajathrpai
234,15668598,"Longkun Shi (Candyman)","2026-05-10 13:35:33",29.72,11,longkunshicandyman
235,15575649,TARUN8808,"2026-04-28 10:45:51",29.72,7,tarun8808
236,15508100,"Nicolò Raganato","2026-05-03 19:13:47",29.72,7,nicolraganato
237,15636695,ColmOBrien1234,"2026-05-07 11:15:18",29.72,3,colmobrien1234
238,15531136,HongyuChen123321,"2026-05-10 07:31:20",29.72,11,hongyuchen123321
239,15581473,float_dream,"2026-05-15 11:56:07",29.72,8,floatdream
240,15940888,StephenNedumpally,"2026-05-16 12:40:10",29.72,3,stephennedumpally
241,15567104,"Yash Rathod","2026-05-20 14:13:32",29.72,4,yash02102
242,15532502,"Tien N.","2026-05-30 05:57:11",29.72,8,tientrum
243,15491232,"Smart Manoj","2026-05-27 00:13:38",29.72,2,smartmanoj
244,15736060,ssyogurp,"2026-05-28 02:58:25",29.72,2,imppie
245,16081721,"lin xiang sun1145","2026-05-30 08:36:20",29.72,4,linxiangsun1145
246,15921637,Mathemortician,"2026-05-30 22:45:36",29.72,5,mathemortician
247,15492923,zera,"2026-05-19 09:38:14",29.44,6,zera12
248,15598045,"Marek Wyborski","2026-05-01 15:16:51",29.44,5,marekwyborski
249,15736765,junicus,"2026-05-05 12:22:43",29.44,1,junicus
250,16047392,"YiPeng Ding","2026-05-31 03:09:29",29.44,5,yipengding
251,15496549,"Shivam Singh","2026-04-17 05:19:05",29.31,6,shivamsingh17072001
252,15507195,"Chenyu Wang","2026-04-10 12:06:59",29.31,6,ataraxyyeah
253,15489269,"Kha Vo","2026-04-11 15:38:36",29.31,3,khahuras
254,15493731,"Notting Duck","2026-04-11 14:21:47",29.31,7,zejunfool
255,15487225,OverfitOracle,"2026-04-21 08:43:14",29.31,9,alisalmanrana
256,15491314,@🤞@,"2026-05-22 21:42:58",29.31,13,anglolodorf
257,15635051,wuliao_0,"2026-04-17 03:43:02",29.31,1,wuliao0
258,15670940,V-ARC,"2026-04-29 02:10:21",29.31,7,victorogobi
259,15670703,Rohanrk1813,"2026-05-06 08:41:09",29.31,5,rohanrk1813
260,15708284,HaogeBob,"2026-04-27 07:29:34",29.31,2,haogebob
261,15631331,wwwwwwrjoin,"2026-05-02 16:02:18",29.31,7,wwwwwwrjoin
262,15749676,ShelterW,"2026-04-27 10:02:17",29.31,1,shelterw
263,15748370,"Yash Marathe","2026-04-28 03:57:26",29.31,1,maratheyash
264,15901370,yellowleaf,"2026-05-14 13:58:15",29.31,4,wcqyfly
265,15855362,"Yen Wee Lim","2026-05-20 13:00:22",29.31,7,limyenwee
266,15626722,"Manav Trivedi","2026-05-31 11:21:45",29.31,3,manavtrivedi
267,15487614,"Santiago Maniches","2026-05-31 23:58:49",29.31,25,santmani
268,16048696,"Shubham Sahu2003","2026-05-27 16:17:02",29.31,4,shubhamsahu2003
269,16068132,datnt114,"2026-05-26 04:32:17",29.31,2,kingkong153
270,15837624,RyanX-Atlas-AI,"2026-06-01 00:44:48",29.31,7,ryanxatlasai
271,15750505,CaptainFlemme,"2026-05-28 12:17:38",29.31,7,captainflemme
272,15696940,"SOLOMON SHALOM LIJO","2026-04-23 11:24:09",29.17,2,solomonshalomlijo
273,15486697,"Sergen Karaoglan","2026-04-12 14:09:45",29.03,1,sergenkaraoglan
274,15496267,"haseeb ahmad","2026-04-18 05:27:55",29.03,1,hasib007
275,15582900,ShadowCoder,"2026-04-22 01:09:06",29.03,3,fondrose
276,15589453,"Guohao Li","2026-04-26 04:56:23",29.03,3,guohaoli4
277,15789734,oQoXOdK6,"2026-05-01 04:12:28",29.03,2,oqoxodk6
278,15938245,NguyenThanhNhan,"2026-05-31 11:33:35",29.03,8,andy2709
279,15578773,AnpAn_Men,"2026-05-26 15:22:27",28.89,2,anpanmen
280,15597840,"Ariya rithvik P","2026-04-15 14:16:22",28.89,3,ariyarithvikp
281,15493954,lingyu07,"2026-05-13 13:57:17",28.89,7,lingyu07
282,15514812,Kujaomega,"2026-04-15 16:24:50",28.89,1,kujaomega
283,15645011,"Bogdan Kovenko","2026-04-18 11:56:48",28.89,1,bogdan355
284,15492296,"Pavel Pavlov","2026-05-03 13:28:21",28.89,11,akakii
285,15491890,"Uday Bhatia","2026-04-21 06:18:17",28.89,1,udaybhatia
286,15723539,"Toan Doan","2026-04-24 01:11:59",28.89,1,tononnh
287,15578204,dia,"2026-04-26 09:25:33",28.89,1,adkasd
288,15672657,"Nguyễn Vũ Luân","2026-04-29 17:48:50",28.89,1,nguynvlun
289,15496434,"Rustam Bazarbayev","2026-05-01 06:21:46",28.89,2,rustambazarbayev
290,15910490,haodou092,"2026-05-14 05:42:34",28.89,4,haodou092
291,15962641,Arunodhayan,"2026-05-25 17:44:48",28.89,12,arunodhayan
292,15520584,"Sweety Seelam","2026-05-31 01:58:13",28.89,5,sweetyseelam
293,15845083,"MA RAN","2026-05-04 10:16:47",28.75,1,ranmadi120
294,15504655,arcness,"2026-05-21 21:56:29",28.61,28,lucyellu
295,15492279,"Nabil Alagi","2026-05-02 14:06:53",28.61,2,nabilalagi
296,15629685,ARCAG,"2026-05-11 14:11:52",28.61,1,manojmandal
297,15587249,"Konstantin P.","2026-04-14 21:03:12",28.47,2,mangocoder
298,15512499,Gena,"2026-04-18 20:22:55",28.47,4,gdonchyts
299,15558530,"Fernando F.","2026-04-22 22:41:45",28.47,1,shrekcrente
300,15796569,CH,"2026-04-30 12:47:11",28.47,1,cassinicraft
301,15495800,"Yang Wei Hao","2026-05-03 08:05:42",28.47,3,aichangeworld
302,15838563,"Marc Poirier","2026-05-07 18:36:57",28.47,4,"hjrbridal,marcpoirier"
303,15486665,thechint,"2026-05-11 06:34:00",28.47,4,thechint
304,15837680,"Ray Yen216","2026-05-16 17:13:12",28.47,3,rayyen216
305,16094464,"Ashad Alam","2026-05-27 17:05:13",28.47,1,ashad8949
306,15501428,"Suneet Saini","2026-05-23 15:29:48",28.33,11,suneetsaini
307,15762967,"Richard Freinschlag","2026-05-01 18:53:31",28.19,4,richardfreinschlag
308,15509315,zorojuro,"2026-05-03 13:15:32",28.19,3,vyankteshdwivedi
309,15614991,Ravindra,"2026-05-10 03:46:14",28.19,2,ravi123a321at
310,15543498,"Kevin Russell","2026-05-25 03:57:56",28.19,7,kevinrussell83
311,15528712,"nathanael rk","2026-04-09 17:02:41",28.06,3,nathanaelrk
312,15590932,k.mas,"2026-04-10 14:29:21",28.06,1,kgethimas
313,15618659,"Nguyễn Tuấn Khôi","2026-04-16 07:50:37",28.06,2,khoingt
314,15634274,"Nguyễn Hữu Công","2026-04-16 23:27:21",28.06,1,nguynhucng
315,15749618,M0nst1r,"2026-05-07 05:58:56",28.06,1,m0nst1r
316,16005460,Malespero,"2026-05-20 01:08:41",28.06,1,malespero
317,15491225,Heisnotanimposter,"2026-05-26 01:27:56",28.06,2,test013
318,15869885,MECHINE,"2026-05-28 06:04:53",28.06,3,nainglinwai
319,15870247,"Apurva s","2026-05-31 10:53:54",28.06,3,apurva7117
320,15948695,"Rares Barbantan","2026-05-31 06:39:44",28.06,6,raresbarbantan
321,15653875,"asma smeirat","2026-04-19 21:10:36",27.78,1,asmasmeirat
322,15488460,grifth,"2026-04-09 08:23:06",27.64,1,grifth
323,15602576,"Martin Mbalkam","2026-04-23 13:14:14",27.64,2,martinmbalkam
324,15703515,"Muhammad Ibrahim","2026-04-22 21:53:36",27.64,1,muhammadibrahim3093
325,15753486,zhaozilong,"2026-05-05 02:01:25",27.64,3,zzl0112
326,15487956,Overthinker,"2026-05-23 03:53:27",27.64,1,baytree1238
327,15487904,"ISAKA Tsuyoshi","2026-04-20 07:52:59",27.50,2,isakatsuyoshi
328,15566573,Ayoub,"2026-04-20 12:51:00",27.36,8,algomaly
329,15588945,"Abdulkadir Ugas","2026-05-12 02:24:54",27.36,3,abdulkadirugas
330,15563108,vishnuvardhan33,"2026-05-25 14:30:38",27.36,4,vishnuvardhan33
331,15509541,gromml,"2026-04-22 08:40:48",27.22,1,gromml
332,15648732,"S J Moudry","2026-05-19 03:01:24",26.94,11,sethmoudry
333,15629172,"kushal bhargav","2026-04-16 08:39:19",26.81,1,kushalbhargav
334,15794979,Daaaaaan,"2026-04-30 14:44:49",26.81,1,dantimbrell
335,15486728,"Mithil A Vakde","2026-05-20 19:57:27",26.53,21,mithilavakde
336,15486996,Will,"2026-04-08 22:02:56",25.97,1,wguesdon
337,15642821,WAMYA,"2026-04-18 14:39:34",25.97,1,wangmyang
338,15879857,kyomu,"2026-05-29 12:38:04",23.89,1,ultsaza
