Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
34,15487968,"Jack Cole","2026-07-05 01:10:02",32.36,100,jcole75
35,15543568,"Chew Kok Wah","2026-06-27 23:53:02",32.36,71,chewkokwahibrainai
36,16351805,aotiandragon,"2026-06-24 04:11:22",32.36,7,aotiandragon
37,15517102,IC2,"2026-06-10 19:13:41",32.22,29,jonathanchan
38,15500980,today,"2026-07-05 06:51:19",32.22,99,today55
39,15493126,theredbluepill,"2026-05-25 06:27:11",32.22,34,poonszesen
40,15660738,"Ahmet Pamuk","2026-05-14 18:53:27",32.22,2,ahmeterdempamuk
41,15786888,"Kun Zhang","2026-07-05 08:07:45",32.22,62,beicicc
42,15595459,Ernie,"2026-07-05 09:28:00",32.22,66,ernie55ernie
43,15489269,"Kha Vo","2026-07-04 18:02:08",32.22,22,khahuras
44,15487592,CCT,"2026-07-05 10:35:16",32.22,82,chuhanwu86
45,15504800,LongHuL,"2026-06-20 12:39:31",32.22,12,longhul
46,15509226,"Kunal Aarse","2026-07-03 00:04:03",32.22,9,kunalinfinite
47,16405127,"Amil Gentili","2026-07-03 23:42:45",32.22,12,agentili
48,15502241,"Triston Morgan","2026-07-04 11:34:10",32.22,11,yanzhou06
49,16082520,JIAWEILI0001,"2026-07-05 10:42:37",32.22,37,jiaweili0001
50,15490544,DePie,"2026-07-05 10:15:11",32.22,8,phucthaiv02
51,15489453,DMR-250248,"2026-07-05 04:11:26",32.22,48,rakbidb
52,16332351,André🇧🇷,"2026-07-05 13:58:38",32.22,3,andrefernand
53,15617026,"VAP RF5","2026-06-16 08:58:14",31.94,25,vaprf5
54,16438422,"Alan Cai","2026-06-28 07:16:56",31.94,2,alancai27
55,15557805,NNMax,"2026-04-17 06:40:04",31.81,4,ashok205
56,15552544,"Komil Parmar","2026-04-13 07:55:37",31.81,3,komilparmar
57,15489994,songling,"2026-06-09 02:47:11",31.81,16,"lvbingrong,miguelhu,oralia"
58,15490244,dlwzq,"2026-06-26 10:14:25",31.81,4,wuzhiqiang01
59,15494442,"Ifeoluwa Adewumi","2026-06-10 08:53:12",31.81,3,ifeadewumi
60,15495199,Aiska,"2026-04-24 03:09:15",31.81,9,sapr3s
61,15633925,Disgon,"2026-07-05 11:27:11",31.81,68,vbardiovsky
62,15647123,Penguin,"2026-07-05 07:46:51",31.81,75,penguin069
63,15499141,"kwon yong deuk","2026-07-04 23:23:33",31.81,78,kwonyongdeuk
64,15516639,双人成行,"2026-05-27 14:56:18",31.81,26,"alisenkorea,echochen0518"
65,15787984,singasongcw,"2026-05-05 10:56:40",31.81,3,chaewon24
66,15649571,sap123,"2026-06-05 20:33:28",31.81,17,shashwatparikh
67,15626336,Hossein,"2026-05-11 18:05:30",31.81,23,tomi85
68,15629362,"Kumar Abhijeet","2026-07-04 01:16:56",31.81,7,krabhijeet
69,15507420,Gingsong,"2026-05-30 09:32:00",31.81,22,gingsong
70,15488778,"Kenleung Leung","2026-07-05 10:32:18",31.81,80,kenleungleung
71,16060097,StructurallyUnsound,"2026-05-31 05:32:00",31.81,6,structurallyunsound
72,15500583,"Osman Bayram","2026-06-17 17:01:00",31.81,24,osman0
73,15883525,"adhithyan u","2026-06-14 15:25:04",31.81,32,adhithyanu03
74,16297545,ｶﾎｳｼｭｳｾｲ,"2026-06-17 11:58:41",31.81,7,nisshokuitsuki
75,15943934,"Di zitai","2026-07-03 02:50:08",31.81,26,dizitai
76,15495280,Yusuraume,"2026-07-05 03:25:14",31.81,86,sugitatomohiko
77,16390922,"Anas Riaz","2026-06-23 12:27:52",31.81,2,anasriaz
78,15495048,"Surya milenial","2026-07-04 10:45:22",31.81,46,suryamilenial
79,15520584,"Sweety Seelam","2026-07-04 21:45:08",31.81,39,sweetyseelam
80,15496197,"Bradley Shervheim","2026-07-05 02:58:07",31.81,63,bradleyshervheim
81,15526407,BhargavaAbhi,"2026-07-02 12:42:22",31.81,14,bhargavaabhi
82,15510859,Mattpelor,"2026-05-16 05:06:41",31.67,29,mattpelor
83,15520042,"Redfield Rentals","2026-04-17 05:43:29",31.53,19,niyatisingla
84,15944042,MLRush,"2026-05-14 02:02:51",31.53,1,mlrush
85,15522325,"Giovanny Rodríguez","2026-06-25 10:26:22",31.53,3,giovannyrodrguez
86,15517365,simmons1025,"2026-06-28 08:31:03",31.53,3,simmons1025
87,16047798,"Ramana Prabhu Sana","2026-07-04 21:03:11",31.53,14,ramanaprabhusana
88,15486893,"THUNDER THUNDER","2026-04-08 10:52:57",31.39,2,thunderthunder
89,15527643,"Roasted Duck","2026-04-14 18:33:21",31.39,5,trongmp04
90,15491104,KaggleARC,"2026-07-04 21:15:47",31.39,36,"aryabhattadey,madarshbb,vaibhav486"
91,15563011,kcy4,"2026-04-12 22:34:11",31.39,3,cy4ego
92,15590761,"Seok, Jeongeum","2026-07-05 07:57:59",31.39,54,seokjeongeum
93,15520031,"Dhanashree Chavan","2026-04-17 04:09:06",31.39,19,dhanashreechavan2000
94,15578667,hongan,"2026-06-22 00:15:25",31.39,10,honganzhu
95,15736695,"Muhammad Atif","2026-04-26 04:59:13",31.39,10,"atifkhan12,hweowe"
96,15499730,"Nikita Makarov","2026-04-26 18:50:16",31.39,2,nikimakarov
97,15498576,TuMinhDang,"2026-07-04 02:35:04",31.39,7,darkswordmg
98,15633621,"Guanshuo Xu","2026-04-22 02:41:56",31.39,1,wowfattie
99,15491167,Kh0a,"2026-04-22 04:30:55",31.39,2,llkh0a
100,15486751,"Recovering ARC-aholic","2026-07-05 00:58:40",31.39,66,nihilisticneuralnet
101,15623254,"Mudit Chaturvedi","2026-05-08 16:58:03",31.39,14,muchat007
102,15499408,JRSSKumarD,"2026-04-29 01:10:51",31.39,2,jrsskumard
103,15511497,Dr_F,"2026-07-04 10:48:22",31.39,42,algebraictopology
104,15582920,colt,"2026-06-30 00:36:19",31.39,5,xiaomaguo
105,15584484,"Aman Atar","2026-07-05 19:45:20",31.39,25,amanatar
106,15537955,"HARRABI Raouf","2026-06-08 05:28:19",31.39,46,harrabiraouf
107,15903566,"Nischay Dhankhar","2026-06-13 19:15:28",31.39,12,nischaydnk
108,15571791,"omar zoloev","2026-06-07 16:43:09",31.39,52,tsebaka
109,15914329,"Paulo Pinto","2026-05-20 19:27:19",31.39,6,paulorzp
110,15523080,"Grigoryan Sergey","2026-07-05 02:27:43",31.39,20,hertryggr
111,15487232,w,"2026-05-30 03:07:48",31.39,10,wwwwzz
112,15962641,Arunodhayan,"2026-07-04 03:51:26",31.39,39,arunodhayan
113,16146116,PavelLiashkov,"2026-06-03 04:12:12",31.39,2,bigbag1983
114,15635051,wuliao_0,"2026-07-05 08:02:14",31.39,19,wuliao0
115,16254801,Mahog,"2026-06-11 04:08:34",31.39,3,mahoganybuttstrings
116,15532502,"Tien N.","2026-07-04 00:36:30",31.39,39,tientrum
117,15511718,"Niranjan Nakkala","2026-07-03 09:09:34",31.39,2,niranjanmudhiraj
118,16068132,datnt114,"2026-06-28 04:05:31",31.39,14,kingkong153
119,16233458,"Gordeev Max","2026-06-12 17:16:38",31.39,9,gordeevmax
120,15494594,kglctf,"2026-06-28 14:56:59",31.39,47,kglctf
121,15940888,StephenNedumpally,"2026-06-21 10:32:06",31.39,6,stephennedumpally
122,16352095,"Harshit Shakya","2026-06-17 04:27:47",31.39,3,harsh707
123,15487246,Giba,"2026-06-20 12:03:07",31.39,36,titericz
124,16351519,SERG4NT,"2026-06-16 04:11:00",31.39,2,serg4nt
125,15667423,"Bai Wenbao","2026-06-20 07:46:39",31.39,2,baiwenbao
126,15644595,"Yusaku Muroya","2026-07-04 01:11:41",31.39,18,ymuroya47
127,15531832,"Vicens Gaitan","2026-06-29 12:52:52",31.39,8,vicensgaitan
128,15625588,NoOneAhead,"2026-06-24 00:03:27",31.39,2,jerrlu
129,15605268,"Anvith Pothula","2026-07-03 17:36:41",31.39,4,anvithpothula
130,15661145,Bitterbot,"2026-06-27 01:19:19",31.39,35,"douglasfinlay,victormgil"
131,15603327,"Paritosh Kumar Tripathi","2026-06-28 04:49:52",31.39,1,paritoshtripathi5
132,16158035,"Rokaiya Somapti","2026-07-04 18:56:23",31.39,24,rokaiyasomapti
133,16048696,"Shubham Sahu2003","2026-07-03 17:02:53",31.39,9,shubhamsahu2003
134,16459040,Oculins,"2026-06-30 14:25:08",31.39,1,oculinsjiang
135,16125772,J.A.R.V.I.S,"2026-07-02 14:10:55",31.39,2,learningkin
136,15910490,haodou092,"2026-07-02 02:31:05",31.39,6,haodou092
137,16415611,"Diptyajit Das","2026-07-04 03:35:11",31.39,11,diptyajitdas
138,15495422,tf,"2026-07-05 12:44:54",31.39,60,tfukuhara
139,15592005,Blu3s,"2026-04-28 22:43:35",31.25,15,atteincueo
140,15520047,"Winner Winner, BBQ Dinner","2026-04-17 05:43:12",31.11,19,manavsingla2005
141,15523524,"Muhammad Junaid","2026-04-15 14:51:38",31.11,3,junaid512
142,15508009,CuteClaw,"2026-06-27 00:03:14",31.11,36,bloodmoonwq
143,15640821,"Ayman Hamed","2026-05-05 09:09:43",31.11,15,ayman3000
144,15724474,LogicLab,"2026-07-03 03:20:09",31.11,24,logiclab
145,16047392,"YiPeng Ding","2026-06-22 14:32:22",31.11,23,yipengding
146,15496434,"Rustam Bazarbayev","2026-07-01 08:40:58",31.11,9,rustambazarbayev
147,16372504,"Rohan Alex Bimal","2026-07-04 13:11:37",31.11,12,rohanalexbimal
148,15491319,"Jeki Wan Taufik","2026-06-18 16:33:00",30.97,13,jek1wantaufik
149,15500245,"Aleksandr Lutskiy","2026-07-03 16:35:53",30.97,17,aleksandrlutskiy
150,15575329,"Yiheng Wang","2026-04-15 09:47:59",30.97,5,yiheng
151,15491864,"Aleksandr  Larko","2026-06-07 06:02:55",30.97,14,alexxanderlarko
152,15486932,"Mirza Milan Farabi","2026-06-30 19:17:49",30.97,15,mirzamilanfarabi
153,15491001,G-P-U,"2026-07-05 11:46:28",30.97,26,baidalinadilzhan
154,15576578,cm391,"2026-04-12 08:08:15",30.97,4,mccocoful
155,15533507,ARE-ARC,"2026-04-22 16:41:25",30.97,11,rockdevs
156,15524601,"Rushank Choksi","2026-04-14 10:17:04",30.97,4,rushankchoksi
157,15546991,"Maxime Carriere","2026-06-10 10:41:19",30.97,17,maximecarriere
158,15608920,wqlun06,"2026-06-12 07:26:46",30.97,17,wqlun06
159,15513679,"Pragnyan Ramtha","2026-04-19 07:34:46",30.97,7,pragnyanramtha
160,15520490,"Yaroslav kholmirzayev","2026-06-20 18:52:56",30.97,8,yaroslavkholmirzayev
161,15504737,AidenSong123,"2026-04-15 09:50:19",30.97,5,aidensong123
162,15569795,Jules,"2026-04-22 09:40:02",30.97,4,julesvanligtenberg
163,15501171,"Yi-Chia Chen","2026-04-16 16:06:08",30.97,1,threerabbits
164,15578249,Maxim,"2026-06-15 13:19:51",30.97,9,ektarr
165,15505316,"Hu Xingyu","2026-06-02 11:26:06",30.97,32,huxingyu
166,15523103,Shashikumar@9461,"2026-04-22 05:51:45",30.97,4,shashikumar9461
167,15621537,"Pedro Marques","2026-04-21 09:39:58",30.97,5,pedromarques02
168,15494942,没落者,"2026-05-10 15:01:09",30.97,26,needless090
169,15486749,Ali,"2026-04-29 19:24:29",30.97,32,asalhi
170,15506880,Forrest,"2026-04-26 12:46:51",30.97,17,yinxiaogang
171,15724950,"Nuno Ferreira","2026-07-05 04:16:18",30.97,9,ngcferreira
172,15561067,alfaraco,"2026-06-12 23:25:20",30.97,58,alfaraco12
173,15630529,"dongdong zhang","2026-05-04 12:57:24",30.97,11,mcdongdongzhang
174,15605360,"Dmitry Kozlov","2026-05-06 00:11:47",30.97,16,dkozlov
175,15673464,rxvikumar,"2026-05-06 18:07:39",30.97,6,rxvikumar
176,15488128,Kirderf,"2026-06-25 21:05:04",30.97,16,kirderf
177,15496426,Shin1001,"2026-04-29 14:35:46",30.97,1,shin1001
178,15516160,Boiled-Sweet-Potato,"2026-06-14 04:31:36",30.97,13,boiledsweetpotato
179,15720997,Pudding,"2026-07-05 00:39:38",30.97,31,christie
180,15909608,Matianyuu,"2026-05-14 11:40:51",30.97,2,matianyuu
181,15819889,"Arc Waiters","2026-05-12 21:02:08",30.97,7,"karliek,kwongtommy"
182,15774555,"Matthew Sanders","2026-06-13 17:46:11",30.97,14,matthewtsanders
183,15627252,Mandel,"2026-06-10 11:41:34",30.97,3,mandelxu
184,16100206,Jadiel,"2026-05-28 12:37:24",30.97,1,jadielam
185,16128619,"Le Truong Thinh","2026-06-04 15:06:12",30.97,3,letruongthinh
186,16081721,"lin xiang sun1145","2026-06-03 04:56:33",30.97,8,linxiangsun1145
187,15921637,Mathemortician,"2026-07-03 22:25:29",30.97,11,mathemortician
188,16250145,Neeraj,"2026-06-13 11:43:58",30.97,8,nee404
189,15491548,AMD,"2026-07-03 16:59:31",30.97,15,amadesouki
190,15508100,"Nicolò Raganato","2026-06-13 15:20:14",30.97,12,nicolraganato
191,15627103,"JUST A CAR","2026-06-13 03:46:52",30.97,7,thegoat413
192,16116910,NiCe,"2026-06-20 04:07:17",30.97,7,pchoi85
193,16339780,XiaoYan12,"2026-06-27 06:14:43",30.97,3,xiaoyan12
194,16255185,LosOrange,"2026-07-05 01:29:46",30.97,10,losorange
195,16265192,Ralf,"2026-06-25 05:54:09",30.97,17,ralfffhs
196,16071079,"Ji Yuan","2026-07-02 02:28:20",30.97,10,yuanji1239
197,16377912,Tamim,"2026-06-17 05:44:59",30.97,1,tamim03
198,16124721,"Mehran Kazeminia","2026-06-22 18:13:27",30.97,5,mehrankazeminia
199,16416839,DataLover,"2026-06-28 08:24:38",30.97,7,paulknidler
200,15614991,Ravindra,"2026-07-05 09:50:04",30.97,9,ravi123a321at
201,15488793,"Ayodeji Ibrahim Lateef","2026-07-05 10:49:54",30.97,18,ayodejiibrahimlateef
202,16304811,"Hamsa Wahed98","2026-07-02 01:07:27",30.97,9,hamsawahed98
203,16432469,"ne Artem Savchenko","2026-06-28 20:00:25",30.97,3,neartemsavchenko
204,16425502,Jiangzhibo,"2026-06-30 00:38:27",30.97,2,jiangzhibo
205,16287525,"Binghui Xu","2026-07-05 06:41:19",30.97,18,binghuixu
206,16370487,Suncrest,"2026-07-04 08:33:13",30.97,5,suncrest
207,16487742,kalilon,"2026-07-04 21:42:32",30.97,1,kalilon
208,15488658,Lonnie,"2026-07-05 05:22:56",30.69,57,lonnieqin
209,16396458,"David Cao","2026-06-30 15:28:16",30.69,7,dasmwjdasd
210,16448733,OK,"2026-07-04 18:52:39",30.69,4,kyleliu767
211,15569558,Kaiser,"2026-04-15 02:43:04",30.56,6,kaiserm
212,15580691,Ueddy,"2026-04-16 03:05:34",30.56,5,ku0807
213,15573926,"Akira Hirohashi","2026-06-21 11:44:24",30.56,3,akirahirohashi
214,15568396,"neeraj b","2026-04-17 04:08:48",30.56,11,neerajb2000
215,15581809,lakshmig82,"2026-04-11 01:52:48",30.56,3,lakshmig82
216,15553609,"Andy Penrose","2026-04-09 20:07:10",30.56,2,andypenrose
217,15588576,"Njabulo Bright","2026-06-29 01:00:12",30.56,11,njabulobright
218,15579969,Jack,"2026-04-13 20:42:26",30.56,6,jackvd
219,15498076,Berkay,"2026-05-12 06:23:39",30.56,11,stormchaser
220,15610453,"Aishik Rakshit","2026-06-14 07:45:10",30.56,4,aishikai
221,15538083,"Abdulmuiz Abdullateef","2026-06-20 09:45:29",30.56,18,capthwi
222,15631842,JerrySun,"2026-04-25 01:29:12",30.56,5,jerrysy
223,15631317,gmobaz,"2026-06-17 18:16:38",30.56,5,gmobaz
224,15518358,"Eslam Elokpy","2026-05-06 10:48:22",30.56,13,eslamelokpy
225,15628831,Pz,"2026-05-14 13:58:23",30.56,7,phillipvz
226,15642439,xiaobenla,"2026-06-30 02:36:00",30.56,10,xiaobenla
227,15659616,IAI,"2026-04-30 16:11:38",30.56,3,fuyu1304
228,15492686,"[Nam Ne DANO БЧБ]","2026-07-03 09:05:04",30.56,41,"johnjanson,romantamrazov"
229,15533168,P3069,"2026-04-29 20:40:56",30.56,3,pietrocol
230,15490517,khalwaniev,"2026-05-08 02:51:20",30.56,8,khalwaniev
231,15596748,hiranorm,"2026-07-03 00:21:31",30.56,19,hiranorm
232,15767001,"Svanik Kolli","2026-05-10 23:35:46",30.56,7,svanikkolli
233,15924632,"Minh Ky","2026-05-25 17:19:18",30.56,4,phamminhky
234,15526621,"Octavi Grau","2026-06-25 08:25:41",30.56,8,octaviograu
235,15949457,luckyappley,"2026-05-13 14:34:42",30.56,1,luckyappley
236,16131917,"Generalization Research Group","2026-05-19 10:06:27",30.56,10,"hammadfarooq470,shaistashahid"
237,15887533,MakiMakiAi,"2026-05-25 00:15:31",30.56,8,makimakiai
238,15731274,Genki,"2026-07-02 01:33:30",30.56,28,genkiwatanabe
239,16003614,"i'm real milk loong","2026-05-24 04:36:21",30.56,3,ysyyds
240,15660051,arodmor,"2026-06-02 17:25:46",30.56,13,arodmor
241,15489092,"Pascal Ledesma","2026-06-20 21:29:41",30.56,25,pascalledesma
242,16103744,"Elington Machoka","2026-05-30 11:58:21",30.56,1,elingtonmachoka
243,15487392,"Bright O.H.","2026-06-06 09:55:23",30.56,9,brightoh
244,15777821,SpeedSci,"2026-06-14 02:39:32",30.56,5,caoyupeng
245,16308469,"team bytesyzed","2026-06-15 05:59:37",30.56,3,"amit24f1002112,prishagupta97"
246,16386527,"Søren Ravn Andersen","2026-07-05 00:05:01",30.56,10,sorenravn
247,16334736,TensorTribe,"2026-06-24 14:54:17",30.56,2,vinothkumarsekar89
248,16152186,"False Chaos","2026-07-06 00:07:11",30.56,4,falsechaos
249,16414046,"wenyuan Guo","2026-06-25 03:53:18",30.56,2,gwey1025
250,16410256,mhdaw,"2026-07-03 21:23:27",30.56,9,"mahdiseddigh,russcore"
251,15488845,codelion,"2026-06-30 00:01:01",30.56,20,codelion
252,15494726,"Chekhlov Dmitrii","2026-07-05 03:59:54",30.56,4,zoli800
253,16444394,huyang111,"2026-07-05 00:06:15",30.56,7,huyang111
254,16485186,senkin13,"2026-07-05 08:56:37",30.56,2,senkin13
255,16487736,kutenk,"2026-07-04 21:40:48",30.56,1,kutenk
256,15493277,Leon,"2026-07-04 23:17:40",30.56,2,leonshangguan
257,15508322,"The Silverhead Engineer","2026-05-05 23:18:07",30.42,3,khoinguyennguyen
258,15612166,"Dinesh kumar Thiyagarajan","2026-06-25 07:48:34",30.42,6,dineshkumar0705
259,15523768,"Jared Chang","2026-05-01 11:57:45",30.28,16,jaredchang
260,15790757,"Jack Su","2026-05-11 07:11:22",30.28,7,jacksu0
261,15626722,"Manav Trivedi","2026-06-13 05:07:46",30.28,11,manavtrivedi
262,15487145,"Ishraq Tanvir","2026-06-17 11:41:45",30.14,4,ishraqtanvir
263,15577902,"Alek Lacoustete","2026-04-09 14:51:50",30.14,2,aleklacoustete
264,15487265,bianfu,"2026-04-18 14:31:09",30.14,2,bianfu
265,15504531,kishizaki-sci,"2026-04-19 09:52:09",30.14,17,superstringdev
266,15624080,"Sudenaz Çağlar","2026-04-19 20:02:13",30.14,3,scaglar
267,15510929,"Ravi Ramakrishnan","2026-07-04 05:46:56",30.14,3,ravi20076
268,15650757,"Joseph Rynkiewicz","2026-04-19 09:29:33",30.14,1,josephrynkiewicz
269,15496055,aigood,"2026-04-26 10:27:46",30.14,12,aigood
270,15629194,"shu yu","2026-04-23 11:41:38",30.14,3,shidun66
271,15491144,Aneesh,"2026-04-22 15:49:17",30.14,7,aneeshmukkamala
272,15729121,"Karnakbayev Artur","2026-04-28 06:35:53",30.14,5,karnakbaevarthur
273,15538651,"Henry Javier","2026-04-29 11:38:04",30.14,3,henryjavier
274,15625831,ccjjllt,"2026-05-06 07:44:23",30.14,7,ccjjllt
275,15492311,"yash bhaskar","2026-06-29 09:17:38",30.14,4,yash9439
276,15498948,kusui26,"2026-05-12 04:45:46",30.14,4,kusui26
277,15605185,"Son Pham","2026-04-30 13:50:42",30.14,3,sonphamorg
278,15878781,Lyra22,"2026-05-08 12:27:55",30.14,3,lyra22
279,15894490,Yihao,"2026-05-26 07:42:13",30.14,17,yihao1
280,15839831,"Benedicte HELFER","2026-06-25 20:51:05",30.14,12,benedictehelfer
281,15940427,GMMMMM,"2026-05-13 00:04:54",30.14,1,"kalypheus,wkcwkc"
282,15499091,"Shivam Shinde","2026-05-15 05:47:03",30.14,3,shindeshivam
283,15653869,Xavier,"2026-05-23 14:35:25",30.14,2,xavierp
284,15825504,xsong2020,"2026-07-03 04:48:37",30.14,3,xstargate
285,15515369,yukanglimofficial,"2026-06-01 17:43:24",30.14,19,yukanglimofficial
286,15939033,Roy_Wang925,"2026-05-27 15:10:09",30.14,10,roywang925
287,16018080,"Adrian Dubois","2026-07-02 23:15:18",30.14,5,adriandubois
288,16140097,杉澤良助,"2026-06-01 07:17:43",30.14,1,ryosukesugisawa
289,16219412,ultimatum_game,"2026-06-07 04:52:45",30.14,2,ultimatumgame
290,15648128,"Gleb Anferov","2026-06-09 21:53:50",30.14,3,hitman47
291,15493954,lingyu07,"2026-06-30 02:01:46",30.14,16,lingyu07
292,16337445,"yuji y","2026-06-15 04:52:12",30.14,2,yujiyyy
293,16277904,MenghaoZhao,"2026-06-18 23:55:10",30.14,6,menghaozhao
294,16380433,regineong1,"2026-06-17 10:22:17",30.14,1,regineong1
295,15808715,"Woochang Sim","2026-06-24 13:31:16",30.14,7,woochangsim
296,15692031,Pai,"2026-07-03 21:53:29",30.14,7,rajathrpai
297,15509541,gromml,"2026-06-19 20:10:47",30.14,2,gromml
298,15488195,sanyul,"2026-06-23 02:55:01",30.14,4,sanyul
299,15491314,@🤞@,"2026-07-03 20:18:25",30.14,21,anglolodorf
300,16403041,holyholy,"2026-06-24 00:17:18",30.14,2,holy5contents
301,16158926,Seawolf,"2026-06-24 10:18:41",30.14,1,xiwuhan
302,15519947,"Sangram Patil","2026-07-05 10:14:39",30.14,13,sangrampatil5150
303,16426530,Xixi6196,"2026-06-26 16:15:15",30.14,1,xixi6196
304,16406570,"Hoang Duc Bao","2026-07-03 05:08:39",30.14,5,hoangducbao
305,16400044,Heminator,"2026-07-03 05:34:10",30.14,7,heminator
306,16060543,PhanQuocKy,"2026-06-28 09:05:23",30.14,2,kyphan16
307,15490888,"Kashyapsinh gohil","2026-06-28 11:16:30",30.14,3,kashyapsinhgohil
308,16455670,guohaowen,"2026-06-30 03:57:27",30.14,1,guohaowen1910
309,16444874,"Samrish B","2026-07-02 14:50:49",30.14,3,samrishb
310,16487740,kalonme,"2026-07-04 21:41:23",30.14,1,kalonme
311,16487743,meqikat,"2026-07-04 21:43:10",30.14,1,meqikat
312,15489128,"Xiaolei Lian","2026-07-05 05:52:50",30.14,6,xiaoleilian
313,16470708,Amcic,"2026-07-05 06:07:15",30.14,1,kunihirotabata
314,16206736,"Pierre Baume","2026-07-05 08:31:00",30.14,12,pierreb4
315,15489630,"aha_Yann Zhenxuan","2026-06-12 08:20:18",30.00,17,yannzhenxuan
316,15610824,"Anidipta Pal","2026-04-18 14:41:47",29.86,5,anidiptapal
317,15487039,"PRASHANT SHUKLA91","2026-07-03 22:36:53",29.86,5,prashantshukla91
318,15607618,"Daniel Franzen","2026-04-22 15:00:10",29.86,4,dfranzen
319,15703760,"Kawchar Husain","2026-05-01 14:28:34",29.86,8,kawchar85
320,15563141,"Manoj Kumar Reddyuytd","2026-05-13 03:11:02",29.86,9,manojkumarreddyuytd
321,15513173,"Akagha Chimgozirim","2026-06-02 15:48:44",29.86,3,chiakazirim
322,15634278,"K Q J","2026-06-23 00:07:29",29.86,10,adesolanke
323,15487221,"Richard Emslie","2026-06-22 11:32:12",29.86,16,albartrose
324,15561210,yasu,"2026-07-05 00:06:42",29.86,72,yasutakababa
325,16474046,"Athar Sayed","2026-07-04 03:53:55",29.86,3,sayedathar11
326,15516380,"Scenery SunFireInk","2026-04-16 01:12:27",29.72,12,scenerysunfireink
327,15494296,NWP,"2026-05-13 12:06:14",29.72,4,ai4funnwp
328,15553354,everythingisnew,"2026-04-09 20:22:07",29.72,5,everythingisnew
329,15489813,"ありま こうせい","2026-04-14 15:03:51",29.72,12,"handudu,theunforgiven7"
330,15487001,"Kamal Das","2026-06-27 06:36:05",29.72,4,kmldas
331,15504591,"Hibachi Fried Rice","2026-04-16 21:24:24",29.72,8,samvalladares
332,15602689,"Rubik’s Reasoners","2026-04-12 13:39:16",29.72,1,fadmadahouz
333,15527394,Chirag,"2026-04-25 11:21:46",29.72,11,cmirani
334,15624579,Ant,"2026-04-15 21:52:49",29.72,1,anthonytrevino
335,15527661,JinchengZhang1,"2026-04-16 07:01:46",29.72,2,jinchengzhang1
336,15494290,"Marco Ledda","2026-04-16 14:45:46",29.72,6,marcoledda29
337,15568216,amosokello451,"2026-06-08 18:19:05",29.72,4,amosokello451
